id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
KAOYAN_CORE_2284	fashion	n. 时尚；时装；样式；时髦人物； v. 使用；改变；做成…的形状	/'fæʃ(ə)n/	/'fæʃən/	n. 流行, 风尚, 时样 / vt. 形成, 造, 作	'fæʃәn	n. characteristic or habitual practice / n. the latest and most admired style in clothes and cosmetics and behavior / n. consumer goods (especially clothing) in the current mode / v. make out of components (often in an improvising manner)
KAOYAN_CORE_4925	favourite	adj. 特别喜欢的， 中意的； n. 最喜欢的人或物	/'feɪvərɪt/	/'fevərɪt/	n. 喜欢的事物 / a. 喜爱的, 宠爱的	'feivәrit	n a competitor thought likely to win / n a special loved one / n something regarded with special favor or liking / s appealing to the general public / s preferred above all others and treated with partiality
KAOYAN_CORE_402	former	adj. 以前的,在前的； pron. 前者	/'fɔːmə/	/'fɔrmɚ/	a. 从前的, 前者的 / n. 起形成作用的人(或物), 模型, 样板	'fɒ:mә	n. the first of two or the first mentioned of two / a. referring to the first of two things or persons mentioned (or the earlier one or ones of several); I prefer the former version to the latter one" / s. (used especially of persons) of the immediate past
KAOYAN_CORE_395	fragrant	adj. 香的;芬芳的	/'freɪgr(ə)nt/	/'fregrənt/	a. 芬香的, 馥郁的, 愉快的	'freigrәnt	a. pleasant-smelling
KAOYAN_CORE_4873	franchise	n. 特许权；选举权；经销权； v. 特许	/'fræntʃaɪz/	/'fræntʃaɪz/	n. 公民权, 特权, 特许经营权, 免赔额 / vt. 给以特权, 给以...公民权	'fræntʃaiz	n. an authorization to sell a company's goods or services in a particular place / n. a business established or operated under an authorization to sell or distribute a company's goods or services in a particular area / n. a statutory right or privilege granted to a person or group by a government (especially the rights of citizenship and the right to vote) / v. grant a franchise to
KAOYAN_CORE_5029	freelance	adj. 自由职业的	/'friːlɑːns/	/'frilæns/	n. 自由作家, 自由投稿, 自由职业者 / a. 自由投稿的		v. work independently and on temporary contracts rather than for a long-term employer / a. working for yourself
KAOYAN_CORE_4324	fruitful	adj. 富有成效的；多产的；果实结得多的	/'fruːtfʊl; -f(ə)l/	/'frutfl/	a. 结果实的, 多实的, 产量多的	'fru:tful	a. productive or conducive to producing in abundance
KAOYAN_CORE_4806	gage	n. 标准尺寸， 规格； 量规， 量表	/geɪdʒ/	/gedʒ/	n. 抵押品, 挑战 / vt. 以...为担保, 以...为赌注 / n. 抵押品, 标准度量, 计量器 / vt. 精确计量, 估计	geidʒ	n street names for marijuana / n a measuring instrument for measuring and indicating a quantity such as the thickness of wire or the amount of rain etc. / v place a bet on
KAOYAN_CORE_4915	generalise	v. 归纳， 概括；推广， 普及	/'dʒenrəlaɪz/	/'dʒenərəlaiz/	vt.vi. (使)一般化, 从...引出一般性结论, 泛论, 概括出, 归纳出, 使广义化	'dʒenәrәlaiz	v speak or write in generalities / v draw from specific cases for more general cases / v cater to popular taste to make popular and present to the general public; bring into general or common use / v become systemic and spread throughout the body
KAOYAN_CORE_434	genetic	adj. 遗传(学)的； n. [-s]遗传学	/dʒɪ'netɪk/	/dʒə'nɛtɪk/	a. 创始的, 遗传的, 起源的, 遗传学的 / [医] 生殖的, 遗传的	dʒi'netik	a. pertaining to or referring to origin / a. of or relating to the science of genetics
KAOYAN_CORE_544	geology	n. 地质(学)	/dʒɪ'ɒlədʒɪ/	/dʒɪ'ɑlədʒi/	n. 地质学, 地质情况	dʒi'ɒlәdʒi	n. a science that deals with the history of the earth as recorded in rocks
KAOYAN_CORE_678	geometry	n. 几何(学)	/dʒɪ'ɒmɪtrɪ/	/dʒɪ'ɑmətri/	n. 几何学 / [机] 几何学	dʒi'ɒmәtri	n. the pure mathematics of points and lines and curves and surfaces
KAOYAN_CORE_3595	ghost	n. 鬼，幽灵； v. 作祟于；替…捉刀；为人代笔	/gəʊst/	/ɡost/	n. 鬼, 灵魂, 幻影, 一丝, 一点 / v. 鬼似地游荡	gәust	n. a mental representation of some haunting experience / n. the visible disembodied soul of a dead person / v. move like a ghost / v. write for someone else
KAOYAN_CORE_4802	grab	v. 抓； 夺  <； n. 抓； 夺	/græb/	/ɡræb/	n. 抓握, 掠夺, 强占, 东方沿岸帆船 / vi. 抓取, 抢去 / vt. 攫取, 捕获, 霸占	græb	n. a mechanical device for gripping an object / v. make a grasping or snatching motion with the hand / v. obtain illegally or unscrupulously / v. take or grasp suddenly
KAOYAN_CORE_4801	gram	n. 克	/græm/	/ɡræm/	n. 克, 绿豆, 鹰嘴豆 / [医] 克	græm	n. a metric unit of weight equal to one thousandth of a kilogram / n. Danish physician and bacteriologist who developed a method of staining bacteria to distinguish among them (1853-1938)
KAOYAN_CORE_641	grammar	n. 语法,语法书	/'græmə/	/'græmɚ/	n. 语法学, 入门书 / [计] 语法检查	'græmә	n. the branch of linguistics that deals with syntax and morphology (and sometimes also deals with semantics)
KAOYAN_CORE_4225	grass	n. 草；草地，草坪； v. 放牧；使……长满草；使……吃草	/grɑːs/	/ɡræs/	n. 草, 草原, 牧场 / [医] 草, 禾本	græs	n. narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay / n. German writer of novels and poetry and plays (born 1927) / v. shoot down, of birds / v. cover with grass
KAOYAN_CORE_465	gratitude	n. 感激,感谢	/'grætɪtjuːd/	/'ɡrætɪtud/	n. 感激之情	'grætitju:d	n. a feeling of thankfulness and appreciation
KAOYAN_CORE_4876	gym	n. 体育馆， 健身房	/dʒɪm'n3ɪziəm/	/dʒɪm/	n. +体育馆, 体育训练, 体育课, 体操	dʒim	n athletic facility equipped for sports or physical training
KAOYAN_CORE_4864	headline	n. 大字标题； 头条新闻	/'hedlaɪn/	/'hɛdlaɪn/	n. 大标题, 新闻摘要 / vt. 为...做标题, 写标题	'hedlain	n. the heading or caption of a newspaper article / v. publicize widely or highly, as if with a headline / v. provide (a newspaper page or a story) with a headline
KAOYAN_CORE_3432	headmaster	n. 校长	/hed'mɑːstə/	/,hɛd'mæstɚ/	n. (中小学)校长, 监工	'hed'mɑ:stә	n. presiding officer of a school
KAOYAN_CORE_439	homogeneous	adj. 同种类的，同性质的，有相同特征的	/,hɒmə(ʊ)'dʒiːnɪəs; -'dʒen-/	/,homə'dʒinɪəs/	a. 同种的, 同质的, 齐性的 / [医] 同种的, 纯一的, 同质的, 均匀的	.hәumә'dʒi:niәs	a. all of the same or similar kind or nature
KAOYAN_CORE_4266	hose	n. 软管；长筒袜；男性穿的紧身裤； v. 用软管浇水；痛打	/həʊz/	/hoz/	n. 水管, 橡皮软管, 长统袜 / vt. 用水管浇	hәuz	n. man's close-fitting garment of the 16th and 17th centuries covering the legs and reaching up to the waist; worn with a doublet / n. a flexible pipe for conveying a liquid or gas / v. water with a hose
KAOYAN_CORE_692	humid	adj. 湿的,湿气重的	/'hjuːmɪd/	/'hjumɪd/	a. 潮湿的, 湿润的, 多湿气的	'hju:mid	s. containing or characterized by a great deal of water vapor
KAOYAN_CORE_2877	humiliate	v. 羞辱；使…丢脸；耻辱	/hjʊ'mɪlɪeɪt/	/hju'mɪlɪet/	vt. 使丢脸, 使蒙羞, 屈辱	hju:'milieit	v. cause to feel shame; hurt the pride of
KAOYAN_CORE_4504	imagination	n. [心理] 想象力；空想；幻想物	/ɪ,mædʒɪ'neɪʃ(ə)n/	/ɪ,mædʒɪ'neʃən/	n. 想像, 听觉, 想像力 / [医] 想像	i.mædʒi'neiʃәn	n. the formation of a mental image of something that is not perceived as real and is not present to the senses / n. the ability to form mental images of things or events
KAOYAN_CORE_4652	imaginative	adj. 富于想象的；有创造力的	/ɪ'mædʒɪnətɪv/	/ɪ'mædʒɪnətɪv/	a. 想像的, 虚构的	i'mædʒinәtiv	s. (used of persons or artifacts) marked by independence and creativity in thought or action
KAOYAN_CORE_843	impetus	n. 推动(力),促进	/'ɪmpɪtəs/	/'ɪmpɪtəs/	n. 动力, 推动力, 动量 / [医] 冲动, 动能, 起始(病)	'impitәs	n a force that moves something along / n the act of applying force suddenly
KAOYAN_CORE_2062	impressive	adj. 感人的；令人钦佩的；给人以深刻印象的	/ɪm'presɪv/	/ɪm'prɛsɪv/	a. 给人深刻印象的, 威严的	im'presiv	a. making a strong or vivid impression / s. producing a strong effect
KAOYAN_CORE_245	increasingly	adv. 不断增加地,日益	/ɪn'kriːsɪŋlɪ/	/ɪn'krisɪŋli/	adv. 逐渐地, 渐增地	in'kri:siŋli	r. advancing in amount or intensity
KAOYAN_CORE_836	indispensable	adj. (to,for)必不可少的,必需的	/ɪndɪ'spensəb(ə)l/	/'ɪndɪ'spɛnsəbl/	n. 不可缺少之物 / a. 不可缺少的, 责无旁贷的, 绝对必要的	.indis'pensәbl	a. not to be dispensed with; essential / s. unavoidable
KAOYAN_CORE_4726	industrialise	v. 使工业化	/ɪn'dʌstriəlaɪz/	/ɪn'dʌstriəlaɪz/	vi.vt. (使)工业化	in'dʌstriәlaiz	v organize (the production of something) into an industry / v develop industry; become industrial
KAOYAN_CORE_440	ingenious	adj. 机敏的;有独创性的;精致的;精巧制成的	/ɪn'dʒiːnɪəs/	/ɪn'dʒinɪəs/	a. 灵敏的, 精巧的, 聪明的	in'dʒi:njәs	s showing inventiveness and skill
KAOYAN_CORE_2723	ingredient	n. 原料；要素；组成部分； adj. 构成组成部分的	/ɪn'griːdɪənt/	/ɪn'ɡridɪənt/	n. 成分, 因素 / [化] 配合剂; 拼料; 成分; 组分	in'gri:diәnt	n. a component of a mixture or compound / n. food that is a component of a mixture in cooking
KAOYAN_CORE_1135	intact	adj. 完整无缺的,未经触动的,未受损伤的	/ɪn'tækt/	/ɪn'tækt/	a. 尚未被人碰过的, 原封不动的, 完整的 / [医] 完整的, 无伤的	in'tækt	s. (of a woman) having the hymen unbroken / s. undamaged in any way
KAOYAN_CORE_2757	interpret	v. 说明；口译	/ɪn'tɜːprɪt/	/ɪn'tɝprɪt/	vt. 解释, 演出, 翻译, 理解 / vi. 翻译, 解释	in'tә:prit	v. make sense of; assign a meaning to / v. give an interpretation or rendition of
KAOYAN_CORE_3233	intrude	v. 把…强加；把…硬挤	/ɪn'truːd/	/ɪn'trʊd/	vi. 闯入, 侵入 / vt. 强加于	in'tru:d	v. enter uninvited / v. search or inquire in a meddlesome way / v. thrust oneself in as if by force
KAOYAN_CORE_4068	invariably	adv. 总是；不变地；一定地	/ɪn'veərɪəblɪ/	/ɪn'vɛrɪəbli/	adv. 不变化地, 恒定地, 始终如一地	in'vєәriәbli	r without variation or change, in every case
KAOYAN_CORE_1083	isolate	v. 隔离,孤立	/'aɪsəleɪt/	/aɪslˌet/	vt. 使隔离, 使孤立, 使绝缘 / n. 隔离种群	'aisәleit	v. place or set apart / v. obtain in pure form / v. separate (experiences) from the emotions relating to them
KAOYAN_CORE_1480	journalist	n. 新闻工作者；报人；记日志者	/'dʒɜːn(ə)lɪst/	/'dʒɝnəlɪst/	n. 新闻记者, 从事新闻杂志业的人	'dʒә:nәlist	n. a writer for newspapers and magazines
KAOYAN_CORE_4157	juice	n. （水果）汁，液；果汁	/dʒuːs/	/dʒus/	n. 汁, 活力, 体液 / vt. 挤出汁来, 加汁	dʒu:s	n. the liquid part that can be extracted from plant or animal tissue by squeezing or cooking / n. energetic vitality / n. electric current / n. any of several liquids of the body
KAOYAN_CORE_4116	kettle	n. 壶；[化工] 釜；罐；鼓	/'ket(ə)l/	/'kɛtl/	n. 茶壶, 罐 / [化] 釜体釜; 锅	'ketl	n. a metal pot for stewing or boiling; usually has a lid / n. the quantity a kettle will hold / n. a large hemispherical brass or copper percussion instrument with a drumhead that can be tuned by adjusting the tension on it
KAOYAN_CORE_4621	lake	n. 湖；深红色颜料；胭脂红； v. （使）血球溶解； v. （使）血球溶解	/leɪk/	/lek/	n. 湖, 池, 色淀 / v. (使)血球溶解	leik	n. a body of (usually fresh) water surrounded by land / n. a purplish red pigment prepared from lac or cochineal / n. any of numerous bright translucent organic pigments
KAOYAN_CORE_4630	lane	n. 小巷；[航][水运] 航线；车道；罚球区	/leɪn/	/len/	n. 小路, 巷, 弄, 单行道	lein	n. a narrow way or road / n. a well-defined track or path; for e.g. swimmers or lines of traffic
KAOYAN_CORE_4175	lapse	n. (一时的) 走神，判断错误	/læps/	/læps/	n. 过失, 流逝, 失效 / vi. 犯错, 堕落, 减退, 消失, 流逝 / vt. 使失效	læps	n. a break or intermission in the occurrence of something / v. end, at least for a long time / v. drop to a lower level, as in one's morals or standards / v. let slip
KAOYAN_CORE_2403	laptop	n. 膝上型轻便电脑，笔记本电脑	/'læptɒp/	/'læptɑp/	[计] 膝上型的		n. a portable computer small enough to use in your lap
KAOYAN_CORE_5003	latter	pron. 后者； adj. 后面的； 末尾的	/'lætə/	/'lætɚ/	a. 后者的, 较后的, 近来的	'lætә	n. the second of two or the second mentioned of two / a. referring to the second of two things or persons mentioned (or the last one or ones of several)
KAOYAN_CORE_1915	laugh	n. 笑；引人发笑的事或人； v. 笑	/lɑːf/	/læf/	n. 笑, 笑声 / vi. 笑, 大笑 / vt. 以笑表示	lɑ:f	n. the sound of laughing / n. a facial expression characteristic of a person laughing / v. produce laughter
KAOYAN_CORE_4460	leg	n. 腿；支柱	/leg/	/lɛɡ/	n. 腿, 假腿, 路程 / vi. 走, 跑	leg	n. a human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle / n. a structure in animals that is similar to a human leg and used for locomotion / n. one of the supports for a piece of furniture / n. the limb of an animal used for food
KAOYAN_CORE_4727	liter	n. 升	/'liːtə/	/litɚ/	n. 公升 / [化] 升	'li:tә	n. a metric unit of capacity, formerly defined as the volume of one kilogram of pure water under standard conditions; now equal to 1,000 cubic centimeters (or approximately 1.75 pints)
KAOYAN_CORE_4226	locker	n. 柜，箱；上锁的人；有锁的橱柜；锁扣装置；有锁的存物柜	/'lɒkə/	/'lɑkɚ/	n. 抽屉, 小柜, 上锁人 / [机] 锁柜	'lɒkә	n. a fastener that locks or closes
KAOYAN_CORE_2478	lonely	adj. 寂寞的；偏僻的； n. 孤独者	/'ləʊnlɪ/	/'lonli/	a. 孤单的, 孤寂的, 荒凉的	'lәunli	s. marked by dejection from being alone / s. devoid of creatures
KAOYAN_CORE_5020	lung	n. 肺	/lʌŋ/	/lʌŋ/	n. 肺, 肺脏, 空地 / [医] 肺	lʌŋ	n. either of two saclike respiratory organs in the chest of vertebrates; serves to remove carbon dioxide and provide oxygen to the blood
KAOYAN_CORE_611	maneuver	n. (manoeuvre)机动;运用,操作;； v. 机动	/mə'nʊvə/	/mə'nʊvɚ; mə'njʊvɚ/	n. 演习, 调遣, 策略 / v. 调遣, 演习, 用计	mә'nu:vә	n. a military training exercise / n. a deliberate coordinated movement requiring dexterity and skill / n. a move made to gain a tactical end
KAOYAN_CORE_638	marvelous	adj. (marvellous)惊人的,奇迹般的,妙极的	/ˈmɑːvələs/	/'mɑrvələs/	a. 令人惊异的, 了不起的, 不平常的	'mɑ:vәlәs	s. being or having the character of a miracle
KAOYAN_CORE_4347	melody	n. 旋律；歌曲；美妙的音乐	/'melədɪ/	/'mɛlədi/	n. 曲子, 美妙音乐, 曲调	'melәdi	n. the perception of pleasant arrangements of musical notes
KAOYAN_CORE_659	mere	adj. 纯粹的;仅仅,只不过	/mɪə/	/mɪr/	n. 小湖, 池塘 / a. 仅仅的, 只不过的	miә	n. a small pond of standing water / s. being nothing more than specified
KAOYAN_CORE_685	metropolitan	adj. 首都的,主要都市的,大城市	/metrə'pɒlɪt(ə)n/	/,mɛtrə'pɑlɪtən/	n. 大都市居民, 都主教, 宗主国的公民 / a. 大都市的, 都主教区的, 宗主国的	.metrә'pɒlitn	n. in the Eastern Orthodox Church this title is given to a position between bishop and patriarch; equivalent to archbishop in western Christianity / n. a person who lives in a metropolis / a. relating to or characteristic of a metropolis
KAOYAN_CORE_4852	mingle	v. 混合起来， 相混合；相交往； v. 使混合	/'mɪŋgl/	/'mɪŋɡl/	v. (使)混合	'miŋgl	v. get involved or mixed-up with
KAOYAN_CORE_4783	minimize	v. 使减到最少， 使降到最低	/'mɪnɪmaɪz/	/'mɪnɪmaɪz/	vt. 将...减到最少 / vt. 最小化 / vi. 最小化 / [计] 最小化	'minimaiz	v. make small or insignificant / v. cause to seem less serious; play down
KAOYAN_CORE_4342	ministry	n. （政府的）部门	/'mɪnɪstrɪ/	/'mɪnɪstri/	n. 部, 内阁, 服务 / [经] 部	'ministri	n. religious ministers collectively (especially Presbyterian) / n. building where the business of a government department is transacted / n. a government department under the direction of a minister / n. the work of a minister of religion
KAOYAN_CORE_745	mobile	adj. 可动的,活动的,运动的	/ˈməʊbaɪl/	/ˈmobəl; ˈmoˌbaɪl; ˈmoˌbil/	a. 移动的, 易变的, 机动的 / n. 活动物体	'mәubil	n. a river in southwestern Alabama; flows into Mobile Bay / n. a port in southwestern Alabama on Mobile Bay / n. sculpture suspended in midair whose delicately balanced parts can be set in motion by air currents / s. migratory
KAOYAN_CORE_713	modest	adj. 谦虚的,有节制的	/'mɒdɪst/	/'mɑdɪst/	a. 谦逊的, 羞怯的, 端庄的, 适度的 / [经] 适当的	'mɒdist	a. marked by simplicity; having a humble opinion of yourself / s. not large but sufficient in size or amount / s. free from pomp or affectation / a. not offensive to sexual mores in conduct or appearance
KAOYAN_CORE_147	municipal	adj. 市(立,政)的;地方性的,地方自治的	/mjʊ'nɪsɪp(ə)l/	/mju'nɪsɪpl/	a. 市政的, 自治区的, 内政的 / [经] 市政的, 市的	mju:'nisipl	a. relating or belonging to or characteristic of a municipality / s. of or relating to the government of a municipality
KAOYAN_CORE_557	negligible	adj. 可忽略不计的，微不足道的	/'neglɪdʒɪb(ə)l/	/'nɛɡlɪdʒəbl/	a. 可以忽略的, 不足取的, 无用的 / [医] 可不计的, 可忽视的	'neglidʒәbl	s. so small as to be meaningless; insignificant / s. not worth considering
KAOYAN_CORE_4756	nonsense	n. 胡说， 废话	/'nɒnsns/	/'nɑnsɛns/	n. 无意义的事, 荒谬言行, 荒唐	'nɒnsәns	n. a message that seems to convey no meaning / s. having no intelligible meaning
KAOYAN_CORE_4702	nowhere	adv. 任何地方都不， 没有地方 <	/'nəuweə/	/'no'wɛr/	adv. 无处, 到处都无	'nәuhwєә	n. an insignificant place / r. not anywhere; in or at or to no place
KAOYAN_CORE_559	oblige	v. 强迫,迫使;责成;(使)感激,施恩于	/ə'blaɪdʒ/	/ə'blaɪdʒ/	vt. 强制, 施恩惠于, 使感激 / vi. 施恩惠, 帮忙	ә'blaidʒ	v. bind by an obligation; cause to be indebted / v. provide a service or favor for someone
KAOYAN_CORE_1063	obsolete	adj. 已废弃的,过时的	/'ɒbsəliːt/	/ɑbsəˌlit/	a. 荒废的, 成废物的, 陈旧的, 老式的 / n. 废词, 废物	'ɒbsәli:t	s no longer in use
KAOYAN_CORE_1827	originate	v. 引起；创作	/ə'rɪdʒɪneɪt; ɒ-/	/əˈrɪdʒəˌnet/	vt. 创始, 发明, 发起 / vi. 发源, 发生, 起航 / [计] 发自	ә'ridʒineit	v. come into existence; take on form or shape / v. bring into being / v. begin a trip at a certain point, as of a plane, train, bus, etc.
KAOYAN_CORE_3080	outset	n. 开始；开端	/'aʊtset/	/'aʊtsɛt/	n. 着手, 开头, 最初	'autset	n the time at which something is supposed to begin
KAOYAN_CORE_3030	overcoat	n. 大衣，外套	/'əʊvəkəʊt/	/'ovɚkot/	n. 外套大衣	'әuvәkәut	n. an additional protective coating (as of paint or varnish)
KAOYAN_CORE_4814	overhaul	n. 彻底检修；改革A； v. 彻底检修；赶上， 超过	/əʊvə'hɔːl/	/'ovɚhɔl/	vt. 分解检查, 翻修, 精细检查, 彻底革新 / n. 分解检查, 精细检查, 大检修	.әuvә'hɒ:l	n. periodic maintenance on a car or machine / v. make repairs, renovations, revisions or adjustments to
KAOYAN_CORE_784	pan	n. 平底锅,盘子,面板	/pæn/	/pæn/	n. 平锅, 浅盘, 盆地, 硬土层, 拍摄全景 / v. 上下左右移动, 摇镜头, 淘洗, 淘金	pæn	n. cooking utensil consisting of a wide metal vessel / n. (Greek mythology) god of fields and woods and shepherds and flocks; represented as a man with goat's legs and horns and ears; identified with Roman Sylvanus or Faunus / n. shallow container made of metal / n. chimpanzees; more closely related to Australopithecus than to other pongids
KAOYAN_CORE_4382	panda	n. 熊猫；猫熊	/'pændə/	/'pændə/	n. 大熊猫, 小熊猫	'pændә	n large black-and-white herbivorous mammal of bamboo forests of China and Tibet; in some classifications considered a member of the bear family or of a separate family Ailuropodidae / n reddish-brown Old World raccoon-like carnivore; in some classifications considered unrelated to the giant pandas
KAOYAN_CORE_790	panel	n. 面,板;控制板,仪表盘;专门小组	/'pæn(ə)l/	/'pænl/	n. 嵌板, 仪表板, 专题讨论小组, 全体陪审员 / vt. 嵌镶板	'pænl	n. sheet that forms a distinct (usually flat and rectangular) section or component of something / n. (law) a group of people summoned for jury service (from whom a jury will be chosen) / n. a group of people gathered for a special purpose as to plan or discuss an issue or judge a contest etc / n. a soft pad placed under a saddle
KAOYAN_CORE_805	particular	adj. 特殊的,苛求的,个别的n.详情,细节,特色	/pəˈtɪkjʊlə(r)/	/pɚ'tɪkjəlɚ/	n. 一项(或条、点), 个别项目, 详细说明 / a. 特别的, 独有的, 挑剔的, 详尽的	pә'tikjulә	n. a fact about some part (as opposed to general) / n. (logic) a proposition that asserts something about some (but not all) members of a class / s. unique or specific to a person or thing or category / s. separate and distinct from others of the same group or category
KAOYAN_CORE_4884	pebble	n. 卵石	/'pebl/	/'pɛbl/	n. 小圆石, 小鹅卵石, 水晶透镜, 碎石花纹 / [医] 小石	'pebl	n. a small smooth rounded rock
KAOYAN_CORE_4871	per	prep. 每；经， 由	/pɜː/	/pɚ/	prep. 每一, 通过, 经, 按照 / [经] 每, 按照	pә:	prep. Through; by means of; through the agency of; by; for; for /    each; as, per annum; per capita, by heads, or according to individuals; /    per curiam, by the court; per se, by itself, of itself. Per is also /    sometimes used with English words.
KAOYAN_CORE_962	pessimistic	adj. 悲观(主义)的	/,pesɪ'mɪstɪk/	/,pɛsɪ'mɪstɪk/	a. 悲观的, 厌世的, 悲观主义的	.pesi'mistik	a. expecting the worst possible outcome
KAOYAN_CORE_846	petty	adj. 小(器、规模)的,不重要的,细微的,卑鄙的	/'petɪ/	/'pɛti/	a. 琐碎的, 小规模的, 小气的, 委琐的 / [经] 小额的, 微小的, 小规模的	'peti	s. contemptibly narrow in outlook
KAOYAN_CORE_2737	phase	n. 月相	/feɪz/	/fez/	n. 时期, 局面, 方面, 位相, 相, 阶段 / vt. 使调整相位, 使定相, 使一致, 逐步执行, 实行 / [计] 阶段	feiz	n. any distinct time period in a sequence of events / n. (physical chemistry) a distinct state of matter in a system; matter that is identical in chemical composition and physical state and separated from other material by the phase boundary / n. a particular point in the time of a cycle; measured from some arbitrary zero and expressed as an angle / n. (astronomy) the particular appearance of a body's state of illumination (especially one of the recurring shapes of the part of Earth's moon that is illuminated by the sun)
KAOYAN_CORE_2725	plough	v. 犁；耕； n. 犁；耕地（等于plow）	/plaʊ/	/plaʊ/	n. 犁, 犁过的地 / vi. 用犁耕田, 开路 / vt. 耕, 犁, 开路	plau	n a group of seven bright stars in the constellation Ursa Major / n a farm tool having one or more heavy blades to break the soil and cut a furrow prior to sowing / v move in a way resembling that of a plow cutting into or going through the soil / v to break and turn over earth especially with a plow
KAOYAN_CORE_4622	plumber	n. 水管工；堵漏人员	/'plʌmə/	/'plʌmɚ/	n. 水管工人 / [法] 堵漏防漏人员	'plʌmә	n. a craftsman who installs and repairs pipes and fixtures and appliances
KAOYAN_CORE_4146	poem	n. 诗	/'pəʊɪm/	/'poəm/	n. 诗, 诗般美的事物	'pәuim	n. a composition written in metrical feet forming rhythmical lines
KAOYAN_CORE_2185	pop	abbr. 卖点广告（Point of Purchase）	/pɒp/	/pɑp/	n. 砰然声, 枪击, 含气饮料, 流行音乐, 通俗艺术 / a. 流行的, 热门的, 通俗的 / vt. 使发出爆裂声, 开枪打, 突然伸出 / vi. 发出爆裂声, 射击, 突然出现, 瞪大 / adv. 突然, 砰地 / [计] 出现点, 邮局协议	pɒp	n. a sweet drink containing carbonated water and flavoring / n. a sharp explosive sound as from a gunshot or drawing a cork / v. hit a pop-fly / v. make a sharp explosive noise
KAOYAN_CORE_3918	postpone	v. 使…延期；把…放在次要地位；把…放在后面	/pəʊs(t)'pəʊn; pə'spəʊn/	/po'spon/	vt. 延迟, 使延期, 缓办, 搁延 / vi. 延缓, 延缓发作	pәust'pәun	v. hold back to a later time
KAOYAN_CORE_3472	pot	n. 壶；盆；罐； v. 把…装罐；射击；节略	/pɒt/	/pɑt/	n. 盆, 罐, 壶, 坩埚, 奖杯 / vt. 装入盆中, 在锅中煮, 随手射击 / vi. 随手射击	pɒt	n. metal or earthenware cooking vessel that is usually round and deep; often has a handle and lid / n. the quantity contained in a pot / n. a container in which plants are cultivated / n. the cumulative amount involved in a game (such as poker)
KAOYAN_CORE_178	precede	v. 领先(于),在(…之前);优先,先于	/prɪ'siːd/	/prɪ'sid/	vt. 在...之前, 优于, 较...优先 / vi. 在前面	.pri:'si:d	v. come before / v. be the predecessor of / v. move ahead (of others) in time or space / v. furnish with a preface or introduction
KAOYAN_CORE_924	prior	adj. 优先的,在前的;(to)在…之前	/'praɪə/	/'praɪɚ/	a. 更重要的, 较早的, 在先的 / n. 小隐修院院长, 大隐修院副院长	'praiә	n. the head of a religious order; in an abbey the prior is next below the abbot
KAOYAN_CORE_375	profitable	adj. 有利可图的,有益的	/'prɒfɪtəb(ə)l/	/'prɑfɪtəbl/	a. 有利润的, 有利益的, 赚钱的 / [经] 有利(可图)的, 合算的	'prɒfitәbl	a. yielding material gain or profit
KAOYAN_CORE_2703	prone	adj. 俯卧的；有…倾向的，易于…的； n. (Prone)人名；(意、法)普罗内	/prəʊn/	/pron/	a. 俯伏的, 面向下的, 有...倾向的 / [医] 旋前的, 伏的, 俯的	prәun	s. having a tendency (to); often used in combination / s. lying face downward
KAOYAN_CORE_770	pronounce	v. 发…的音;宣布,宣判	/prə'naʊns/	/prə'naʊns/	v. 发音, 宣告, 断言	prә'nauns	v. speak, pronounce, or utter in a certain way / v. pronounce judgment on
KAOYAN_CORE_1340	provoke	v. 挑动;激发;招惹	/prə'vəʊk/	/prə'vok/	vt. 激怒, 惹起, 诱导 / [法] 刺激, 煽动, 激怒	prә'vәuk	v. evoke or provoke to appear or occur / v. provide the needed stimulus for
KAOYAN_CORE_8	radioactive	adj. 放射性,放射引起的	/,reɪdɪəʊ'æktɪv/	/'redɪo'æktɪv/	a. 放射性的, 有放射能的 / [医] 放射性的, 放射的	.reidiәu'æktiv	a. exhibiting or caused by radioactivity
KAOYAN_CORE_4877	rarely	adv. 很少， 难得； 稀有地	/'reəli/	/'rɛrli/	adv. 很少地, 罕有地	'rєәli	r. not often
KAOYAN_CORE_4959	rat	n. 鼠 <	/ræt/	/ræt/	n. 鼠, 卑鄙的人, 破坏者, 变节者 / vi. 捕鼠, 变节 / vt. 弄蓬松	ræt	n. any of various long-tailed rodents similar to but larger than a mouse / n. a pad (usually made of hair) worn as part of a woman's coiffure / v. desert one's party or group of friends, for example, for one's personal advantage / v. employ scabs or strike breakers in
KAOYAN_CORE_4367	reassure	v. 使…安心，使消除疑虑	/riːə'ʃʊə/	/,riə'ʃʊr/	vt. 使...安心, 向...再保证 / [法] 重新保证, 再保险, 使清除疑虑	.ri:ә'ʃuә	v. cause to feel sure; give reassurance to / v. give or restore confidence in; cause to feel sure or certain
