id	word	definition_cn	ecdict_translation	ecdict_phonetic
SENIOR_CORE_6064	forgetfulness	n. 健忘	[计] 忽视	
SENIOR_CORE_4584	Foster	n. 福斯特（姓或男名）	a. 收养的, 养育的 / vt. 养育, 抚育, 培养, 鼓励, 抱(希望)	'fɒstә
SENIOR_CORE_5644	frankly	adv. 坦率地，真诚地	adv. 坦白地	'fræŋkli
SENIOR_CORE_6516	frantically	adv. 匆忙地；狂乱地	adv. 狂暴地, 疯狂似地	'fræntikli
SENIOR_CORE_5903	freelancer	n. 自由职业者	n. 自由记者；自由作家	
SENIOR_CORE_4852	from time to time	n. 不时；偶尔	有时	
SENIOR_CORE_5328	furnish	n. 陈设，布置	vt. 供给, 提供, 装设 / [化] 供应; 供给; 配料	'fә:niʃ
SENIOR_CORE_4324	Futuroscope	n. 观测未来（公园名，位于法国）	n. 木来之透视	
SENIOR_CORE_4948	gaily	adv. 快乐地；轻松地	adv. 华丽地, 欢乐地	'geili
SENIOR_CORE_5108	gall-bladder	n. 胆囊	胆瓶	'ɡɔ:lbl'ædər
SENIOR_CORE_6103	gang	n. (一)伙，（一）群	n. 队, 群, 帮 / vi. 成群结队, 结成一伙 / vt. 使成群结队	gæŋ
SENIOR_CORE_6384	gear	n. 衣服	n. 齿轮, 工具 / vt. 以齿轮连起, 开动, 使适应, 安排 / vi. 连接上, 适合	giә
SENIOR_CORE_4910	generally speaking	n. 一般来说	一般而言	
SENIOR_CORE_4130	genuine	adj. 真的；真诚的	a. 真正的, 真实的, 诚恳的 / [医] 真性的	'dʒenjuin
SENIOR_CORE_6534	gesticulate	v. 以手势示意	v. 用手势谈话, 用姿势表达	dʒes'tikjuleit
SENIOR_CORE_5572	get across	n. 使理解(某事)	通过, 被理解	
SENIOR_CORE_5301	get around	n. 到处走动	病后能够走动, (非正式)旅行, 传开来	
SENIOR_CORE_3770	get tired of	n. 对……厌烦	讨厌,厌倦	
SENIOR_CORE_1441	gifted	adj. 有天赋的；有才华的； v. 给予（gift的过去分词）	a. 有天才的	'giftid
SENIOR_CORE_5123	give way to	n. 让路，让步	向…屈服,让位于,为…所代替	
SENIOR_CORE_4636	glance through	n. 匆匆看一遍	浏览	
SENIOR_CORE_6342	glittering	adj. 闪光的，闪耀的	a. 闪闪发光的, 光辉灿烂的, 华丽的, 极好的, 光彩夺目的, 炫耀的	
SENIOR_CORE_4137	global	adj. 全球性的；全世界的	a. 通用的, 全球的, 球形的, 综合的, 普遍的 / [计] 共用	'glәubl
SENIOR_CORE_5344	glory in	n. 以……为荣	狂喜, 得意	
SENIOR_CORE_5448	glow	v. 发光	n. 赤热, 光辉, 热情, 热烈, 红光 / vi. 发红光, 红光焕发, 发热, 洋溢, 激动	glәu
SENIOR_CORE_5634	go into detail(s)	n. 讨论，细谈	详细叙述	
SENIOR_CORE_5437	go off	n. (铃、爆竹等)响	离开, 去世, 消失, 爆炸, 被发射, 变质, 进行, 睡去, 卖掉	
SENIOR_CORE_1469	gradually	adv. 逐步地；渐渐地	adv. 逐渐地	'grædʒuәli
SENIOR_CORE_1486	grass	n. 草；草地，草坪； v. 放牧；使……长满草；使……吃草	n. 草, 草原, 牧场 / [医] 草, 禾本	græs
SENIOR_CORE_5014	Greenland	n. 格林兰（位于北美洲东北部，世界第一大岛）	n. 格陵兰	'gri:nlәnd
SENIOR_CORE_4384	Greenwich	n. 格林尼治（英城市）	n. 格林威治	'grinidʒ
SENIOR_CORE_6225	growl	v. 发牢骚地说	n. 吠声, 咆哮声 / v. 怒吠, 咆哮, 吼	graul
SENIOR_CORE_4966	gymnastically	adv. 体能训练方面	adv. gymnastical的变形	
SENIOR_CORE_1514	ha	int. 哈！（表示惊异，愉快，怀疑，胜利等）； abbr. 一种元素(hahnium,原子序105)； n. (Ha)人名；(德)哈；(日)巴 (姓)	interj. 嘿, 哈, 哈哈	hɑ:
SENIOR_CORE_6485	habitual	adj. 习惯性的，经常的	a. 习惯的, 惯常的, 平常的 / [法] 习惯的, 以习惯为常业的, 惯常的	hә'hitʃuәl
SENIOR_CORE_1535	happiness	n. 幸福	n. 快乐, 幸运, 适当	'hæpinis
SENIOR_CORE_3742	hard-working	adj. 勤劳的， 辛勤工作的	(hard-work 的现在分词) 努力工作；[劳经] 繁重的工作	
SENIOR_CORE_4060	Hari	n. 哈利（男名）	n. 哈里（男子名）	
SENIOR_CORE_6255	hassle	vt&vi. 烦扰，不断打扰	n. 激烈而持久的争论 / vi. 争论 / vt. 与...争辩, 使烦恼	'hæsl
SENIOR_CORE_5262	hasty	adj. 匆忙的，慌忙的	a. 匆匆的, 轻率的, 性怠的	'heisti
SENIOR_CORE_5156	hear out	n. 听某人把话说完	听完	hiə aut
SENIOR_CORE_5928	heartbroken	adj. 悲伤的，伤心的	a. 心碎的	'hɑ:tbrәukәn
SENIOR_CORE_6511	heat-sensing	adj. 热敏感的	热灵敏	'hi:ts'ensɪŋ
SENIOR_CORE_5668	heather	n. 石楠属植物	n. 石南花 / a. 似石南的, 杂色的	'heðә
SENIOR_CORE_1568	heavily	adv. 沉重地；猛烈地；沉闷地	adv. 很重地, 严重地, 难以忍受地	'hevili
SENIOR_CORE_1573	hello	int. 喂；哈罗； n. 表示问候， 惊奇或唤起注意时的用语	interj. 喂, 嘿	hә'lәu
SENIOR_CORE_1585	hey	int. 喂！（引起注意等）；你好！（表示问候）； n. 干草（等于hay）	interj. 嗨	hei
SENIOR_CORE_1586	hi	int. 嗨！（表示问候或用以唤起注意）； n. (Hi)人名；(柬)希	interj. 喂	hai
SENIOR_CORE_6510	high-definition	adj. 高清晰度的	a. 非常鲜明的	hai ˌdefiˈniʃən
SENIOR_CORE_5863	high-rise	adj. 高层建筑的	a. 有多层的, 高楼的 / n. 高楼, 大厦	
SENIOR_CORE_4388	Highgate Cemetery	n. 海格特墓地（英伦敦北郊，内有马克思及其家人的坟墓）	海格特公墓；高门墓地（位于英国伦敦北部）	
SENIOR_CORE_5883	Hindu	adj. 印度人的，印度教的	a. 印度教教徒的 / n. 印度教教徒	'hindu:
SENIOR_CORE_4814	Hispanic	n. （美）讲西班牙语的美国人	a. 西班牙的	his'pænik
SENIOR_CORE_5040	Hobart	n. 奥巴特（澳大利亚塔斯马尼亚岛东南岸港市）	n. 霍巴特（澳大利亚地名）	'hәubɑ:t
SENIOR_CORE_5535	hold one's breath	n. 屏住呼吸	屏息	
SENIOR_CORE_6356	hold-up	n. 停止	[化] 塔藏量; 滞留量	
SENIOR_CORE_6361	holographic	adj. 全息照相的	[计] 全息的	,hɔlәu'^ræfik
SENIOR_CORE_1608	homeland	n. 祖国；故乡	n. 本国, 故国	'hәumlænd
SENIOR_CORE_5715	homesickness	n. 想家，思乡	n. 乡愁	
SENIOR_CORE_5716	hoof	n. 蹄	n. 蹄, (人的)脚 / vt. 以蹄踢, 行走, 步行 / vi. 走, 踢, 踏	hu:f
SENIOR_CORE_4128	Horace	n. 霍勒斯（男名）	n. 贺拉斯（男子名）	'hɔrәs
SENIOR_CORE_3806	Houston	n. 休斯顿（美国城市）	n. 休斯敦	'hju:stәn
SENIOR_CORE_4954	hula hooping	n. 玩呼啦圈	[网络] 扭呼啦圈；呼拉圈运动；摇呼拉圈	
SENIOR_CORE_3961	human race	n. 人类	人种	ˈhju:mən reis
SENIOR_CORE_5078	humming-bird	n. 蜂鸟	雀鸟	
SENIOR_CORE_4953	hurdling	n. 跨栏运动	n. 跳栏赛跑	'hә:dliŋ
SENIOR_CORE_4434	idiomatic	adj. 合乎语言习惯的	a. 符合语言习惯的, 惯用的, 有许多习语的	.idiә'mætik
SENIOR_CORE_4696	imagination	n. 想象（力）；创造力；幻想物	n. 想像, 听觉, 想像力 / [医] 想像	i.mædʒi'neiʃәn
SENIOR_CORE_4432	imaginative	adj. 富于想象力的	a. 想像的, 虚构的	i'mædʒinәtiv
SENIOR_CORE_4565	immune	adj. 有免疫力的	a. 免疫的, 免除的, 不受影响的 / n. 免疫者	i'mju:n
SENIOR_CORE_6330	impressionable	adj. 易受影响的	a. 易感的, 敏感的, 可塑的	im'preʃәnәbl
SENIOR_CORE_4481	impressionist	adj. 印象派的； n. 印象派艺术家	n. 印象主义者, 印象派作家	im'preʃәnist
SENIOR_CORE_4327	in advance	n. 提前	预先 / [经] 预先	
SENIOR_CORE_4694	in all	n. 一共；总计	总共 / [经] 合计, 全部	
SENIOR_CORE_4903	in disguise	n. 伪装（的）；假扮（的）	乔装着	
SENIOR_CORE_5231	in force	n. 已生效；在实施中	大规模地, 有效的 / [经] 有效	
SENIOR_CORE_4302	in general	n. 总的来说；通常	大多数	
SENIOR_CORE_4860	in good condition	n. 状况很好；情况很好	情况良好 / [经] 良好状态	
SENIOR_CORE_4662	in many ways	n. 在很多方面	在许多方面	
SENIOR_CORE_4742	in need	n. 在困难中；在危急中	在急需时,在贫困时,在危难中	
SENIOR_CORE_3984	in relief	n. 如释重负；松了口气	浮雕一般，鲜明地，显著地; 阳	in riˈli:f
SENIOR_CORE_3843	in ruins	n. 严重受损；破败不堪	成为一片废墟	
SENIOR_CORE_5811	in surprise	n. 吃惊地，惊奇地	惊异地	
SENIOR_CORE_4495	in the flesh	n. 本人	以肉体形式, 亲自	
SENIOR_CORE_3873	in trouble	n. 在危险、受罚、痛苦、忧虑等的处境中	处于不幸中, 在监禁中	
SENIOR_CORE_4855	in vain	n. 白费力气；枉费心机	徒然 / [法] 徒然, 无效	
SENIOR_CORE_6422	inaccessible	adj. 不可及的，不可接触的	a. 难得到的, 难接近的, 难达成的	.inæk'sesәbl
SENIOR_CORE_4036	incense	n. 熏香；熏香的烟	n. 香, 香气, 奉承 / vi. 焚香 / vt. 用香焚, 使发怒	'inseins
SENIOR_CORE_6109	incoming	adj. 正到达的，正来临的	a. 进来的, 刚开始的, 新来的 / n. 进来	'inkʌmiŋ
SENIOR_CORE_5610	incredibly	adv. 难以置信地	adv. 不能相信地	in'kredәbli
SENIOR_CORE_6118	individualised	adj. 个性化的	v. 赋予个性	,indi'viduəlaiz, -dʒu-
SENIOR_CORE_3991	Indonesia	n. 印度尼西亚（东南亚岛国）	n. 印尼	.indәu'ni:ʒә
SENIOR_CORE_5476	Indonesian	adj. 印度尼西亚的	a. 印尼的 / n. 印尼人, 印尼语群	.indәu'ni:ʒәn
SENIOR_CORE_4647	infantile paralysis	n. 小儿麻痹	[医] 婴儿麻痹, 脊髓灰质炎	
SENIOR_CORE_6349	ingenuity	n. 独创性，灵活性	n. 心灵手巧, 精巧, 精巧设计	.indʒi'nju:iti
SENIOR_CORE_6423	inhospitable	adj. 不适合居住的，荒凉的	a. 冷淡的, 不适于居住的, 不相容的	in'hɒspitәbl
SENIOR_CORE_6309	inquisitive	adj. 好奇的	a. 好问的, 想知道的, 好追根究底的	in'kwizәtiv
SENIOR_CORE_6202	intake	n. 吸气	n. 入口, 吸入, 吸入量 / [医] 摄取量	'inteik
SENIOR_CORE_5871	intelligible	adj. 明白易懂的	a. 可理解的, 易理解的, 纯概念性的	in'telidʒәbl
SENIOR_CORE_6170	interact	v. 交流；交往；互相作用	vi. 互相影响, 交互作用 / n. 幕间剧, 幕间休息	.intәr'ækt
SENIOR_CORE_6172	internalise	v. 使……内在化	v. 使成为主观	ɪn'tɜ:ˌnəlˌɑɪz
SENIOR_CORE_4423	interviewee	n. 参加面试者；接受采访者	n. 被接见者, 被采访者, 被面试者	.intәvju:'i:
SENIOR_CORE_6197	intolerance	n. 不能容忍	n. 不宽容, 偏狭, 不容许相反的言论 / [医] 不耐[性]	in'tɒlәrәns
SENIOR_CORE_6212	irrelevant	adj. 不相关的，不切题的	a. 不恰当的, 无关系的, 不相干的 / [法] 无关的, 不相干的, 离题的	i'relәvәnt
SENIOR_CORE_4583	Janice	n. 贾尼丝（女名）	n. 贾尼斯（女子名, 等于Janis）	
SENIOR_CORE_6484	jay	n. 松鸦	n. 鸟, 喋喋不休的人, 傻瓜	dʒei
SENIOR_CORE_5190	Jem	n. 杰姆	abbr. 正义与平等运动（Justice and Equality Movement）；日本通信卫星（Japan Experiment Module）；日本电器制造者协会标准（TheStandard of Japanese Electrical Manufacture's Association）	
SENIOR_CORE_1754	journalist	n. 新闻工作者；报人；记日志者	n. 新闻记者, 从事新闻杂志业的人	'dʒә:nәlist
SENIOR_CORE_4323	joust	v. （指中世纪骑士）骑着马用长予打斗	n. 马背长矛打斗, 格斗 / vi. 进行马上长矛比武	dʒaust
SENIOR_CORE_4974	juggle	v. 耍把戏，玩杂耍	vi. 玩戏法, 行骗, 篡改 / vt. 耍弄, 歪曲, 篡改 / n. 玩戏法, 魔术, 欺骗	dʒʌgl
SENIOR_CORE_1759	juice	n. （水果）汁，液；果汁	n. 汁, 活力, 体液 / vt. 挤出汁来, 加汁	dʒu:s
SENIOR_CORE_5020	Kakadu	n. 卡卡杜湾	[网络] 澳大利亚风情；国家公园；卡卡图	
SENIOR_CORE_4077	kebab	n. (印度)烤腌羊肉串；肉串上的肉块	n. 烤肉串配蔬菜	kә'bɑ:b
SENIOR_CORE_4761	keep it up	n. 保持优秀成绩；继续干下去	继续下去，不松劲	ki:p it ʌp
SENIOR_CORE_4806	keep up	n. 跟上	不低落, 维持, 继续 / [经] 坚持, 保持, 继续	
SENIOR_CORE_1771	kettle	n. 壶；[化工] 釜；罐；鼓	n. 茶壶, 罐 / [化] 釜体釜; 锅	'ketl
SENIOR_CORE_5754	kidney	n. 肾，肾脏	n. 肾, 个性 / [医] 肾	'kidni
SENIOR_CORE_3759	Kitty	n. 基蒂（女名）	n. 小猫, 全部赌注	'kiti
SENIOR_CORE_5267	kiwi	n. 几维鸟（新西兰产的一种无翼鸟）	n. 鹬鸵, 地勤人员, 新西兰人	'ki:wi:
SENIOR_CORE_5025	Kosciuszko	n. 科西阿斯科山（位于澳大利亚东南部）	[人名] 科希丘什科	
SENIOR_CORE_6063	laid-back	adj. 自在的，从容的	a. 懒散的; 悠闲的	ˌleidˈbæk
SENIOR_CORE_4191	Lake Superior	n. 苏必利尔湖	苏必略湖	
SENIOR_CORE_5090	lane	n. 车道，行车线	n. 小路, 巷, 弄, 单行道	lein
SENIOR_CORE_3942	laptop	n. 手提电脑	[计] 膝上型的	
SENIOR_CORE_1814	laugh	n. 笑；引人发笑的事或人； v. 笑	n. 笑, 笑声 / vi. 笑, 大笑 / vt. 以笑表示	lɑ:f
SENIOR_CORE_4147	lay eggs	n. 下蛋	[俚语](飞机) 投弹	
SENIOR_CORE_4443	layer	n. 层；层次	n. 层, 产卵鸡, 放置者 / vt. 分层堆积, 压植 / [计] 层	'leiә
SENIOR_CORE_1836	leg	n. 腿；支柱	n. 腿, 假腿, 路程 / vi. 走, 跑	leg
SENIOR_CORE_4641	leopard	n. 豹	n. 豹, 美洲豹	'lepәd
SENIOR_CORE_3905	less than	n. 少于	小于, 决不; 以内; 没有; 不足	les ðæn
SENIOR_CORE_4536	let out	n. 发出	放掉, 泄露, 放大, 出租 / [经] 出租	
SENIOR_CORE_4777	Lia	n. 莉亚（女名）	abbr. 铅工业协会（Lead Industries Association）；美国皮革业联合会（Leather Industries of America）	
SENIOR_CORE_5824	life expectancy	n. 预期寿命	[计] 估计寿命, 预期使用寿命 / [化] 耐用期限	
SENIOR_CORE_5046	limb	n. 肢，翼；（树的）大枝，主枝	n. 四肢, 枝干, 翼, 边缘 / vt. 切断...之手足	lim
SENIOR_CORE_6538	limply	adv. 柔软地；四肢无力地	adv. 跛行地, 勉强地	'limpli
SENIOR_CORE_4794	live on	n. 靠 (某数额的钱) 过活	继续生活, 以...为主食, 靠...生活	
SENIOR_CORE_5194	live out	n. 实践	活过(某一段时间), 住在外面	
SENIOR_CORE_4994	log	n. 原木，木材	n. 记录, 圆木, 日志, 计程仪 / vt. 伐木, 切, 航行 / vi. 伐木 / [计] 日志	lɒg
SENIOR_CORE_1884	lonely	adj. 寂寞的；偏僻的； n. 孤独者	a. 孤单的, 孤寂的, 荒凉的	'lәunli
SENIOR_CORE_4218	look down on	n. 蔑视；瞧不起	轻视, 看不起	
SENIOR_CORE_4354	loop	n. 圈；环	n. 环, 圈, 弯曲部分, 循环 / vt. 使成环, 以圈结, 以环连结 / vi. 打环, 翻筋斗 / [计] 循环	lu:p
SENIOR_CORE_3805	Lori	n. 罗丽（女名）	n. 洛里, 罗莉（人名）	
SENIOR_CORE_6059	lose one's appetite	n. 没有食欲	没胃口, 食欲减退	
SENIOR_CORE_5646	lump	n. 团，块	n. 块, 瘤, 很多, 肿块, 笨人 / vt. 使成块状, 混在一起 / vi. 结块	lʌmp
SENIOR_CORE_1904	lung	n. 肺；呼吸器	n. 肺, 肺脏, 空地 / [医] 肺	lʌŋ
SENIOR_CORE_4958	lunge	n. 刺； v. 越近，前冲	n. 刺, 刺进, 跃进, 套马索 / v. 突进, 刺	lʌndʒ
SENIOR_CORE_6383	lycra	n. 合成弹力纤维	[化] (商)莱克拉(聚氨基甲酸酯纤维)	'laikrә
SENIOR_CORE_4069	magpie	n. 喜鹊	n. 鹊, 珍种家鸽, 饶舌的人 / a. 鹊的, 有收集癖的	'mægpai
SENIOR_CORE_4467	make a difference	n. 区别对待；有影响；起（重要）作用	有区别,有很大关系	
SENIOR_CORE_5632	make up	n. 编造	弥补, 赔偿, 配制, 包装, 编辑, 虚构, 缝制, 组成, 和解, 结算, 整理, 化装 / [经] 弥补, 赔偿, 内部运装	
SENIOR_CORE_6283	manly	adj. 有男子汉气概的，适合男人的	a. 象男人的, 强壮的, 适于男人的	'mænli
SENIOR_CORE_4692	Marion	n. 玛丽安（女名）	n. 马里恩（男子名）	'meәriәn, 'mæriәn
SENIOR_CORE_4824	mark out	n. 划线；标出……界线	规划, 使注定要	
SENIOR_CORE_5736	marketing	n. 市场营销	n. 行销, 买卖 / [经] 推销, 在市场买卖, 销售	'mɑ:kitiŋ
SENIOR_CORE_3922	mascot	n. 吉祥物	n. 福神, 吉祥的东西	'mæskәt
SENIOR_CORE_5731	mate	n. 老兄，老弟，伙计	n. 配偶, 对手, 助手, (象棋)将死 / vt. 使配对, 使一致, 结伴, (象棋)将死 / vi. 成配偶, 紧密配合	meit
SENIOR_CORE_6091	mauve	adj. 紫红色的	n. 苯胺紫, 淡紫色 / a. 淡紫色的	mәuv
SENIOR_CORE_6451	mayhem	n. 大混乱的	n. 蓄意的破坏, 故意的伤害罪 / [医] 伤残, 残废	'meihem
SENIOR_CORE_4676	meet with	n. 遇到；经历；会晤	偶遇, 遭受	
SENIOR_CORE_4502	metropolitan	adj. 主要都市的；大城市的	n. 大都市居民, 都主教, 宗主国的公民 / a. 大都市的, 都主教区的, 宗主国的	.metrә'pɒlitn
SENIOR_CORE_6506	mic	abbr. 扩音器，麦克风	[计] 介质接口, 连接器	
SENIOR_CORE_4490	Michelangelo	n. 米开朗基罗（意大利文艺复兴雕刻家、画家、建筑师和诗人）	n. 米开朗琪罗	.mi:kel'ɑ:ndʒelɒ:
SENIOR_CORE_4371	Midlands	n. 英格兰中部地区（英）	n. 英国中部	
SENIOR_CORE_4709	migration	n. 迁居；移居；迁徙	n. 移民, 移往, 移动 / [计] 迁移	mai'greiʃәn
SENIOR_CORE_4444	mildly	adv. 轻微地；温和地	adv. 柔和地, 和善地, 适度地	'maildli
SENIOR_CORE_5764	miniature	n. 微型复制品	n. 缩图, 小画像 / a. 小规模的, 纤小的	'miniәtʃә
SENIOR_CORE_2004	ministry	n. （政府的）部门	n. 部, 内阁, 服务 / [经] 部	'ministri
SENIOR_CORE_6385	misnomer	n. 错误或使用不当的名字	n. 取名不当 / [法] 叫错姓名, 用词不当, 使用不适名称	mis'nәumә
SENIOR_CORE_6216	mockery	n. 嘲笑	n. 嘲弄, 笑柄, 歪曲	'mɒkәri
SENIOR_CORE_6553	momentarily	adv. 瞬间地，片刻地；即刻	adv. 暂时地, 立刻, 随时地	'mәumәntәrili
SENIOR_CORE_5877	monolingual	adj. 只用一种语言的	a. 单语的, 仅用一种语言的	.mɒnәu'liŋgwәl
SENIOR_CORE_6320	morally	adv. 精神上	adv. 道德上, 德性上, 有道德地	'mɒrәli
SENIOR_CORE_4882	Morse	n. 莫尔斯电码	n. 摩尔斯电码	mɒ:s
SENIOR_CORE_5077	moth	n. 蛾	n. 蛾害, 蛾, 乌头叶菜豆 / [医] 蠹, 蛾	mɒθ
SENIOR_CORE_5581	motorist	n. 驾驶汽车的人	n. 开汽车者, 驾车旅行的人	'mәutәrist
SENIOR_CORE_5751	mould	n. 霉，霉菌	n. 模子, 模制品, 松软沃土, 霉 / vt. 形成, 浇铸, 用泥土覆盖 / vi. 发霉	mәuld
SENIOR_CORE_5621	multi-cultural	adj. 多种文化的	adj. 多元文化的	mʌl'tɪk'ʌltʃərəl
SENIOR_CORE_6365	mundane	adj. 平凡的，平淡的，乏味的	a. 现世的, 世俗的, 宇宙的	'mʌndein
SENIOR_CORE_5939	mutter	vt&vi. 低声说出（生气或抱怨的话）	n. 喃喃低语 / vi. 喃喃自语, 作低沉声 / vt. 出怨言, 抱怨地说	'mʌtә
SENIOR_CORE_5924	mystified	adj. 被迷惑的，被神秘化的	v. 使（某人）困惑不解, 使迷惑( mystify的过去式和过去分词 )	ˈmɪstəˌfaɪd
SENIOR_CORE_5674	nasty	adj. 令人不愉快的;不善良的	a. 污秽的, 下流的, 险恶的	'nɑ:sti
SENIOR_CORE_5074	nectar	n. 花蜜	n. 神酒, 甜美饮料, 甘露	'nektә
SENIOR_CORE_4667	never mind	n. 不必担心	没关系, 不用担心	
SENIOR_CORE_6402	nightmarish	adj. 噩梦似的	a. 梦魇似的, 可怕的, 经常使人恐惧的	'nait,meәriʃ
SENIOR_CORE_6389	nip	vt&vi. 咬；夹；钳；掐	n. 捏, 夹, 寒冷, 尖刻话 / vt. 捏, 夹, 钳, 剪断, 损伤, 冻伤, 一小口 / vi. 夹, 捏, 刺骨, 快走, 一小口一小口地抿(酒) / [计] 核心程序的初始程序	nip
SENIOR_CORE_6157	nocturnal	adj. 夜间发生的	a. 夜的, 夜曲的 / [医] 夜间的	nɒk'tә:nәl
SENIOR_CORE_3702	non-stop	adj&adv. 不停的， 不断的	[法] 直达的	
SENIOR_CORE_4846	nonsense	n. 胡说；无稽之谈；废话	n. 无意义的事, 荒谬言行, 荒唐	'nɒnsәns
SENIOR_CORE_4375	Norman	n. 诺曼人； adj. 诺曼的	a. 诺曼第语的；诺曼第人的	'nɔ:mәn
SENIOR_CORE_2133	not	adv. 表示否定，不； n. “非”（计算机中逻辑运算的一种）	adv. 不, 非, 未 / [计] 非	nɒt
SENIOR_CORE_5396	now and again	n. 不时地，有时	时而	
SENIOR_CORE_6399	nutritionally	adv. 在营养上	adv. 滋养地	
SENIOR_CORE_4710	oar	n. 桨；橹	n. 桨, 桨手, 搅棒 / vi. 划桨 / vt. 划动	ɒ:
SENIOR_CORE_6012	oblivious	adj. 未觉察到的	a. 遗忘的, 健忘的, 不知不觉的 / [法] 忘却的, 健忘的, 不在意的	ә'bliviәs
SENIOR_CORE_6347	obscure	adj. 名不见经传的	a. 模糊的, 昏暗的, 难解的, 晦涩的, 偏僻的, 微贱的, 无名的 / vt. 使变暗, 隐藏, 使变模糊, 使难解	әb'skjuә
SENIOR_CORE_5598	obsess	v. 使着迷	vt. 迷住, 使困扰	әb'ses
SENIOR_CORE_4285	occasion	n. 时刻	n. 场合, 时机, 机会, 诱因, 理由 / vt. 惹起, 引起	ә'keiʒәn
SENIOR_CORE_4878	occasionally	adv. 偶然地；不时地	adv. 有时候, 偶而	ә'keiʒәnli
SENIOR_CORE_5081	odourless	adj. 没有气味的，无嗅的	[化] 无气味的	'әjdәlis
SENIOR_CORE_6314	offender	n. 犯规者；冒犯者	n. 罪犯, 无礼的人, 得罪人的人	ә'fendә
SENIOR_CORE_5532	offering	n. 供品，祭品	n. 提供, 奉献物, 牲礼, 上市的股票(或证券等) / [经] 出售物	'ɒfәriŋ
SENIOR_CORE_5500	officially	adv. 正式地	adv. 作为公务员, 职务上, 官方地	ә'fiʃәli
SENIOR_CORE_4116	Oliver	n. 奥利弗（男名）	n. 脚踏铁锤	'ɒlivә
SENIOR_CORE_5464	Olympic	adj. 奥运会的	a. 奥林匹亚的, 奥林匹斯山的, 强有力的, 巨大的	әu'limpik
SENIOR_CORE_6265	on the heels of	n. 紧接着	紧跟在…后面,尾随	
SENIOR_CORE_3937	one after another	n. 陆续地；一个接一个地	接连地 / [计] 批次发送	
SENIOR_CORE_5748	operational	adj. 工作着的，即可使用的	a. 操作的, 运作的 / [法] 操作上的, 业务上的, 可起作用的	.ɒpә'reiʃәnl
SENIOR_CORE_6447	orthodoxy	n. 规范性，正统性	n. 正统说法, 正教, 信奉正教	'ɒ:θәdɒksi
SENIOR_CORE_5171	Oswald	n. 奥斯瓦尔德	n. 奥斯瓦德（男子名）	'ɔzwәld
SENIOR_CORE_6282	outfit	n. （尤指供特殊场合用的）一套衣服	n. 用具, 配备, 机构 / vt. 配备, 供应 / vi. 得到装备	'autfit
SENIOR_CORE_6321	outlandish	adj. 另类的，奇异的	a. 外国气派的, 偏僻的, 古怪的	aut'lændiʃ
SENIOR_CORE_6017	outlet	n. 批发商店，经销公司	n. 出口, 发泄方法, 市场 / [医] 出口	'autlet
SENIOR_CORE_6327	outrageous	adj. 骇人的；令人惊讶的	a. 暴虐的, 极无礼的, 可恶的	aut'reidʒәs
SENIOR_CORE_6272	outstrip	v. 超过	vt. 追过, 胜过, 凌驾	.aut'strip
SENIOR_CORE_4453	over and over again	n. 反复；多次	一再地	
SENIOR_CORE_5440	over the years	n. 数年间	在这几年中, 在那几年中	
SENIOR_CORE_5989	over-emotional	adj. 过于激动的；过于敏感的	[网络] 过度情绪化	
SENIOR_CORE_5550	over-fishing	n. 过度捕捞	[网络] 过度捕鱼	
SENIOR_CORE_6247	overbearing	adj. 专横的，飞扬跋扈的	a. 傲慢的, 骄傲自大的, 蛮横的, 压倒一切的 / [法] 自大的, 专制的, 压倒的	.әuvә'bєәriŋ
SENIOR_CORE_4715	overboard	adv. 越过船舷进入水中	adv. 自船上落下, 在船外	'әuvәbɒ:d
SENIOR_CORE_5966	overdue	adj. 早该完成的	a. 过期的, 未兑的, 迟到的, 早就成熟的 / [经] 过期未付的	'әuvә'dju:
SENIOR_CORE_5737	overview	n. 概要；综述	n. 概述, 概观, 总的看法 / [计] 概述	'әuvәvju:
SENIOR_CORE_5611	paparazzi	n. 对名人作猎奇报道的新闻记者	n. 狗仔队（专门追逐名人偷拍照片的摄影者或记者, paparazzo的复数）	.pɑ:pә'rɑ:tsi:
SENIOR_CORE_4731	Papua	n. 巴布亚新几内亚	n. 巴布亚岛	'pæpjuә
SENIOR_CORE_6279	parenthood	n. 父母身份	n. 父母身分	'perәnthud
SENIOR_CORE_6392	part with	n. 放弃；跟……分手	失去, 卖掉[付出]…, 与…分开; 割舍	pɑ:t wið
SENIOR_CORE_4698	part-time	adj. 兼职的	a. 兼任的, 半工半读的, 部分时间的 / adv. 部分时间, 兼任地	
SENIOR_CORE_3923	Pausanias	n. 帕萨尼亚斯（男名；古希腊人名）	鲍桑尼亚（  公元二世纪的希腊旅行家, 著有《希腊志》）	pɔ:'seiniæs
SENIOR_CORE_6430	pavilion	n. 临时建筑物；看台；亭	n. 楼阁, 亭子, 大帐篷, 观众席 / vt. 置...于亭中, 搭帐篷, 笼罩	pә'viljәn
SENIOR_CORE_3943	PDA	n. (personal digital assistant)掌上电脑；个人数码助理	[计] 个人数字助手	
SENIOR_CORE_6171	peer	n. 同龄人，同辈	n. 同等的人, 匹敌, 贵族 / vi. 凝视, 窥视, 费力地看, 隐现 / vt. 与...同等, 封为贵族	piә
SENIOR_CORE_4119	penniless	adj. 贫困的；身无分文的	a. 赤贫的, 贫穷的	'penilis
