id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
SAT_4015	indefinitely	adv. 不确定地，无限期地；模糊地，不明确地	/ɪn'defɪnɪtlɪ/	/ɪn'dɛfɪnətli/	adv. 无期限地		r. to an indefinite extent; for an indefinite time
SAT_557	indignant	adj. 愤愤不平的；义愤的	/ɪn'dɪgnənt/	/ɪn'dɪɡnənt/	a. 愤怒的, 愤慨的	in'dignәnt	s. angered at something unjust or wrong
SAT_584	ingenious	adj. 有独创性的；机灵的，精制的；心灵手巧的	/ɪn'dʒiːnɪəs/	/ɪn'dʒinɪəs/	a. 灵敏的, 精巧的, 聪明的	in'dʒi:njәs	s showing inventiveness and skill
SAT_1549	ingredient	n. 原料；要素；组成部分； adj. 构成组成部分的	/ɪn'griːdɪənt/	/ɪn'ɡridɪənt/	n. 成分, 因素 / [化] 配合剂; 拼料; 成分; 组分	in'gri:diәnt	n. a component of a mixture or compound / n. food that is a component of a mixture in cooking
SAT_1792	instill	v. 徐徐滴入；逐渐灌输	/in'stil/	/ɪn'stɪl/	vt. 滴注, 慢慢地灌输	in'stil	v. impart gradually / v. enter drop by drop
SAT_2350	inure	v. 使…习惯；使…适应	/ɪ'njʊə; ɪ'njɔː/	/i'njuə/	vt. 使习惯于 / vi. 生效	i'njuә	v. cause to accept or become hardened to; habituate
SAT_3795	jocular	adj. 爱开玩笑的；打趣的；滑稽的	/'dʒɒkjʊlə/	/'dʒɑkjəlɚ/	a. 诙谐的	'dʒɒkjulә	s characterized by jokes and good humor / r with humor
SAT_3087	lapse	n. (一时的) 走神，判断错误	/læps/	/læps/	n. 过失, 流逝, 失效 / vi. 犯错, 堕落, 减退, 消失, 流逝 / vt. 使失效	læps	n. a break or intermission in the occurrence of something / v. end, at least for a long time / v. drop to a lower level, as in one's morals or standards / v. let slip
SAT_3843	leg	n. 腿；支柱	/leg/	/lɛɡ/	n. 腿, 假腿, 路程 / vi. 走, 跑	leg	n. a human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle / n. a structure in animals that is similar to a human leg and used for locomotion / n. one of the supports for a piece of furniture / n. the limb of an animal used for food
SAT_747	levee	n. 堤坝（码头）；（旧时君主或显贵的）早晨接见； v. 为…筑堤	/'levɪ; lɪ'viː/	/'lɛvi/	n. 早朝, 大堤 / vt. 为...筑堤	'levi	n. a formal reception of visitors or guests (as at a royal court) / n. a pier that provides a landing place on a river / n. an embankment that is built in order to prevent a river from overflowing
SAT_1161	lexicographer	n. 词典编纂者	/,leksɪ'kɒgrəfə/	/,lɛksɪ'kɑɡrəfɚ/	n. 辞典编纂者	.leksi'kɒgrәfә	n. a compiler or writer of a dictionary; a student of the lexical component of language
SAT_3402	liquefy	v. 液化；溶解	/'lɪkwɪfaɪ/	/'lɪkwɪfaɪ/	v. (使)溶解, (使)液化	'likwifai	v. become liquid / v. make (a solid substance) liquid, as by heating / v. become liquid or fluid when heated
SAT_1568	loquacious	adj. 饶舌的，多话的	/lə'kweɪʃəs/	/lə'kweʃəs/	a. 多嘴的, 好辩的, 吵闹的, 潺潺的	lәu'kweiʃәs	s full of trivial conversation
SAT_300	lucubration	n. 刻苦钻研；苦心而成的著作	/,luːkjʊ'breɪʃ(ə)n; ,ljuː-/	/,lju:kju:'breiʃən/	n. (在灯下)刻苦钻研, 冥思苦想	,lju:kju(:)'breiʃәn	n. a solemn literary work that is the product of laborious cogitation / n. laborious cogitation
SAT_3114	lung	n. 肺；呼吸器	/lʌŋ/	/lʌŋ/	n. 肺, 肺脏, 空地 / [医] 肺	lʌŋ	n. either of two saclike respiratory organs in the chest of vertebrates; serves to remove carbon dioxide and provide oxygen to the blood
SAT_1871	mingle	v. 混合；交往； n. (Mingle)人名；(加纳、英)明格尔	/'mɪŋg(ə)l/	/'mɪŋɡl/	v. (使)混合	'miŋgl	v. get involved or mixed-up with
SAT_3371	minnow	n. [鱼] 鲦鱼（一种小淡水鱼）	/'mɪnəʊ/	/'mɪno/	n. 鲤科淡水小鱼	'minәu	n. very small European freshwater fish common in gravelly streams
SAT_3219	misbehave	v. 作弊；行为不礼貌	/mɪsbɪ'heɪv/	/,mɪsbɪ'hev/	v. (使)行为无礼貌, (使)行为不端	.misbi'heiv	v. behave badly
SAT_3622	misbehavior	n. 品行不端；不礼貌（等于misbehaviour）	/,mɪsbɪ'hevjɚ/	/,mɪsbɪ'hevjɚ/	n. 不正当的举止, 不规矩的行为 / [法] 行为不端, 品行不良, 不正当的举止	'misbi'heivjә	n. improper or wicked or immoral behavior
SAT_144	misrepresent	v. 歪曲，误传；不合适地代表	/,mɪsreprɪ'zent/	/,mɪs,rɛprɪ'zɛnt/	vt. 不如实地叙述(或说明), 不称职地代表	'mis.repri'zent	v. represent falsely
SAT_2497	mite	n. 极小量；小虫；小孩儿；微小的东西	/maɪt/	/maɪt/	n. 尽绵薄之力的捐献, 细微, 微少, 螨 / [医] 螨	mait	n. any of numerous very small to minute arachnids often infesting animals or plants or stored foods
SAT_518	mordent	n. 涟音；波音	/'mɔːd(ə)nt/	/'mɔrdnt/	[音]波音	'mɔ:dәnt	
SAT_4271	nefarious	adj. 邪恶的；穷凶极恶的；不法的	/nɪ'feərɪəs/	/ni'fεəriəs/	a. 恶毒的, 极坏的	ni'feәriәs	s. extremely wicked
SAT_1169	neologism	n. 新词；新义；新词的使用	/nɪ'ɒlədʒɪz(ə)m/	/nɪ'ɑlədʒɪzəm/	n. 新语, 使用新语, 创造新语 / [医] 新语症; 语词新作, 新词症	ni:'ɒlәdʒizm	n. a newly invented word or phrase / n. the act of inventing a word or phrase
SAT_3372	obsolescent	adj. 荒废的；即将过时的；逐渐被废弃的	/,ɒbsə'les(ə)nt/	/,ɑbsə'lɛsnt/	a. 在逐步废弃的	.ɒbsә'lesәnt	s. becoming obsolete
SAT_3032	ordinate	n. [数] 纵坐标	/'ɔːdɪnət/	/'ɔrdɪnət/	n. 纵线, 纵座标 / [医] 纵座标	'ɒ:dineit	n. the value of a coordinate on the vertical axis
SAT_1388	outlast	v. 比…长久；从…中逃生	/aʊt'lɑːst/	/,aʊt'læst/	vt. 比...长久, 从...中逃生	.aut'lɑ:st	v live longer than
SAT_1417	outlive	v. 比…活得长；比…经久；经受住；渡过…而存在	/aʊt'lɪv/	/,aʊt'lɪv/	vt. 比...经久, 比...活得长, 度过(风暴)而健在	aut'liv	v. live longer than
SAT_1084	outweigh	v. 比…重（在重量上）；比…重要；比…有价值	/aʊt'weɪ/	/'aʊt'we/	vt. 比...重, 比...重要, 比...有价值	.aut'wei	v. be heavier than
SAT_3440	overwork	v. 工作过度； n. 过度工作	/əʊvə'wɜːk/	/'ovɚ'wɝk/	n. 过度操劳的工作, 额外工作 / v. (使)工作过度, 使过分劳累	.әuvә'wә:k	n. the act of working too much or too long / v. use too much / v. work excessively hard
SAT_8	parsimonious	adj. 吝啬的；过于节俭的；质量差的	/,pɑːsɪ'məʊnɪəs/	/,pɑrsə'monɪəs/	a. 过度节俭的, 吝啬小气的	,pɑ:si'mәunjәs, -niәs	s. excessively unwilling to spend
SAT_3191	perfidious	adj. 背信弃义的；不忠的	/pə'fɪdɪəs/	/pɚ'fɪdɪəs/	a. 不忠贞的, 背信的, 有异心的	pә'fidiәs	s tending to betray; especially having a treacherous character as attributed to the Carthaginians by the Romans
SAT_2439	peripheral	adj. 外围的；次要的；（神经）末梢区域的； n. 外部设备	/pə'rɪf(ə)r(ə)l/	/pə'rɪfərəl/	a. 周边的, 周围的, 圆周的, 无关紧要的, 肤浅的 / [医] 外周的, 周围的, 末梢的	pә'rifәrәl	n. (computer science) electronic equipment connected by cable to the CPU of a computer / a. on or near an edge or constituting an outer boundary; the outer area / s. related to the key issue but not of central importance
SAT_53	pervade	v. 遍及；弥漫	/pə'veɪd/	/pɚ'ved/	vt. 弥漫于, 遍及于, 流行于, 蔓延, 渗透于, 充满	pә'veid	v spread or diffuse through
SAT_1337	petrify	v. 石化；惊呆	/'petrɪfaɪ/	/'pɛtrɪfaɪ/	vt. (非正式)使惊呆, 使吓得要死, 使发呆 / vt.vi. 使石化, 使成为化石, 使变僵, 变僵硬, 使消失活力, 使僵化	'petri,fai	v. cause to become stonelike or stiff or dazed and stunned
SAT_1770	phase	n. 月相	/feɪz/	/fez/	n. 时期, 局面, 方面, 位相, 相, 阶段 / vt. 使调整相位, 使定相, 使一致, 逐步执行, 实行 / [计] 阶段	feiz	n. any distinct time period in a sequence of events / n. (physical chemistry) a distinct state of matter in a system; matter that is identical in chemical composition and physical state and separated from other material by the phase boundary / n. a particular point in the time of a cycle; measured from some arbitrary zero and expressed as an angle / n. (astronomy) the particular appearance of a body's state of illumination (especially one of the recurring shapes of the part of Earth's moon that is illuminated by the sun)
SAT_1435	pheromone	n. 信息素（用于生化领域）；费洛蒙（昆虫分泌以刺激同种昆虫之化合物质）	/'ferəməʊn/	/'fɛrəmon/	[化] 性外激素; 信息激素	'ferәmәun	n. a chemical substance secreted externally by some animals (especially insects) that influences the physiology or behavior of other animals of the same species
SAT_9	Phosphorus	n. 磷	/'fɒsf(ə)rəs/	/'fɑsfərəs/	n. 启明星, 金星, 磷, 磷光体 / [化] 磷P	'fɒsfәrәs	n. a multivalent nonmetallic element of the nitrogen family that occurs commonly in inorganic phosphate rocks and as organic phosphates in all living cells; is highly reactive and occurs in several allotropic forms
SAT_460	polarize	v. （使）极化；（使）偏振；（使）两极分化	/'pəuləraiz/	/'polə'raɪz/	v. (使)偏振, (使)极化, (使)两极分化	'pәulәraiz	v. cause to vibrate in a definite pattern / v. cause to concentrate about two conflicting or contrasting positions / v. become polarized in a conflict or contrasting situation
SAT_2847	polygamy	n. 一夫多妻，一妻多夫，多配偶	/pə'lɪgəmɪ/	/pə'lɪɡəmi/	n. 多配偶(制), 多偶性 / [医] 多配[合](一雌多雄或一雄多雌,一妻多夫或一夫多妻)	pә'ligәmi	n. having more than one spouse at a time
SAT_1541	polyglot	n. 通晓数种语言的人；用通晓数种语言记载的书； adj. 通数国语言，数国语言的	/'pɒlɪglɒt/	/'pɑlɪɡlɑt/	a. (使用)多种语言的, 多种文字对照的 / n. 使用多种语言的人, 多种文字对照本	'pɒliglɒt	s. having a command of or composed in many languages
SAT_3743	prankster	n. 爱开玩笑的人；顽皮的人；恶作剧的人	/'præŋkstə/	/'præŋkstə/	n. 恶作剧者	'præŋkstә	n. someone who plays practical jokes on others
SAT_277	predation	n. 捕食；掠夺	/prɪ'deɪʃ(ə)n/	/prɪ'deʃən/	掠夺行为	pri'deiʃәn	n. the act of preying by a predator who kills and eats the prey
SAT_2861	predicament	n. 窘况，困境；状态	/prɪ'dɪkəm(ə)nt/	/prɪ'dɪkəmənt/	n. 处境, 穷境, 困局	pri'dikәmәnt	n. a situation from which extrication is difficult especially an unpleasant or trying one
SAT_887	preemption	n. 优先购买；强制收购；抢先占有；取代	/prɪ'empʃən/	/,primpʃən/	n. 先买, 先买权 / [法] 预先占有, 优先购买权, 抢先购买	pri:'empʃәn	n. the judicial principle asserting the supremacy of federal over state legislation on the same subject / n. the right of a government to seize or appropriate something (as property) / n. the right to purchase something in advance of others
SAT_3095	projectile	adj. 抛射的；抛掷的；供抛射用的；（触角等）能伸出的； n. 射弹；抛射体；自动推进武器	/prə(ʊ)'dʒektaɪl; -tɪl/	/prə'dʒɛktl/	n. 发射体, 抛射物 / a. 发射的, 投射的	prә'dʒektil	n. a weapon that is forcibly thrown or projected at a targets but is not self-propelled / s. impelling or impelled forward
SAT_3338	protuberate	v. 伸出的	/prəʊ'tjuːbəreɪt/	/prəʊ'tjuːbəreɪt/	vi.隆起,凸出	prәj'tju:bәreit	v cause to bulge out or project / v form a rounded prominence
SAT_2435	prudential	adj. 谨慎的；明辨的	/prʊ'denʃ(ə)l/	/pru'dɛnʃəl/	a. 审慎的, 精明的, 起咨询作用的	pru:'denʃәl	s. arising from or characterized by prudence especially in business matters
SAT_468	pulverize	v. 粉碎；使成粉末；研磨	/'pʌlvəraɪz/	/'pʌlvə'raɪz/	vt. 把...磨成粉 / vi. 变成粉	'pʌlvәraiz	v make into a powder by breaking up or cause to become dust / v destroy completely / v become powder or dust
SAT_3928	pyre	n. 火葬用的柴堆	/paɪə/	/'paɪɚ/	n. (火葬用)柴堆	'paiә	n. wood heaped for burning a dead body as a funeral rite
SAT_2679	ramify	v. 分枝，分叉；成网状	/'ræmɪfaɪ/	/'ræmə,fai/	v. (使)分枝, (使)分叉, (使)成枝岔状	'ræmifai	v. grow and send out branches or branch-like structures
SAT_203	rationalism	n. 理性主义；唯理主义	/'ræʃ(ə)n(ə)lɪz(ə)m/	/'ræʃnə'lɪzəm/	n. 合理主义, 理性论, 纯理论	'ræʃәnәlizm	n. (philosophy) the doctrine that knowledge is acquired by reason without resort to experience / n. the theological doctrine that human reason rather than divine revelation establishes religious truth / n. the doctrine that reason is the right basis for regulating conduct
SAT_101	rationalize	v. 使……合理化；使……有理化；为……找借口	/'ræʃənəlaiz/	/'ræʃnə'laɪz/	vt. 使合理, 合理地处理, 使有理化 / vi. 合理地思考	'ræʃәnәlaiz	v. structure and run according to rational or scientific principles in order to achieve desired results / v. think rationally; employ logic or reason / v. remove irrational quantities from
SAT_3625	reassure	v. 使…安心，使消除疑虑	/riːə'ʃʊə/	/,riə'ʃʊr/	vt. 使...安心, 向...再保证 / [法] 重新保证, 再保险, 使清除疑虑	.ri:ә'ʃuә	v. cause to feel sure; give reassurance to / v. give or restore confidence in; cause to feel sure or certain
SAT_4134	recluse	n. 隐士；隐居者； adj. 隐居的	/rɪ'kluːs/	/'rɛklus/	a. 隐遁的, 偏僻的 / n. 隐遁者, 遁世者	ri'klu:s	s. withdrawn from society; seeking solitude
SAT_4098	recreate	v. 娱乐；消遣	/riːkrɪ'eɪt/	/,rikrɪ'et/	v. (使)得到休养, (使)得到娱乐, 再创造	'rekrieit	v. create anew
SAT_167	recumbent	adj. 斜倚的；休息的	/rɪ'kʌmb(ə)nt/	/rɪ'kʌmbənt/	a. 斜靠着的, 躺着的, 不活泼的, 休息着的 / [医] 斜卧的, 躺着的	ri'kʌmbәnt	s lying down; in a position of comfort or rest
SAT_2300	regiment	v. 把…编成团；严格地管制； n. 团；大量	/'redʒɪm(ə)nt/	/'rɛdʒɪmənt/	n. （军队）团, 大量（人或物） / v. 组编成团，组织，严格管制	'redʒimәnt	n. army unit smaller than a division / v. subject to rigid discipline, order, and systematization / v. form (military personnel) into a regiment / v. assign to a regiment
SAT_521	relegate	v. 把降低到；归入；提交	/'relɪgeɪt/	/'rɛlɪɡet/	vt. 驱逐, 使降低地位, 把...归类, 把...委托给 / [法] 流放, 判流放刑, 驱逐	'religeit	v. refer to another person for decision or judgment / v. assign to a class or kind
SAT_293	replenish	v. 补充，再装满；把…装满；给…添加燃料	/rɪ'plenɪʃ/	/rɪ'plɛnɪʃ/	vt. 把...重新补足, 把...再装满 / vi. 被再装满, 充满	ri'pleniʃ	v. fill something that had previously been emptied
SAT_68	resonate	v. 共鸣；共振	/'rez(ə)neɪt/	/'rɛzə'net/	v. (使)共鸣, (使)共振	'rezәneit	v. sound with resonance / v. be received or understood
SAT_1264	resplendent	adj. 光辉的；华丽的	/rɪ'splend(ə)nt/	/rɪ'splɛndənt/	a. 辉煌的, 灿烂的	ri'splendәnt	s having great beauty and splendor
SAT_2516	resuscitate	v. 使复苏；使复兴	/rɪ'sʌsɪteɪt/	/rɪ'sʌsɪtet/	v. (使)复苏, (使)复兴	ri'sʌsiteit	v. cause to regain consciousness
SAT_3416	revitalize	v. 使…复活；使…复兴；使…恢复生气	/,ri:'vaitəlaiz/	/,ri'vaɪtəlaɪz/	vt. 使恢复生气, 使复活, 使复兴	.ri:'vaitәlaiz	v. give new life or vigor to
SAT_3258	sapid	adj. 有滋味的；有趣的	/'sæpɪd/	/'sæpɪd/	a. 有味道的, 风味良好的, 有趣味的 / [医] 美味的	'sæpid	s full of flavor
SAT_1671	sapiential	adj. 智慧的；明智的；赋予智慧的	/seɪpɪ'enʃ(ə)l/	/,sepɪ'ɛnʃəl/	a. 有关智慧的	.seipi'enʃәl	s. characterized by wisdom, especially the wisdom of God
SAT_1922	semblance	n. 外貌；假装；类似	/'sembləns/	/'sɛmbləns/	n. 外表, 伪装, 假象, 少量	'semblәns	n. an outward or token appearance or form that is deliberately misleading
SAT_2758	serendipity	n. 意外发现珍奇事物的本领；有意外发现珍宝的运气	/,ser(ə)n'dɪpɪtɪ/	/,sɛrən'dɪpəti/	n. 偶然发现珍宝的运气/才能, 易遇奇缘的运气	,serәn'dipiti	n. good luck in making unexpected and fortunate discoveries
SAT_1972	shrivel	v. 枯萎；皱缩	/ʃrɪv(ə)l/	/'ʃrɪvl/	v. (使)起皱纹, (使)枯萎, (使)束手无策	'ʃrivl	v. wither, as with a loss of moisture
SAT_3263	simplify	v. 简化；使单纯；使简易	/'sɪmplɪfaɪ/	/'sɪmplɪfaɪ/	vt. 单一化, 简单化	'simplifai	v. make simpler or easier or reduce in complexity or extent
SAT_2448	skittish	adj. （人或动物）不安的，易受惊的；难驾驭的	/'skɪtɪʃ/	/'skɪtɪʃ/	a. 易惊的, 轻佻的, 三心二意的, 不可靠的, 羞怯的, 活泼的, 爱蹦跳的, 活跃的	'skitiʃ	s. unpredictably excitable (especially of horses)
SAT_2549	species	n. [生物] 物种；种类； adj. 物种上的	/'spiːʃiːz; -ʃɪz; 'spiːs-/	/'spiʃiz/	n. 种, 类, 外形 / [医] 茶剂; 种	'spi:ʃiz	n. (biology) taxonomic group whose members can interbreed / n. a specific kind of something
SAT_2957	stagnate	v. 停滞；淤塞；变萧条	/stæg'neɪt; 'stægneɪt/	/stæɡ'net/	v. (使)淤塞, (使)停滞, (使)变萧条	'stægneit	v. stand still / v. cause to stagnate / v. cease to flow; stand without moving
SAT_670	statuesque	adj. 雕像般的；轮廓清晰的；均衡的	/,stætjʊ'esk; -tʃʊ-/	/,stʃʊjʊ'ɛsk/	a. 雕像一般的, 均称的, 轮廓优美的	.stætju'esk	s of size and dignity suggestive of a statue / s suggestive of a statue
SAT_1141	substantial	adj. 大量的；实质的；内容充实的； n. 本质；重要材料	/səb'stænʃ(ə)l/	/səbˈstænʃəl/	n. 重要材料(或事物), 有实际价值的东西 / a. 实质上的, 物质的, 有内容的, 结实的	sәb'stænʃәl	s. having a firm basis in reality and being therefore important, meaningful, or considerable / a. having substance or capable of being treated as fact; not imaginary
SAT_2935	tenable	adj. （主张等）站得住脚的；可维持的	/'tenəb(ə)l/	/'tenəb(ə)l/	a. 可守的, 站得住(脚)的, 合理的, 成立的	'tenәbl	s. based on sound reasoning or evidence
SAT_1261	tenure	n. 任期；占有； v. 授予…终身职位	/'tenjə/	/'tɛnjɚ/	n. 享有, 保有期 / [经] (财产,职位等的)占有, 占有权	'tenjuә	n. the term during which some position is held / n. the right to hold property; part of an ancient hierarchical system of holding lands / v. give life-time employment to
SAT_1375	tolerate	v. 忍受；默许；宽恕	/'tɒləreɪt/	/'tɑləret/	vt. 宽容, 容许, 有耐力	'tɒlәreit	v. recognize and respect (rights and beliefs of others) / v. have a tolerance for a poison or strong drug or pathogen or environmental condition
SAT_2963	trove	n. 被发现的东西；收藏的东西	/trəʊv/	/trov/	n. 发现物, 收藏品 / [法] 发现物, 收藏物	trәuv	n treasure of unknown ownership found hidden (usually in the earth)
SAT_3932	tutorship	n. 辅导；教师职位	/tutorship/	/tutorship/	n. 教师之职位 / [法] 保护人的职责或权力, 保护权	'tju:tәʃip	n teaching pupils individually (usually by a tutor hired privately)
SAT_1145	unbecoming	adj. 不适当的，不相称的；不合身的，不得体的	/ʌnbɪ'kʌmɪŋ/	/,ʌnbɪ'kʌmɪŋ/	a. 不适合的, 不合体的, 不相配的	.ʌnbi'kʌmiŋ	s not in keeping with accepted standards of what is right or proper in polite society
SAT_3091	underlie	v. 成为……的基础；位于……之下	/ʌndə'laɪ/	/,ʌndɚ'laɪ/	vt. 位于...之下, 成为...的基础	.ʌndә'lai	v. be or form the base for / v. lie underneath
SAT_2799	ungainly	adj. 笨拙的；不雅的； adv. 笨拙地；不雅地	/ʌn'geɪnlɪ/	/ʌn'ɡenli/	a. 难看的, 不优雅的, 粗陋的	.ʌn'geinli	s lacking grace in movement or posture / s difficult to handle or manage especially because of shape
SAT_1947	untimely	adj. 不合时宜的；过早的； adv. 不合时宜地；过早地	/ʌn'taɪmlɪ/	/ʌn'taɪmli/	a. 不到时候的, 不合时令的, 不适时的	.ʌn'taimli	s badly timed / s uncommonly early or before the expected time / r too soon; in a premature manner
SAT_1476	urine	n. 尿	/'jʊərɪn; -raɪn/	/'jʊrən/	n. 小便, 尿 / [医] 尿	'juәrin	n. liquid excretory product
SAT_1409	vaccinate	v. 接种疫苗； n. 被接种牛痘者	/'væksɪneɪt/	/'væksə'net/	v. 预防接种	'væksineit	v perform vaccinations or produce immunity in by inoculation
SAT_3791	vaporize	v. 蒸发	/'veɪpəraɪz/	/'vepə'raɪz/	v. (使)蒸发	'veipәraiz	v kill with or as if with a burst of gunfire or electric current or as if by shooting / v turn into gas / v lose or cause to lose liquid by vaporization leaving a more concentrated residue / v decrease rapidly and disappear
SAT_3036	vegetate	v. 过单调呆板的生活	/'vedʒɪteɪt/	/'vɛdʒətet/	vi. 植物似地生长, 过呆板单调的生活, 无所事事地生活, (赘疣)生长, 长大	'vedʒiteit	v. lead a passive existence without using one's body or mind / v. establish vegetation on / v. produce vegetation
SAT_4109	velvety	adj. 天鹅绒般柔软的；醇和的，可口的	/'velvɪtɪ/	/'vɛlvəti/	a. 像天鹅绒的, 轻软光滑的, 柔和的, 平和的	'velviti	s smooth and soft to sight or hearing or touch or taste / s resembling velvet in having a smooth soft surface
SAT_3575	verisimilar	adj. 好像是真的	/,verɪ'sɪmɪlə/	/,vɛrə'sɪməlɚ/	a. 好像真实的 / [法] 貌似真的, 似乎是真的, 很可能的	.veri'similә	s. appearing to be true or real
SAT_43	wherever	adv. 无论什么地方；究竟在哪里； conj. 无论在哪里；无论什么情况下	/weər'evə/	/wɛr'ɛvɚ/	adv. 无论哪里	hwєәr'evә	r. where in the world
SAT_3453	widespread	adj. 普遍的，广泛的；分布广的	/ˈwʌɪdsprɛd/	/ˈwʌɪdsprɛd/	a. 充分伸展的, 广布的, 普及的, 流传广的	'waidspred	s. widely circulated or diffused
SAT_3935	withstand	v. 抵挡；禁得起；反抗	/wɪð'stænd/	/wɪð'stænd/	vt. 抵住, 顶住, 经得起	wið'stænd	v resist or confront with resistance / v stand up or offer resistance to somebody or something
SAT_1180	wizen	v. 枯萎；凋谢；干瘪； v. 使凋谢；使枯萎；使干瘪； adj. 凋谢的；枯萎的	/'wɪz(ə)n/	/'wizən/	vt.vi. (使)枯萎, (使)雕谢	'wizn	s lean and wrinkled by shrinkage as from age or illness
SAT_4001	workmanlike	adj. 技术熟练的；精工细作的	/'wɜːkmənlaɪk/	/'wɝkmənlaɪk/	a. 工作熟练的, 有技巧的, 精巧的	'w\\:kmәnlaik	s. worthy of a good workman
SAT_4435	X-ray	n. X射线	/'eks'rei/	/'eksreɪ/	a. X射线的 / vt. 用X光检查, 照X光 / vi. 使用X光	'eks'rei	v. examine by taking x-rays / v. take an x-ray of something or somebody
SAT_987	yearling	n. 一岁家畜；满一岁的动物； adj. 一岁的	/'jɪəlɪŋ; 'jɜː-/	/'jɪrlɪŋ/	n. 一岁崽	'yiәliŋ	n. a racehorse considered one year old until the second Jan. 1 following its birth / n. an animal in its second year
