book_id	id	word	definition_cn	ecdict_translation	ecdict_phonetic
CET6_CORE	CET6_CORE_545	predominantly	adv. 占主导地位地	adv. 主要地, 显著地, 大多数地, 突出地	
CET6_CORE	CET6_CORE_547	preindustrial	adj. 工业化以前的	a. 未工业化的, 工业化前的	,pri:in'dʌstriәl
CET6_CORE	CET6_CORE_3749	preparatory	adj. 预备的	a. 预备性的, 准备性的 / n. 预科	pri'pærәtәri
CET6_CORE	CET6_CORE_552	presentation	n. 展示，讲话	n. 赠与, 描述, 介绍 / [计] 简报	.prezәn'teiʃәn
CET6_CORE	CET6_CORE_1381	preset	v. 预先装置	vt. 事先调整 / n. 预调装置 / [计] 边框形式	pri:'set
CET6_CORE	CET6_CORE_553	presidency	n. 总统任期	n. 总统职权, 总裁职位	'prezidәnsi
CET6_CORE	CET6_CORE_1218	prevailing	adj. 流行的	a. 盛行很广的, 优势的, 主要的, 普遍的 / [法] 占优势的, 盛行的, 通行的	pri'veiliŋ
CET6_CORE	CET6_CORE_555	previous	adj. 之前的	a. 早先的, 前面的, 过急的 / [法] 以前的, 生前的, 前述的	'pri:viәs
CET6_CORE	CET6_CORE_2128	prey	n. 猎物； v. 捕获	n. 被掠食者, 牺牲者 / vi. 捕食	prei
CET6_CORE	CET6_CORE_3238	prime	adj. 首要的；最好的； n. 青春；全盛时期； v. 使准备好	n. 最佳部分, 初期, 全盛期 / a. 主要的, 最初的, 根本的 / v. 加油启动, 灌注, 填装	praim
CET6_CORE	CET6_CORE_559	prior	adj. 优先的，先前的	a. 更重要的, 较早的, 在先的 / n. 小隐修院院长, 大隐修院副院长	'praiә
CET6_CORE	CET6_CORE_567	promotion	n. 促销	n. 晋级, 创建, 增进 / [经] 推广, 推销, 促进	prәu'mәuʃәn
CET6_CORE	CET6_CORE_568	prompt	v. 敦促	n. 激励, 提示, 提醒物, 提词, 付款期限 / a. 迅速的, 敏捷的, 立刻的, 提词员的 / vt. 激励, 鼓动, 提示 / adv. 准时地 / [计] 提示符; DOS内部命令:设定DOS命令行的提示符	prɒmpt
CET6_CORE	CET6_CORE_3956	prone	adj. 易于…的， 很有可能…的； 俯卧的	a. 俯伏的, 面向下的, 有...倾向的 / [医] 旋前的, 伏的, 俯的	prәun
CET6_CORE	CET6_CORE_2380	proper	adj. 合乎体统的，正派的	a. 适当的, 固有的, 高尚的, 专属的 / adv. 完全地, 彻底地	'prɒpә
CET6_CORE	CET6_CORE_570	propose	v. 提出	vt. 计划, 打算, 建议, 提议, 求(婚) / vi. 打算, 求婚	prә'pәuz
CET6_CORE	CET6_CORE_571	prospect	n. 前景	n. 景色, 展望 / vt. 勘探, 勘察 / vi. 勘探, 有前途	'prɒspekt
CET6_CORE	CET6_CORE_3025	provided	conj. 假如， 若是	conj. 倘若, 以...为条件	prә'vaidid
CET6_CORE	CET6_CORE_3432	psychiatrist	n. 精神科医生， 精神病专家	n. 精神病医生, 精神病学家 / [医] 精神病学家	sai'kaiәtrist
CET6_CORE	CET6_CORE_3375	psychological	adj. 心理的	a. 心理学的, 精神上的, 心灵的 / [法] 心理上的, 心理学的	.saikә'lɒdʒikәl
CET6_CORE	CET6_CORE_578	quantifiable	adj. 可量化的	a. 可以计量的	'kwɒntifaiәbl
CET6_CORE	CET6_CORE_1934	quantify	v. 确定…的数量	vt. 定量, 用数量表示, 测量	'kwɒntifai
CET6_CORE	CET6_CORE_589	rare	adj. 罕见的，稀少的	a. 稀罕的, 罕有的, 珍奇的, 稀薄的, 半熟的, 非常好的 / adv. 非常	rєә
CET6_CORE	CET6_CORE_3082	rarely	adv. 不常， 难得	adv. 很少地, 罕有地	'rєәli
CET6_CORE	CET6_CORE_1154	ready	adj. 乐意的，愿意的	n. 预备好的状态, 现款 / a. 准备好的, 备用的, 可以使用的 / adv. 预先, 迅速 / vt. 使准备好	'redi
CET6_CORE	CET6_CORE_2779	reason	v. 论证，推断	n. 理由, 原因, 理智, 道理, 前提, 理性 / vt. 说服, 推论, 辩论 / vi. 推论, 劝说, 思考	'ri:zn
CET6_CORE	CET6_CORE_3379	reassure	v. 使放心	vt. 使...安心, 向...再保证 / [法] 重新保证, 再保险, 使清除疑虑	.ri:ә'ʃuә
CET6_CORE	CET6_CORE_1212	rebellion	n. 叛逆	n. 谋反, 叛乱, 反抗 / [法] 造反, 反叛, 叛乱	ri'beljәn
CET6_CORE	CET6_CORE_3811	recede	v. 退， 退去， 渐渐远去； 向后倾斜， 缩进	vi. 向后退, 退却, 收回, 降低, 减弱 / [医] 退缩	ri'si:d
CET6_CORE	CET6_CORE_594	receipt	n. 发票	n. 收据, 收入, 收到 / vt. 开...的收据	ri'si:t
CET6_CORE	CET6_CORE_3177	recipient	n. 接受者， 接收者	a. 领受的, 容易接受的, 感受性强的 / n. 领受者, 容纳者, 容器	ri'sipiәnt
CET6_CORE	CET6_CORE_600	recruit	v. 招聘	n. 新兵, 新手, 新会员, 补给品 / vt. 恢复, 补充, 充实, 征募 / vi. 征募新兵, 复原, 得到补充	ri'kru:t
CET6_CORE	CET6_CORE_1143	recruiter	n. 招聘者	n. 招聘人员, 征兵人员	ri'kru:tә
CET6_CORE	CET6_CORE_2233	rectify	v. 纠正；调整	vt. 订正, 矫正, 改正, 调正, 校正, 精馏, 整流 / [化] 精馏	'rektifai
CET6_CORE	CET6_CORE_601	recurrence	n. 再次发生	n. 再现, 再发生, 反复, 循环 / [医] 复发, 再发	ri'kʌrәns
CET6_CORE	CET6_CORE_1215	recyclable	adj. 可回收利用的	a. 可循环再用的	ˌri:ˈsaɪkləbl
CET6_CORE	CET6_CORE_3115	recycle	v. 回收利用	vt. 使再循环, 重新利用, 再制 / n. 再循环	.ri:'saikl
CET6_CORE	CET6_CORE_1196	redundant	adj. 过剩的；失业的，被解雇的	a. 多余的, 过多的, 冗长的 / [医] 过多的, 多余的	ri'dʌndәnt
CET6_CORE	CET6_CORE_2217	reel	v. 卷，绕	n. 卷轴, 一卷, 纺车, 旋转, 蹒跚 / vt. 卷...于轴上, 绕, 使旋转 / vi. 蹒跚地走, 旋转, 眩晕, 摇晃, 退缩 / [计] 卷; 盘	ri:l
CET6_CORE	CET6_CORE_3138	refresh	v. 振作精神， 恢复活力	vt. 使清新, 使恢复, 使生气蓬勃 / vi. 提起精神, 恢复精神, 吃点心, 喝饮料 / vt. 刷新, 重新整理 / vi. 刷新, 重新整理 / [计] 刷新, 重新整理	ri'freʃ
CET6_CORE	CET6_CORE_604	refreshing	adj. 新鲜的	a. 使清爽的, 有精神的, 爽快的	ri'freʃiŋ
CET6_CORE	CET6_CORE_3464	refund	n. 退款； v. 退还	n. 偿还 / vt. 付还, 偿还借款 / vi. 归还, 偿还	'ri:fʌnd
CET6_CORE	CET6_CORE_605	regain	v. 重新获得	vt. 取回, 恢复, 重回, 复得 / [化] 回潮	ri'gein
CET6_CORE	CET6_CORE_1684	regiment	n. 团，军团；一大群	n. （军队）团, 大量（人或物） / v. 组编成团，组织，严格管制	'redʒimәnt
CET6_CORE	CET6_CORE_608	reimbursement	n. 返还费用	n. 付还, 退还 / [经] 偿付, 赔还	.ri:im'bә:smәnt
CET6_CORE	CET6_CORE_609	reinforce	v. 增强，提高	vt. 加强, 增援, 补充 / vi. 求援, 得到增援 / n. 加固材料	.ri:in'fɒ:s
CET6_CORE	CET6_CORE_1886	reject	v. 舍弃，抛弃；排斥	n. 被拒之人, 被弃之物, 不合格品, 次品 / vt. 拒绝, 抵制, 否决, 驳回, 丢弃, 呕出	ri'dʒekt
CET6_CORE	CET6_CORE_3707	reliance	n. 依靠， 依赖	n. 信任, 信赖, 受信赖的人(或事) / [法] 信任, 信赖, 信心	ri'laiәns
CET6_CORE	CET6_CORE_614	relieved	adj. 轻松的，缓解的	a. 宽慰的, 解除的, 减轻的	ri'li:vd
CET6_CORE	CET6_CORE_3465	remnant	n. 残留部分	n. 剩余, 零料, 遗迹 / a. 剩余的, 残余的	'remnәnt
CET6_CORE	CET6_CORE_617	remove	v. 消除，移除；更新	vt. 移动, 调动, 除去, 迁移, 开除, 移交 / vi. 迁移, 移动, 搬家 / n. 班级, 升级, 移动, 搬家, 间距 / [计] 删除	ri'mu:v
CET6_CORE	CET6_CORE_2706	repeal	v. 撤销	n. 废止, 撤消 / vt. 废止, 撤消, 放弃	ri'pi:l
CET6_CORE	CET6_CORE_2517	reproduce	v. 仿造	v. 繁殖, 再生, 复制, 生殖 / [计] 复制	.ri:prә'dju:s
CET6_CORE	CET6_CORE_2291	reserve	n. 缄默，自我克制	n. 储备品, 贮量, 后备军, 自然保护区, 保留, 拘谨, 节制, 储备金 / vt. 保留, 保存, 预订, 延期, 推迟	ri'zә:v
CET6_CORE	CET6_CORE_813	reserved	adj. 保留意见的；矜持的	a. 保留的, 预备的, 预定的, 腼腆的, 不露感情的, 含蓄的, 缄默的, 冷淡的 / [法] 用作储备的, 保留的, 预定的	ri'zә:vd
CET6_CORE	CET6_CORE_625	resolute	adj. 坚定的	n. 果断的人 / a. 坚决的, 刚毅的, 毅然的	'rezәlu:t
CET6_CORE	CET6_CORE_2352	response	n. 回应	n. 反应, 回答, 响应 / [计] 应答	ri'spɒns
CET6_CORE	CET6_CORE_629	responsive	adj. 灵敏的，反应的	a. 回答的, 应答的, 易感应的	ri'spɒnsiv
CET6_CORE	CET6_CORE_1486	retard	v. 阻碍；减缓；放慢	n. 阻止, 延迟 / vt. 妨碍, 延迟, 使减速 / vi. 减速, 延迟	ri'tɑ:d
CET6_CORE	CET6_CORE_633	reunion	n. 团聚	n. 团圆, 重聚 / [医] 再连合, 复连[合]	ri:'ju:njәn
CET6_CORE	CET6_CORE_3889	revelation	n. 被提示的真相， 新发现； 揭示， 透露， 显示	n. 揭露, 泄露, 发觉, 默示, 启示	.revi'leiʃәn
CET6_CORE	CET6_CORE_637	revive	v. 复苏	vt. 使苏醒, 使复兴, 使振奋, 回想起, 重播 / vi. 苏醒, 复活, 复兴, 恢复精神	ri'vaiv
CET6_CORE	CET6_CORE_638	revolutionize	v. 革命化	vt. 向...鼓吹革命, 使发生革命性剧变	.revә'lu:ʃәnaiz
CET6_CORE	CET6_CORE_639	rewarding	adj. 有回报的	a. 有益的, 有报酬的, 报答的	ri'wɒ:diŋ
CET6_CORE	CET6_CORE_1768	rip	v. 撕，扯破，划破	n. 裂痕, 破绽, 拉裂, 浪子, 巨浪 / vi. 被拉开, 裂开, 猛冲 / vt. 撕, 扯, 劈	rip
CET6_CORE	CET6_CORE_644	romantic	adj. 爱情的	a. 浪漫的, 风流的, 传奇性的, 夸大的, 空想的, 浪漫派的	rәu'mæntik
CET6_CORE	CET6_CORE_3583	saleable	adj. 适合销售的	a. 适销的, 价格适当的, 畅销的	'seilәbl
CET6_CORE	CET6_CORE_2409	salmon	n. 鲑，大马哈鱼	n. 鲑鱼, 大麻哈鱼 / [医] 鲑	'sæmәn
CET6_CORE	CET6_CORE_1427	salute	v. （向…）行军礼，（向…）致敬	vi. 行礼, 致意, 问候, 放礼炮 / vt. 向...致意, 迎接, 赞扬 / n. 招呼, 敬礼, 礼炮	sә'lu:t
CET6_CORE	CET6_CORE_2475	satellite	n. 附属国	n. 人造卫星 / [医] 伴行静脉, 陪静脉, 陪病部, 随体, 卫星	'sætlait
CET6_CORE	CET6_CORE_1372	satisfactorily	adv. 圆满地	adv. 令人满意地	.sætis'fæktәrili
CET6_CORE	CET6_CORE_2823	scar	n. 瘢痕	n. 疤痕, 伤痕, 悬崖 / vi. 结疤, 愈合, 痊愈 / vt. 使有伤痕	skɑ:
CET6_CORE	CET6_CORE_650	scare	n. 恐吓，惊恐	n. 惊吓, 恐慌 / vt. 惊吓, 使恐慌 / vi. 受惊	skєә
CET6_CORE	CET6_CORE_651	scent	n. 味道	n. 气味, 香味, 香水, 踪迹, 痕迹, 线索, 嗅觉 / vt. 闻出, 嗅, 发觉, 使充满气味 / vi. 嗅猎, 发出气味	sent
CET6_CORE	CET6_CORE_1983	scratch	n. （某人皮肤上的）划痕，划伤	n. 抓痕, 搔, 抓, 擦伤, 刮擦声, 乱写, 零分, 起跑线 / vt. 搔, 抓, 挖出, 擦, 刮, 乱涂, 勾抹掉 / vi. 搔, 抓, 发刮擦声, 勉强糊口 / a. 碰巧的, 凑合的, 打草稿用的 / [计] 擦除	skrætʃ
CET6_CORE	CET6_CORE_836	script	n. 脚本，剧本	n. 手迹, 手稿, 正本, 手写体 / vt. 改编为演出本 / [计] 手写体, 小型程序	skript
CET6_CORE	CET6_CORE_3126	scrutiny	n. 详细检查， 仔细观察	n. 细看, 仔细检查, 监视, 选票检查 / [经] 复查, 评核, 仔细检查	'skru:tini
CET6_CORE	CET6_CORE_1391	senseless	adj. 愚蠢的，无意义的	a. 无感觉的, 无意识的, 不省人事的	'senslis
CET6_CORE	CET6_CORE_655	sensible	adj. 理智的	a. 有感觉的, 敏感的, 明智的 / [医] 可感觉的	'sensәbl
CET6_CORE	CET6_CORE_3435	sergeant	n. 中士， 警官	n. 警察小队长, 军士	'sɑ:dʒәnt
CET6_CORE	CET6_CORE_1887	serpent	n. 蛇（尤指大蛇或毒蛇）	n. 巨蛇座, 蛇, 蛇形管, 狡猾的人	'sә:pәnt
CET6_CORE	CET6_CORE_2325	set	n. 集（合）	n. 日落, 同伙, 组合, 集合, 装置 / vt. 放, 安置, 放置, 设定, 使凝结, 点燃, 确定, 点缀, 使就位, 树立, 分配, 调整 / vi. 日落, 凝固, 定型, 搁住, 结果, 适合 / a. 决心的, 规定的, 故意的, 持久的, 固定的, 老套的, 准备好的 / [计] 设置; DOS内部命令:改变或显示分配给环境变量的值	set
CET6_CORE	CET6_CORE_1720	settlement	n. 调停；（尤指拓荒者居住的）定居点，村落	n. 安顿, 解决, 处理, 结算, 殖民, 殖民地, 沉降 / [医] 居住区; 沉渣	'setlmәnt
CET6_CORE	CET6_CORE_2331	severe	adj. 艰难的；简朴的	a. 严格的, 尖锐的, 严肃的, 严重的, 严厉的, 朴素的 / [法] 严厉的, 苛刻的, 严重的	si'viә
CET6_CORE	CET6_CORE_658	severity	n. 严重性	n. 严格, 朴素, 激烈	si'veriti
CET6_CORE	CET6_CORE_660	shade	v. 掩盖	n. 荫, 阴暗, 遮光物, 灯罩, 帘, 浓淡, 微量, 底纹 / vi. 渐变 / vt. 使阴暗, 使渐变, 遮蔽, 微减 / [计] 底纹	ʃeid
CET6_CORE	CET6_CORE_661	shady	adj. 阴凉的	a. 荫凉的, 成荫的, 阴暗的, 隐蔽的 / [法] 成问题的, 令人怀疑的	'ʃeidi
CET6_CORE	CET6_CORE_2904	shaft	n. （工具的）柄，杆状物	n. 轴, 箭杆, 矛, 矿井 / vt. 装杆于, 利用	ʃæft
CET6_CORE	CET6_CORE_665	shepherd	v. 引导，带领	n. 牧羊人, 牧羊犬, 牧师, 保护者 / vt. 看守, 领导, 指导, 牧羊	'ʃepәd
CET6_CORE	CET6_CORE_2666	shipwreck	n. 船舶失事	n. 遇难船, 海难 / vt. 遇海难, 毁灭, 使失事	'ʃiprek
CET6_CORE	CET6_CORE_667	shot	n. 照相，照片	n. 发射, 炮弹, 射击, 射手, 投篮, 射门, 子弹, 射程, 拍摄, 注射 / vt. 装弹, 使成颗粒状 / a. 杂色的, 交织着的, 渗透的, 点焊的, 破旧的 / shoot的过去式和过去分词	ʃɒt
CET6_CORE	CET6_CORE_2695	shoulder	v. 承担；挑起	n. 肩, 肩膀, 衣肩 / vt. 肩负, 负担, 担任 / vi. 用肩推挤	'ʃәuldә
CET6_CORE	CET6_CORE_2866	shrimp	n. （小）虾，河虾，褐虾	n. 虾, 小虾, 矮子 / vi. 捕小虾	ʃrimp
CET6_CORE	CET6_CORE_671	shuttle	n. 航天飞机	n. 穿梭, 梭子, 往返移动之物 / v. (使)穿梭移动, 往返运送	'ʃʌtl
CET6_CORE	CET6_CORE_1531	sideways	adv. 斜向一边地	adv. 向旁边, 向侧面地 / a. 旁边的, 向侧面的	'saidweiz
CET6_CORE	CET6_CORE_1947	sight	n. 景象；名胜，风景	n. 景观, 视力, 眼界, 阅读, 见解, 意见 / vt. 看见, 瞄准 / vi. 瞄准, 观看 / a. 即席的, 见票即付的	sait
CET6_CORE	CET6_CORE_675	simultaneous	adj. 同步的	a. 同时的, 同时发生的 / [计] 同时的	.simәl'teinjәs
CET6_CORE	CET6_CORE_2909	sink	n. （厨房内的）洗涤槽	n. 藏垢的场所, 沟渠, 污水槽 / vi. 下沉, 沉没, 下陷, 减弱, 衰退, 消沉, 堕落, 渗透 / vt. 使低落, 使下沉, 陷于, 投入(资金等), 挖掘	siŋk
CET6_CORE	CET6_CORE_3093	skull	n. 颅骨， 脑壳	n. 头盖骨, 头脑, 好学生 / [医] 头颅	skʌl
CET6_CORE	CET6_CORE_678	skyrocket	v. 猛增	vi. 飞涨, 突升 / n. 焰火	'skai.rɒkit
CET6_CORE	CET6_CORE_679	skyscraper	n. 摩天大楼	n. 摩天楼, 三角形天帆	'skaiskreipә
CET6_CORE	CET6_CORE_680	slack	adj. 疲软的，萧条的	n. 松弛, 松懈, 淡季, 闲散, 家常裤 / a. 松弛的, 不流畅的, 疏忽的, 无力的, 呆滞的, 软弱的, 漏水的 / adv. 马虎地, 缓慢地 / vt. 放松, 使缓慢 / vi. 松懈, 减弱, 松弛	slæk
CET6_CORE	CET6_CORE_2404	slap	v. 掴； n. 巴掌	n. 掴, 掌击, 侮辱, 拍击声 / v. 拍击, 惩罚 / adv. 正面地, 直接地, 突然地	slæp
CET6_CORE	CET6_CORE_681	slash	v. 削减	v. 猛砍, 乱砍 / n. 猛砍, 乱砍, 删减 / [计] 斜线	slæʃ
CET6_CORE	CET6_CORE_1236	slave	v. 作苦工；奴役	n. 奴隶, 从动装置, 卑鄙的人 / vi. 拼命工作 / [计] 从设备	sleiv
CET6_CORE	CET6_CORE_1170	slightly	adv. 轻微地	adv. 些微地, 苗条地	'slaitli
CET6_CORE	CET6_CORE_2652	smart	v. 刺疼，扎疼，剧痛	a. 聪明的, 漂亮的, 刺痛的, 剧烈的, 敏捷的, 巧妙的, 伶俐的, 潇洒的 / n. 刺痛, 痛苦 / vi. 刺痛	smɑ:t
CET6_CORE	CET6_CORE_1080	sneak	v. 溜走	vi. 鬼鬼祟祟做事 / vt. 偷偷地做 / n. 鬼鬼祟祟的人, 偷偷摸摸的行为, 帆布胶底运动鞋 / a. 暗中进行的	sni:k
CET6_CORE	CET6_CORE_1419	sniff	v. 用鼻子吸，嗅	n. 以鼻吸气, 嗅, 气息 / vi. 嗅, 蔑视, 嗤之以鼻 / vt. 闻, 用力吸, 发觉	snif
CET6_CORE	CET6_CORE_1806	snob	n. 势利小人	n. 势利的人, 假内行	snɒb
CET6_CORE	CET6_CORE_820	soar	v. 高飞	n. 高扬, 翱翔 / vi. 往上飞舞, 高耸, 翱翔	sɒ:
CET6_CORE	CET6_CORE_1819	soften	v. 使软化，变温和	v. (使)变柔软, (使)变柔和	'sɒftn
CET6_CORE	CET6_CORE_2140	solar	adj. 利用太阳光的	a. 太阳的, 日光的, 源自太阳的 / [医] 太阳的; 腹腔丛的	'sәulә
CET6_CORE	CET6_CORE_1555	southwards	adv. 向南方	adv. 在南方	'sajθwәdz
CET6_CORE	CET6_CORE_2212	sovereign	n. 君主； adj. 统治的	n. 元首, 独立国 / a. 具有主权的, 至高无上的, 国王的, 完全的	'sɒvrin
CET6_CORE	CET6_CORE_689	spacious	adj. 宽敞的	a. 广大的, 宽广的	'speiʃәs
CET6_CORE	CET6_CORE_2882	span	n. （桥墩间的）墩距	n. 指距, 全长, 跨距, 一段时间, 小范围 / vt. 以手指测量, 跨越, 架设, 持续	spæn
CET6_CORE	CET6_CORE_894	specialize	v. 专业从事	vt. 使特殊化, 列举, 特别指明, 限定...的范围 / vi. 成为专家, 专攻	'speʃәlaiz
CET6_CORE	CET6_CORE_691	species	n. 物种	n. 种, 类, 外形 / [医] 茶剂; 种	'spi:ʃiz
CET6_CORE	CET6_CORE_692	specific	adj. 具体的	n. 特效药, 特性 / a. 特殊的, 明确的, 具有特效的, 特定地, 具体地	spi'sifik
CET6_CORE	CET6_CORE_696	spot	n. 点； v. 发现	n. 污点, 地点, 斑点, 点, 娱乐场所, 处境, 少量 / a. 当场的, 现场的, 现货买卖的, 现金交易的, 抽样的 / vt. 点缀, 玷污, 认出, 准确定...的位, 用灯光照射 / vi. 玷污, (从空中)侦察敌方目标	spɒt
CET6_CORE	CET6_CORE_3411	stab	n&v. 刺， 戳	n. 刺, 戳, 剧痛, 尝试, 努力 / vt. 刺, 戳, 刺入, 刺痛, 直入, 使伤心 / vi. 刺, 刺伤	stæb
CET6_CORE	CET6_CORE_1280	stalk	n. 主茎，叶柄	n. 茎, 追踪, 高视阔步 / vi. 悄悄靠近, 蹑手蹑脚地走近, 蔓延, 高视阔步 / vt. 追踪, 搜索	stɒ:k
CET6_CORE	CET6_CORE_700	startle	v. 使惊讶	n. 惊愕, 惊恐 / vt. 吃惊, 使惊愕 / vi. 惊起	'stɑ:tl
CET6_CORE	CET6_CORE_2659	stem	n. 词干	n. 茎, 干, 柄, 船首, 血统, 堵塞物 / vt. 摘掉茎, 装柄于, 阻止, 堵住, 逆行 / vi. 堵住, 逆行	stem
CET6_CORE	CET6_CORE_2141	stereo	n. 立体声； adj. 立体声的	n. 铅版, 立体照片 / a. 立体的, 立体感觉的	'stiәriәu
CET6_CORE	CET6_CORE_702	stereotype	n. 刻板印象，固有印象	n. 铅版, 陈规, 老套 / vt. 使用铅版, 把...印制成盲文, 套用老套, 使一成不变	'stiәriәtaip
CET6_CORE	CET6_CORE_2555	stew	v. 炖； n. 炖菜	n. 炖, 烦恼, 热浴, 妓院, 鱼塘 / vi. 炖, 焖, 忧虑 / vt. 炖, 焖, 使焦虑	stju:
CET6_CORE	CET6_CORE_1424	stiffness	n. 硬度	n. 坚硬, 呆板, 刻板 / [医] 强直, 僵硬	'stifnis
CET6_CORE	CET6_CORE_2313	stillness	n. 寂静，无声	n. 静止, 沉静	'stilnis
CET6_CORE	CET6_CORE_704	stockbroker	n. 股票经理人	n. 股票经纪人	'stɒk.brәukә
CET6_CORE	CET6_CORE_2847	stout	adj. 肥胖的；厚实牢固的	a. 结实的；矮胖的；勇敢的；激烈的 / n. 矮胖子；烈性啤酒	staut
CET6_CORE	CET6_CORE_705	stove	n. 炉子	n. 火炉, 窑 / vt. 用火炉烤 / stave的过去式和过去分词	stәuv
CET6_CORE	CET6_CORE_707	strain	n. 压力	n. 紧张, 拉紧, 张力, 过劳, 扭伤, 血缘, 种, 族, 气质, 曲调, 旋律, 口吻 / vt. 使劳累, 拉紧, 过分使用, 扭伤, 滥用, 曲解, 滤 / vi. 尽力, 努力, 紧拉, 弯曲, 被滤出	strein
CET6_CORE	CET6_CORE_1210	strap	v. 用带帮助	n. 带, 皮带 / vt. (用皮带)捆扎	stræp
CET6_CORE	CET6_CORE_712	strip	n. 狭长的一块	n. 长条, 条状, 带, 脱衣舞 / vt. 脱衣, 被剥去, 剥夺, 拆卸 / vi. 脱衣服	strip
CET6_CORE	CET6_CORE_2295	sturdy	adj. 牢固的；坚定的	a. 强健的, 健全的 / [医] 羊晕倒病, 羊蹒跚病	'stә:di
CET6_CORE	CET6_CORE_1824	subdue	v. 使屈服，征服	vt. 使服从, 压制, 减弱, 抑制, 克制	sәb'dju:
CET6_CORE	CET6_CORE_2545	subsequent	adj. 尔后的	a. 后来的, 接下去的 / [经] 后来的	'sʌbsikwәnt
CET6_CORE	CET6_CORE_1600	substantial	adj. 大而坚固的	n. 重要材料(或事物), 有实际价值的东西 / a. 实质上的, 物质的, 有内容的, 结实的	sәb'stænʃәl
CET6_CORE	CET6_CORE_2315	successor	n. 继承人，继任者	n. 继承者, 接任者 / [计] 后继	sәk'sesә
CET6_CORE	CET6_CORE_1826	suit	v. 使配合，彼此协调	n. 套装, 诉讼, 请求, 起诉, 套, 组 / vt. 适合, 使适应 / vi. 合适, 相称	sju:t. su:t
CET6_CORE	CET6_CORE_3010	suite	n. 套间； 一套家具； 套， 组， 系列	n. 随员, 套房, (一)组, (一)套, 组曲, 继之而来的事 / [电] 程序组	swi:t
CET6_CORE	CET6_CORE_3509	sulfur	n. 硫	n. 硫, 硫磺 / vt. 用硫磺处理	'sʌlfә
CET6_CORE	CET6_CORE_2790	sullen	adj. 绷着脸不高兴的	a. 愠怒的, 沉闷的, 阴沉的	'sʌlәn
CET6_CORE	CET6_CORE_2469	summary	adj. 概括的；速决的	n. 摘要, 概要 / a. 摘要的, 简略的 / [计] 摘要; 概要	'sʌmәri
CET6_CORE	CET6_CORE_1262	superb	adj. 壮丽的；超等的	a. 极度的, 华丽的, 极好的	sju'pә:b
CET6_CORE	CET6_CORE_720	supervisor	n. 督导	n. 管理者, 监督者, 指导者, 视导员 / [计] 管理程序	.sju:pә'vaizә
CET6_CORE	CET6_CORE_2250	support	v. 经受，承受	n. 支持, 支撑, 援助, 供养, 支撑物 / vt. 支援, 支撑, 帮助, 支持, 忍受, 供养, 证实 / [计] 后援; 支持	sә'pɒ:t
CET6_CORE	CET6_CORE_721	surgical	adj. 手术的	a. 外科的, 外科医生的, 手术上的 / n. 外科病例, 外科病房, 外科手术	'sә:dʒikl
CET6_CORE	CET6_CORE_1152	surpass	v. 超过	vt. 超越, 凌驾, 胜过	sә'pɑ:s
CET6_CORE	CET6_CORE_726	sympathetic	adj. 同情的	a. 有同情心的, 合意的, 赞成的 / n. 交感神经, 容易感受的人	.simpә'θetik
CET6_CORE	CET6_CORE_3059	syndrome	n. 综合病症， 综合症状； 一系列表现	n. 并发症状, 综合征, 同时存在的事物 / [计] 校验子; 并发位	'sindrәum
CET6_CORE	CET6_CORE_2834	tabulate	v. 把…制成表	vt. 作成表, 作成一览表, 使成平面 / a. 平板状的, 平面的 / [计] 制表	'tæbjuleit
CET6_CORE	CET6_CORE_2338	tact	n. 机敏，圆滑，得体	n. 机智, 手法, 老练 / [经] (自动加工线的)生产节拍	tækt
CET6_CORE	CET6_CORE_730	tank	n. 水箱	n. 槽, 箱, 柜, 罐, 池塘, 储水池, 坦克 / vt. 储于箱中	tæŋk
CET6_CORE	CET6_CORE_1591	tape	v. 系，捆	n. 带子, 录音带, 磁带, 窄带, 卷尺 / vt. 以带子绑起, 测量, 录音 / [计] 带	teip
CET6_CORE	CET6_CORE_1582	taper	n. 细小的蜡烛；微光	n. 带子操作工, 小蜡烛, 尖细, 渐弱, 锥形, 尖塔 / a. 尖细的, 分等级的 / v. (使)一头逐渐变细, (使)逐渐减少	'teipә
CET6_CORE	CET6_CORE_879	tasteless	adj. 没有味道的	a. 没味道的, 无鉴赏力的	'teistlis
CET6_CORE	CET6_CORE_886	tedious	adj. 冗长的	a. 沉闷的, 冗长乏味的	'ti:diәs
CET6_CORE	CET6_CORE_3189	terrific	adj. 极妙的； 极大的； 令人恐惧的	a. 非常好的, 极端的, 可怕的	tә'rifik
CET6_CORE	CET6_CORE_1831	terrify	v. 使恐怖，使惊吓	vt. 使恐惧, 恐吓	'terifai
CET6_CORE	CET6_CORE_733	testimony	n. 证词	n. 证言, 证据, 声明 / [医] 证据	'testimәni
CET6_CORE	CET6_CORE_734	texture	v. 质地	n. (织物的)密度, (材料等的)结构, 纹理 / [化] 纹理	'tekstʃә
CET6_CORE	CET6_CORE_2465	Thanksgiving	n. 感恩节	n. 感谢	'θæŋks.giviŋ
CET6_CORE	CET6_CORE_2241	thorough	adj. 精心的；详尽的	a. 十分的, 彻底的	'θʌrә
CET6_CORE	CET6_CORE_1008	throne	n. 王位	n. 王座, 君主	'θrәun
CET6_CORE	CET6_CORE_2896	ticket	n. （交通违章）罚款传票	n. 票, 券, 车票, 标签, 入场券, 证明书 / vt. 加标签于, 为...购票	'tikit
