id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
GRE_9617	derivation	n. 发展， 起源； 词源	/ˌderɪ'veɪʃn/	/'dɛrə'veʃən/	n. 推论, 推导, 来历 / [医] 衍化, 诱导	.deri'veiʃәn	n. the source or origin from which something derives (i.e. comes or issues) / n. a line of reasoning that shows how a conclusion follows logically from accepted propositions / n. (descriptive linguistics) the process whereby new words are formed from existing words or bases by affixation
GRE_6457	descant	v. 详论	/'deskænt/	/'dɛskænt/	n. 曲调, 歌曲, 评论 / vi. 评论, 唱歌	'deskænt	n. a decorative musical accompaniment (often improvised) added above a basic melody / v. sing in descant / v. talk at great length about something of one's interest
GRE_2033	desirable	adj. 值得要的, 合意的, 令人想要的, 悦人心意的	/dɪ'zaɪərəb(ə)l/	/dɪ'zaɪərəbl/	a. 令人想望的, 可取的	di'zairәbl	a. worth having or seeking or achieving / s. worthy of being chosen especially as a spouse
GRE_6554	desist	v. 终止	/dɪ'zɪst; dɪ'sɪst/	/dɪ'zɪst/	vi. 停止, 控制, 断念	di'zist	v choose not to consume
GRE_9359	despise	v. 鄙视， 蔑视	/dɪ'spaɪz/	/dɪ'spaɪz/	vt. 轻视	di'spaiz	v look down on with disdain
GRE_872	despondent	adj. 沮丧的	/dɪ'spɒnd(ə)nt/	/dɪ'spɑndənt/	a. 丧气的, 失望的, 没有精神的	di'spɒndәnt	s. without or almost without hope
GRE_6580	deter	v. 阻止	/dɪ'tɜː/	/dɪ'tɝ/	vt. 制止, 吓住, 威慑	di'tә:	v. try to prevent; show opposition to
GRE_5055	deterrent	n. 威慑	/dɪ'ter(ə)nt/	/dɪ'tɝənt/	a. 制止的, 威慑的, 遏制的 / n. 威慑力量(或因素), 制止物	di'tә:rәnt	s. tending to deter
GRE_3237	detractor	n. 诽谤者, 恶意批评者	/dɪ'træktɚ/	/dɪ'træktɚ/	n. 毁损者, 贬低者	di'træktә(r)	n. one who disparages or belittles the worth of something
GRE_7098	detrude	v. 推倒, 扔掉	/dɪ'truːd/	/di'tru:d/	vt. 推出, 逐出	di'tru:d	v. t. To thrust down or out; to push down with force.
GRE_1199	devastating	adj. 破坏性的, 全然的	/'devəsteitiŋ/	/'devəsteitiŋ/	a. 毁灭性的, (非正式)很好的, 引人注目的	'devәsteitiŋ	v cause extensive destruction or ruin utterly / v overwhelm or overpower / s making light of / s wreaking or capable of wreaking complete destruction / s physically or spiritually devastating; often used in combination
GRE_3158	diatribe	n. 恶骂, 诽谤	/'daɪətraɪb/	/'daɪətraɪb/	n. 抨击, 谴责	'daiәtraib	n thunderous verbal attack
GRE_3772	didactics	n. 教授法	/dɪ'dæktɪks/	/daɪ'dktɪks/	n. 教学法	di'dæktiks	n the activities of educating or instructing; activities that impart knowledge or skill
GRE_5562	dietetics	n. 营养学	/daɪə'tetɪks/	/daɪə'tetɪks/	n. 饮食学 / [医] 饮食学	daiә'tetiks	n. the scientific study of food preparation and intake
GRE_8464	diffident	adj. 缺乏自信的	/'dɪfɪdənt/	/'dɪfɪdənt/	a. 无自信的, 谦虚谨慎的, 羞怯的	'difidәnt	s. showing modest reserve / a. lacking self-confidence
GRE_7986	dilapidate	v. 荒废， 毁坏	/dɪ'læpɪdeɪt/	/di'læpideit/	v. (使)荒废, (使)毁坏	di'læpideit	v. bring into a condition of decay or partial ruin by neglect or misuse
GRE_3815	dilemma	n. 进退两难的局面, 困难的选择	/dɪ'lemə; daɪ-/	/dɪˈlemə/	n. 困境, (进退两难的)窘境	di'lemә	n. state of uncertainty or perplexity especially as requiring a choice between equally unfavorable options
GRE_5462	dilettante	n. 业余艺术爱好者	/,dɪlɪ'tænteɪ; -tɪ/	/,dɪlə'tænti/	n. 业余爱好者 / a. 外行的, 浅薄的	dili'tænti	s. showing frivolous or superficial interest; amateurish
GRE_7656	diminish	v. 减少， 缩小	/dɪ'mɪnɪʃ/	/dɪ'mɪnɪʃ/	v. (使)减少, (使)变小	di'miniʃ	v. lessen the authority, dignity, or reputation of
GRE_5259	dinghy	n. 小舢板,小游艇	/'dɪŋgɪ; 'dɪŋɪ/	/dɪŋi/	n. 小船, 橡皮筏, 小艇	'diŋ^i,'diŋi	n. a small boat of shallow draft with cross thwarts for seats and rowlocks for oars with which it is propelled
GRE_130	disaffected	adj. 抱不平的, 有叛意的, 不服的	/,dɪsə'fɛktɪd/	/,dɪsə'fɛktɪd/	a. 不满的, 不忠的, 疏远的	.disә'fektid	s. discontented as toward authority
GRE_6164	disarray	v. 混乱	/dɪsə'reɪ/	/,disə'rei/	vt. 弄乱, 使混乱, 使脱去衣服 / n. 无秩序, 杂乱, 不整齐的衣着	.disә'rei	n. untidiness (especially of clothing and appearance)
GRE_1748	disciplinarian	adj. 训练的, 规律的, 训育的	/,dɪsɪplɪ'neərɪən/	/,dɪsəplɪ'nɛrɪən/	a. 惩戒性的, 纪律的 / n. 执行纪律者, 厉行纪律的人	.disipli'nєәriәn	n someone who demands exact conformity to rules and forms
GRE_5541	discography	n. 音乐唱片分类目录, 音乐唱片分类学(法),录音作品目录	/dɪ'skɒgrəfɪ/	/dɪs'kɑɡrəfi/	[医] 椎间盘造影术	dis'kɔ^rәfi	n. a descriptive catalog of musical recordings
GRE_9142	discombobulated	adj. 扰乱的， 打乱的	/ˌdɪskəm'bɑːbjuleitɪd/	/,dɪskəm'bɑbjə,let/	vt. 使混乱；使泄气；使困惑	,dɪskəm'bɒbjʊleɪt	s. having self-possession upset; thrown into confusion
GRE_6350	discomfit	v. 扰乱	/dɪs'kʌmfɪt/	/dɪs'kʌmfɪt/	vt. 打乱, 挫败, 使破灭	dis'kʌmfit	v cause to lose one's composure
GRE_8926	discomfited	adj. 困惑的， 尴尬的	/dɪs'kʌmfɪtɪd/	/dɪs'kʌmfɪt/	v. 使为难( discomfit的过去式和过去分词); 使狼狈; 使挫折; 挫败	dis'kʌmfitid	imp. & p. p. of Discomfit
GRE_6002	discompose	v. 不安	/dɪskəm'pəʊz/	/,dɪskəm'poz/	vt. 使不安, 使烦乱, 使烦恼	.diskәm'pәuz	v cause to lose one's composure
GRE_7890	disconsolate	adj. 闷闷不乐的， 郁郁寡欢的	/dɪs'kɑːnsələt/	/dɪs'kɑnsələt/	a. 郁郁不乐的	dis'kɒnsәlit	a sad beyond comforting; incapable of being consoled / s causing dejection
GRE_4325	discretion	n. 判断力	/dɪ'skreʃ(ə)n/	/dɪ'skrɛʃən/	n. 慎重, 辨别力, 考虑, 处理权 / [法] 有决定权的	dis'kreʃәn	n. freedom to act or judge on one's own / n. knowing how to avoid embarrassment or distress / n. the trait of judging wisely and objectively
GRE_7549	discretionary	adj. 自由决定的	/dɪ'skreʃəneri/	/dɪ'skrɛʃə'nɛri/	[计] 选择的	dis'kreʃәnәri	s. having or using the ability to act or decide according to your own discretion or judgment / s. (especially of funds) not earmarked; available for use as needed
GRE_1331	discursive	adj. 散漫的, 不得要领的	/dɪs'kɜːsɪv/	/dɪs'kɝsɪv/	a. 离题的, 东拉西扯的	dis'kә:siv	s proceeding to a conclusion by reason or argument rather than intuition / s (of e.g. speech and writing) tending to depart from the main point or cover a wide range of subjects
GRE_4500	disdain	n. 轻蔑, 以高傲的态度对待	/dɪs'deɪn; -z-/	/dɪs'den/	n. 蔑视 / vt. 蔑视, 鄙弃	dis'dein	n lack of respect accompanied by a feeling of intense dislike / n a communication that indicates lack of respect by patronizing the recipient / v look down on with disdain / v reject with contempt
GRE_1616	disembodied	adj. 无实质的, 无实体的	/,dɪsɪm'bɑdɪd/	/,dɪsɪm'bɑdɪd/	a. 脱离肉体的 / [医] 脱离躯壳的	disim'bɔdid	v free from a body or physical form or reality / s not having a material body
GRE_7886	disenfranchise	v. 剥夺…的权利	/ˌdɪsɪn'fræntʃaɪz/	/,dɪsɪn'fræntʃaɪz/	vt. 剥夺…的公民权（等于disfranchise）	.disin'fræntʃaiz	v. deprive of voting rights
GRE_7925	disfigure	v. 损毁…的外形； 使变丑	/dɪs'fɪgjər/	/dɪs'fɪɡjɚ/	vt. 毁损...的外形, 玷污, 损害, 毁损...的容貌 / [法] 损毁容颜, 破相	dis'fi^ә	v mar or spoil the appearance of
GRE_281	disinclined	adj. 不愿的, 不想的	/dɪsɪn'klaɪnd/	/,disin'klaind/	a. 不愿意的, 无意于...的	disin'klaind	a. unwilling because of mild dislike or disapproval
GRE_1582	disingenuous	adj. 无诚意的	/,dɪsɪn'dʒenjʊəs/	/,dɪsɪn'dʒɛnjuəs/	a. 不老实的, 不诚实的, 狡猾的	.disin'dʒenjuәs	a. not straightforward or candid; giving a false appearance of frankness
GRE_1618	disinterested	adj. 无私的	/dɪs'ɪnt(ə)rɪstɪd/	/dɪs'ɪntərɪsɪd/	a. 无私欲的, 廉洁的, 公平的	dis'intristid	s. unaffected by self-interest
GRE_7777	dismantle	v. 拆除	/dɪs'mæntl/	/dɪs'mæntl/	vt. 拆除...的设备, 分解, 去除覆盖物	dis'mæntl	v tear down so as to make flat with the ground / v take apart into its constituent pieces / v take off or remove
GRE_7220	disperse	v. 消散， 驱散	/dɪ'spɜːrs/	/dɪ'spɝs/	vt. 分散, 传播, 散开 / vi. 分散 / a. 分散的 / [计] 分散	dis'pә:s	v. to cause to separate and go in different directions / v. move away from each other;  / v. separate (light) into spectral rays
GRE_2783	disposition	n. 部署	/dɪspə'zɪʃ(ə)n/	/'dɪspə'zɪʃən/	n. 性情, 处置, 处理, 布置 / [医] 素因, 性情	.dispә'ziʃәn	n. your usual mood / n. a natural or acquired habit or characteristic tendency in a person or thing
GRE_9950	disprove	v. 证明…有误	/ˌdɪs'pruːv/	/,dɪs'pruv/	vt. 证明...是不对的, 提出...的反证, 反驳 / [法] 证明...不成立, 反驳, 驳斥	.dis'pru:v	v. prove to be false
GRE_7914	disputable	adj. 有争议的	/dɪ'spjuːtəbl/	/dɪ'spjutəbl/	a. 有讨论余地的, 未确定的 / [法] 可争论的, 可置疑的, 可反驳的	dis'pju:tәbl	s capable of being disproved / s open to argument or debate
GRE_657	disputatious	adj. 好争辩的	/dɪspjuː'teɪʃəs; -pjʊ't-/	/,dispju'teiʃəs/	a. 爱争论的, 好议论的, 爱争辩的	,dispju(:)'teiʃәs	s inclined or showing an inclination to dispute or disagree, even to engage in law suits
GRE_7458	disrupt	v. 使混乱； 使中断	/dɪs'rʌpt/	/dɪs'rʌpt/	a. 分裂的, 中断的 / vt. 使分裂, 使瓦解	dis'rʌpt	v. throw into disorder
GRE_8463	disruptive	adj. 制造混乱的	/dɪs'rʌptɪv/	/dɪs'rʌptɪv/	a. 分裂的, 破坏(性)的 / [计] 击穿的, 中断的	dis'rʌptiv	s. characterized by unrest or disorder or insubordination
GRE_6356	disseminate	v. 散布	/dɪ'semɪneɪt/	/dɪ'sɛmɪnet/	vt. 散播, 传播, 宣传 / vi. 广为传播	di'semineit	v cause to become widely known
GRE_9367	distaste	v. 厌恶； n. 厌恶， 不喜欢	/dɪs'teɪst/	/dɪs'test/	n. 讨厌, 嫌恶	.dis'teist	n a feeling of intense dislike
GRE_2660	distress	n. 悲痛, 穷困, 不幸, 危难, 忧伤	/dɪ'stres/	/dɪ'strɛs/	n. 苦恼, 贫困, 痛苦 / vt. 使苦恼 / a. 亏本出售的	di'stres	n. psychological suffering / n. a state of adversity (danger or affliction or need) / n. extreme physical pain / n. the seizure and holding of property as security for payment of a debt or satisfaction of a claim
GRE_7434	divergent	adj. 分叉的， 叉开的； 发散的， 扩散的； 不同的	/daɪ'vɜːrdʒənt/	/daɪ'vɝdʒənt/	a. 有分歧的 / [医] 散开的, 偏斜的	dai'vә:dʒәnt	s. diverging from another or from a standard / a. tending to move apart in different directions
GRE_7380	diversify	v. 多样化	/daɪ'vɜːrsɪfaɪ/	/daɪˈvɜrsəˌfaɪ/	vt. 使多样化, 使变化	dai'vә:sifai	v. make (more) diverse / v. spread into new habitats and produce variety or variegate / v. vary in order to spread risk or to expand
GRE_5998	divest	v. 剥夺	/daɪ'vest; dɪ-/	/daɪ'vɛst/	vt. 使摆脱, 使脱去, 夺去 / [经] 取消权力	dai'vest	v. deprive of status or authority / v. reduce or dispose of; cease to hold (an investment)
GRE_7704	divine	v. 推测， 预言	/dɪ'vaɪn/	/dɪ'vaɪn/	a. 神的, 神圣的, 非凡的 / n. 神学家	di'vain	v. perceive intuitively or through some inexplicable perceptive powers / v. search by divining, as if with a rod / s. emanating from God / s. being or having the nature of a god; 'tis God-like to create"-J.G.Saxe
GRE_8799	divisive	adj. 引起分歧的， 导致分裂的	/dɪ'vaɪsɪv/	/di'vaisiv/	a. 区分的, 制造分裂的, 造成不和的	di'vaisiv	s dissenting (especially dissenting with the majority opinion)
GRE_8211	docile	adj. 驯服的， 听话的 easy to control)	/'dɑːsl/	/ˈdoʊˌsaɪl/	a. 容易教的, 温顺的	'dәusail	a. willing to be taught or led or supervised or directed / s. ready and willing to be taught / s. easily handled or managed
GRE_2145	doddle	n. 轻而易举的事；不费吹灰之力的事	/'dɑdl/	/'dɑdl/	n. 儿戏, 易如反掌的事		n. an easy task
GRE_8711	dogmatist	n. 独断家， 独断论者	/'dɔːgmətɪst/	/'dɔːgmətɪst/	n. 教条主义者, 武断者	'dɒgmәtist	n. a stubborn person of arbitrary or arrogant opinions
GRE_5647	dome	n. 圆屋顶	/dəʊm/	/dom/	n. 圆顶 / vt. 加圆顶 / vi. 成圆顶状	dәum	n. a concave shape whose distinguishing characteristic is that the concavity faces downward / n. a stadium that has a roof / n. a hemispherical roof
GRE_9455	domesticated	adj. 驯养的， 家养的	/də'mestɪkeɪtɪd/	/də'mestikeitid/	a. 喜欢家庭生活的; （指动物）被驯养了的 / v. 驯化( domesticate的过去式和过去分词 )	dəʊ'mestɪkeɪtɪd	s. accustomed to home life; others find gratification in it"
GRE_6483	domineer	v. 压制	/,dɒmɪ'nɪə/	/,dɔmi'niə/	vi. 跋扈, 作威作福 / vt. 盛气凌人	.dɒmi'niә	v rule or exercise power over (somebody) in a cruel and autocratic manner
GRE_7755	downfall	n. 垮台	/'daunfɔːl/	/'daʊnfɔl/	n. 衰败, 大雨	'daunfɒ:l	n. failure that results in a loss of position or reputation
GRE_18	draconian	adj. 严峻的；苛刻的	/draconian/	/draconian/	a. 严厉的, 残酷的	drә'kәjniәn	a. of or relating to Draco or his harsh code of laws
GRE_8191	dramatic	adj. 戏剧的； 引人注目的； 戏剧般的	/drə'mætɪk/	/drə'mætɪk/	a. 戏剧性的, 生动的	drә'mætik	a. suitable to or characteristic of drama / s. sensational in appearance or thrilling in effect / a. pertaining to or characteristic of drama / a. used of a singer or singing voice that is marked by power and expressiveness and a histrionic or theatrical style
GRE_1486	draughty	adj. 通风良好的, 有隙缝风吹入的	/'drɑːftɪ/	/'drɑfti/	a. 通风的	'drɑ:fti	s not airtight
GRE_3910	drawbridge	n. 可开闭的吊桥	/'drɔːbrɪdʒ/	/'drɔbrɪdʒ/	n. (可开闭的)吊桥	'drɒ:bridʒ	n. a bridge that can be raised to block passage or to allow boats or ships to pass beneath it
GRE_6244	drawl	v. 懒洋洋地说, 做作而慢慢地说	/drɔːl/	/drɔl/	v. 慢吞吞地说, 故意拉长调子讲话 / n. 慢吞吞拉长调子的说话方式	drɒ:l	n. a slow speech pattern with prolonged vowels / v. lengthen and slow down or draw out
GRE_9910	drawn	adj. 憔悴的	/drɔːn/	/drɔn/	a. 拔出的 / draw的过去分词	drɒ:n	s. having the curtains or draperies closed or pulled shut
GRE_3078	drib	n. 点滴, 少量	/drɪb/	/drɪb/	vi. 点滴地落下	drib	n a small indefinite quantity (especially of a liquid)
GRE_9190	drip	v. 滴下	/drɪp/	/drɪp/	n. 水滴 / v. (使)滴下	drip	n. flowing in drops; the formation and falling of drops of liquid / n. the sound of a liquid falling drop by drop / n. (architecture) a projection from a cornice or sill designed to protect the area below from rainwater (as over a window or doorway) / v. fall in drops
GRE_3566	drollery	n. 滑稽诙谐之事, 笑谈, 笑话	/'drəʊlərɪ/	/'drəuləri/	n. 玩笑	'drɒlәri	n. a comic incident or series of incidents / n. a quaint and amusing jest
GRE_9270	drub	v. 重击； 打败	/drʌb/	/drʌb/	vt. 用棒打, 殴打, 硬灌(观念等) / vi. 敲击	drʌb	v beat thoroughly and conclusively in a competition or fight
GRE_5426	dryasdust	n. 研究枯燥乏味问题的学者, 无趣而好卖弄学问的演讲人或作家	/'draɪəzdʌst/	/'draɪəz,dʌst/	n. 学究, 枯燥无味学究式人物 / a. 枯燥无味的, 趣味索然的	'draiәzdʌst	
GRE_7615	dumbfound	v. 使…惊讶	/dʌm'faund/	/dʌm'faund/	vt. 使...惊讶得发呆	dʌm'fajnd	v be a mystery or bewildering to
GRE_5520	dumps	n. 抑郁	/dumps/	/dumps/	n. 忧郁；废物, 垃圾场（dump的复数）	dʌmps	n. an informal expression for a mildly depressed state
GRE_9802	earthshaking	adj. 极其重大或重要的	/'ɜːrθˌʃeɪkɪŋ/	/'ɝθʃekɪŋ/	a. 惊天动地的	'ә:θ.ʃeikiŋ	s. loud enough to shake the very earth / s. sufficiently significant to affect the whole world
GRE_7214	earthy	adj. 粗俗的， 土气的	/'ɜːrθi/	/'ɝθi/	a. 土的, 土质的, 土味的	'ә:θi	s. not far removed from or suggestive of nature / s. hearty and lusty / a. of or consisting of or resembling earth
GRE_602	eccentric	adj. 古怪	/ɪk'sentrɪk; ek-/	/ɪk'sɛntrɪk/	n. 怪人, 偏心圆 / a. 古怪的, 反常的, 不同圆心的	ik'sentrik	n. a person with an unusual or odd personality / a. not having a common center; not concentric
GRE_4724	eclipse	n. 食, 日蚀, 月蚀, 蒙蔽, 衰落	/ɪ'klɪps/	/ɪ'klɪps/	n. 日食, 月食, (地位名誉等的)消失 / vt. 引起日食, 引起月食, 使黯然失色	i'klips	n. one celestial body obscures another / v. cause an eclipse of (a celestial body) by intervention
GRE_6318	edify	v. 启发	/'edɪfaɪ/	/'edɪfaɪ/	vt. 启迪, 熏陶, 教诲	'edifai	v make understand
GRE_6278	efface	v. 抹掉	/ɪ'feɪs/	/ɪ'fes/	vt. 抹去, 消除, 忘却	i'feis	v. make inconspicuous
GRE_8309	egotist	n. 自私自利者； 自我主义者	/'egətɪst/	/'egətɪst/	n. 自我中心主义者	'egәutist	n. a conceited and self-centered person
GRE_41	eidetic	adj. (头脑中的印象)异常清晰的	/aɪ'detɪk/	/aɪ'dɛtɪk/	a. 极为逼真的 / [医] 旧事物重见力的	ai'detik	s. of visual imagery of almost photographic accuracy
GRE_856	elaborate	adj. 精心制作的, 详细阐述的, 精细	/ɪ'læb(ə)rət/	/ɪ'læbəret/	a. 精细的, 详尽的, 精心计划(或制作)的 / vt. 详细地说明, 用心地制作, 发挥 / vi. 变复杂, 作详细说明	i'læbәreit	v. add details, as to an account or idea; clarify the meaning of and discourse in a learned way, usually in writing / v. produce from basic elements or sources; change into a more developed product / v. work out in detail / s. marked by complexity and richness of detail
GRE_417	elastic	adj. 弹性的	/ɪ'læstɪk/	/ɪ'læstɪk/	n. 松紧带, 橡皮筋 / a. 有弹性的, 能伸缩的, 可通融的	i'læstik	n. a fabric made of yarns containing an elastic material / a. capable of resuming original shape after stretching or compression; springy / s. able to adjust readily to different conditions
GRE_6752	electrocute	v. <美>处电刑, 触电致死	/ɪ'lektrəkjuːt/	/ɪ'lɛktrəkjut/	vt. 以电椅处死, 以电击杀死, 通电致死 / [法] 施以电刑, 误触电致死	i'lektrәkju:t	v. kill by electric shock / v. kill by electrocution, as in the electric chair
GRE_3790	elitism	n. 杰出人物统治论, 高人一等的优越感	/eɪ'liːtɪz(ə)m; ɪ-/	/e'litɪzəm/	n. 精英主义	ei'litizm	n. the attitude that society should be governed by an elite group of individuals
GRE_6074	elude	v. 躲避	/ɪ'l(j)uːd/	/ɪ'lud/	vt. 逃避, 规避, 把...难倒	i'lu:d	v. escape, either physically or mentally / v. be incomprehensible to; escape understanding by
GRE_1689	emblematic	adj. 象征(性), 标记的	/,emblə'mætɪk/	/,ɛmblə'mætɪk/	a. 象征的, 典型的	,embli'mætik	s. serving as a visible symbol for something abstract / s. being or serving as an illustration of a type;
GRE_7649	embryological	adj. 胚胎学的	/ˌembriə'lɑːdʒɪkl/	/ˌembriə'lɑːdʒɪkl/	[医]胚胎学的	ˌembrɪə'lɒdʒɪkl	a. Of or pertaining to embryology.
GRE_8589	emphatic	adj. 重视的， 强调的	/ɪm'fætɪk/	/ɪm'fætɪk/	a. 语调强的, 着重的, 强调了的	im'fætik	s. spoken with emphasis / s. sudden and strong / s. forceful and definite in expression or action
GRE_9465	empirically	adv. 凭经验地	/ɪm'pɪrɪkli/	/ɪm'pɪrɪkli/	adv. 以经验为主地		r. in an empirical manner
GRE_3220	emulate	n. 仿效	/'emjʊleɪt/	/'ɛmjulet/	vt. 效法, 尽力赶上, 同...竞争 / [计] 仿真	'emjuleit	v. strive to equal or match, especially by imitating / v. imitate the function of (another system), as by modifying the hardware or the software / v. compete with successfully; approach or reach equality with
GRE_7835	enamored	adj. 倾心的， 被迷住	/ɪ'næmərd/	/ɪ'næmərd/	a. 倾心于...的, 被迷住的, 迷恋的	i'næmәd	s. marked by foolish or unreasoning fondness
GRE_9574	encapsulation	n. 包装	/ɪn'kæpsjuleɪʃən/	/ɪn,kæpsə'leʃən/	[计] 封闭, 封装, 密封, 灌封, 装箧 / [化] 封铸; 包胶; 封入胶内; 胶囊化	in,kæpsju'leiʃәn	n. the condition of being enclosed (as in a capsule) / n. the process of enclosing (as in a capsule)
GRE_6575	encumber	v. 阻碍	/ɪn'kʌmbə; en-/	/ɪn'kʌmbɚ/	vt. 妨害, 阻塞, 拖累 / [经] 使负(债等), 负有义务	in'kʌmbә	v hold back
GRE_9850	endearing	adj. 讨人喜欢的	/ɪn'dɪrɪŋ/	/ɪn'dɪrɪŋ/	a. 引起爱情的, 令人钟爱的, 可爱的	in'diәriŋ	v make attractive or lovable / s lovable especially in a childlike or naive way
GRE_8021	endemic	adj. 地方性的	/en'demɪk/	/ɛn'dɛmɪk/	n. 地方病 / a. 某地(或某些人中)流行的, 地方的	en'demik	n. a disease that is constantly present to a greater or lesser degree in people of a certain class or in people living in a particular location / n. a plant that is native to a certain limited area / a. of or relating to a disease (or anything resembling a disease) constantly present to greater or lesser extent in a particular locality / a. native to or confined to a certain region
GRE_4261	endocrine	n. 内分泌	/'endə(ʊ)kraɪn; -krɪn/	/'ɛndəkrɪn/	a. 内分泌的 / n. 内分泌物, 内分泌腺	.endәu'krain	a. of or belonging to endocrine glands or their secretions
GRE_9021	energize	v. 给予…精力、 能量	/'enərdʒaɪz/	/'ɛnɚdʒaɪz/	vt. 使活跃, 激励, 供给...能量 / [电] 激励	'enәdʒaiz	v cause to be alert and energetic / v raise to a higher energy level
GRE_6478	enervate	v. 削弱	/'enəveɪt;ɪˈnɜːveɪt/	/ˈenərveɪt;ɪˈnɜːveɪt/	vt. 使衰弱 / a. 衰弱的, 无力的	'enәveit	v. weaken mentally or morally
GRE_6526	engender	v. 造成	/ɪn'dʒendə; en-/	/ɪn'dʒɛndɚ/	vt. 产生, 引起 / vi. 发生, 形成	in'dʒendә	v. call forth
GRE_4178	enigma	n. 谜, 不可思议的东西	/ɪ'nɪgmə/	/ɪ'nɪgmə/	n. 谜, 费解的事物	i'nigmә	n something that baffles understanding and cannot be explained / n a difficult problem
GRE_6317	enlightened	v. 启迪	/ɪn'laɪt(ə)nd/	/ɪn'laɪtnd/	a. 有知识的, 进步的, 文明的	in'laitnd	a. having knowledge and spiritual insight
GRE_7247	enliven	v. 使…更活跃或更愉快	/ɪn'laɪvn/	/ɪn'laɪvən/	vt. 使活泼, 使生动	in'laivn	v. make lively
GRE_9778	enthral	v. 迷惑	/ɪn'θrɔːl/	/ɪn'θrɔl/	vt. 迷住, 奴役, 使做奴隶, 吸引住	in'θrɔ:l	v hold spellbound
GRE_6514	entice	v. 诱惑, 诱使	/ɪn'taɪs; en-/	/ɪn'taɪs/	vt. 诱骗, 引诱, 怂恿	in'tais	v. provoke someone to do something through (often false or exaggerated) promises or persuasion
GRE_9548	entitle	v. 使有权	/ɪn'taɪtl/	/ɪn'taɪtl/	vt. 给...权利, 取名为, 给予名称, 叫做 / [法] 给...权利, 使有资格, 称呼	in'taitl	v. give the right to / v. give a title to
GRE_9854	entourage	n. 随从； 环境	/'ɑːnturɑːʒ/	/'ɑnturɑʒ/	n. 全体随行人员, 陪同人员	,ɔntu'rɑ:ʒ	n the group following and attending to some important person
GRE_1284	entrenched	adj. 确立的，不容易改的（风俗习惯）	/ɪn'tren(t)ʃt; en-/	/ɪn'tren(t)ʃt; en-/	a. 牢固的, 根深蒂固的		s. dug in / s. established firmly and securely
GRE_6009	enunciate	v. 阐明, 清晰发言	/ɪ'nʌnsɪeɪt/	/ɪ'nʌnsɪet/	vt. 明确地叙述, 表明 / vi. 发音	i'nʌnsieit	v speak, pronounce, or utter in a certain way / v express or state clearly
GRE_2825	enunciation	n. 阐明	/enunciation/	/enunciation/	n. 说明, 发音, 宣布	i.nʌnsi'eiʃәn	n. the articulation of speech regarded from the point of view of its intelligibility to the audience
GRE_8237	episodic	adj. 偶然发生的； 分散性的	/ˌepɪ'sɑːdɪk/	/,ɛpɪ'sɑdɪk/	a. 插曲似的	.epi'sɒdik	s. of writing or narration; divided into or composed of episodes / s. occurring or appearing at usually irregular intervals / s. limited in duration to a single episode
GRE_5710	epitome	n. 摘要	/ɪ'pɪtəmɪ; e-/	/ɪ'pɪtəmi/	n. 概要, 缩影, 象征	i'pitәmi	n. a brief abstract (as of an article or book)
GRE_9387	equate	v. 认为…相等或相仿	/i'kweɪt/	/ɪ'kwet/	vt. 使相等, 视为平等 / vi. 等同	i'kweit	v. be equivalent or parallel, in mathematics
GRE_408	ersatz	adj. 代用的,合成的,假的,人造的	/'ɜːsæts; 'eə-/	/'ɛrsɑts/	n. 代用品	eә'zɑ:tz	n. an artificial or inferior substitute or imitation / s. artificial and inferior
GRE_1349	esoteric	adj. 深奥	/,esə'terɪk; ,iːsə-/	/,ɛsə'tɛrɪk/	a. 秘教的, 奥秘的, 秘传的 / [医] 体内的, 内部的, 隐的	.esәu'terik	a. confined to and understandable by only an enlightened inner circle
GRE_6225	espy	v. 看到	/ɪ'spaɪ; e-/	/i'spai/	vt. 看出, 望见, 发现	i'spai	v catch sight of
GRE_6384	estrange	v. 疏远	/ɪ'streɪn(d)ʒ; e-/	/i'streindʒ/	vt. 使疏远, 离间, 使离开	i'streindʒ	v. remove from customary environment or associations / v. arouse hostility or indifference in where there had formerly been love, affection, or friendliness
GRE_2497	eucalyptus	n. [植]桉树	/,juːkə'lɪptəs/	/,jukə'lɪptəs/	n. 桉(树)属植物 / [化] 桉属	.ju:kә'liptәs	n. wood of any of various eucalyptus trees valued as timber / n. a tree of the genus Eucalyptus
GRE_2489	euphemism	n. [语法]委婉的说法	/'juːfəmɪz(ə)m/	/'jufəmɪzəm/	n. 委婉说法, 委婉语	'ju:fәmizm	n. an inoffensive or indirect expression that is substituted for one that is considered offensive or too harsh
GRE_1980	euphonious	adj. 悦耳	/juː'fəʊnɪəs/	/ju'fonɪəs/	a. 音响好的, 悦耳的, 声音和谐的	ju:'fәuniәs	a. having a pleasant sound / s. (of speech or dialect) pleasing in sound; not harsh or strident
GRE_8887	euphoria	n. 愉快的心情	/juː'fɔːriə/	/jʊ'fɔrɪə/	n. 兴奋, 陶醉, 陶醉感 / [医] 精神愉快, 欣快	ju:'fɒ:riә	n. a feeling of great (usually exaggerated) elation
GRE_8886	euphoric	adj. 欢欣的	/juː'fɔːrɪk/	/jʊ'fɔrɪk/	a. 欣快症的, 欣快的 / [医] 精神愉快的, 欣快的	ju:'fɔrik	a. exaggerated feeling of well-being or elation
