id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
SENIOR_CORE_4318	craftsman	n. 匠人；能工巧匠	/'krɑːf(t)smən/	/'kræftsmən/	n. 工匠, 技工, 手艺人	'kræftsmәn	n. a professional whose work is consistently of high quality / n. a creator of great skill in the manual arts / n. a skilled worker who practices some trade or handicraft
SENIOR_CORE_6215	cramming	n. 填鸭式教学	/cramming/	/cramming/	n. 塞满, 挤满, 填鸭式教学法	'kræmiŋ	v crowd or pack to capacity / v put something somewhere so that the space is completely filled / v study intensively, as before an exam / v prepare (students) hastily for an impending exam
SENIOR_CORE_5195	creed	n. 信条	/kriːd/	/krid/	n. 宗教信条, 教义, 纲领	kri:d	n. any system of principles or beliefs
SENIOR_CORE_5779	crested ibis	n. 朱鹮	/crested ibis/	/crested ibis/	朱?		
SENIOR_CORE_5387	Crete	n. 克里特岛（希腊位于地中海西部的一个岛屿）	/kri:t/	/kri:t/	n. （希腊）克里特岛	kri:t	n. the largest Greek island in the Mediterranean; site of the Minoan civilization that reached its peak in 1600 BC
SENIOR_CORE_4486	critic	n. 评论家；批评者	/'krɪtɪk/	/'krɪtɪk/	n. 批评家, 鉴定家	'kritik	n. a person who is professionally engaged in the analysis and interpretation of works of art / n. anyone who expresses a reasoned judgment of something / n. someone who frequently finds fault or makes harsh and unfair judgments
SENIOR_CORE_4216	crowd in	n. （想法、问题等）涌上心头；涌入脑海	/crowd in/	/crowd in/	（使）拥[挤]入; 在时间表中挤进, 强安排进	kraud in	
SENIOR_CORE_6426	crunchy	adj. 硬脆的；松脆的	/'krʌntʃɪ/	/'krʌntʃi/	a. 发嘎吱嘎吱声的	'krʌntʃi	
SENIOR_CORE_6292	culminate	v. 终于获得某种结局或结果	/'kʌlmɪneɪt/	/'kʌlmɪnet/	vi. 到绝顶, 达于极点, 达到高潮 / vt. 使到绝顶, 使达到高潮	'kʌlmineit	v. end, especially to reach a final or climactic stage / v. bring to a head or to the highest point / v. reach the highest or most decisive point / v. reach the highest altitude or the meridian, of a celestial body
SENIOR_CORE_6548	curl	v. （使）卷曲	/kɜːl/	/kɝl/	n. 拳曲, 鬈发 / vt. 弄卷 / vi. 拳曲, 弯曲	kә:l	n. American chemist who with Richard Smalley and Harold Kroto discovered fullerenes and opened a new branch of chemistry (born in 1933) / v. form a curl, curve, or kink / v. twist or roll into coils or ringlets / v. play the Scottish game of curling
SENIOR_CORE_4831	cutting	n. 剪枝；剪报	/'kʌtɪŋ/	/'kʌtɪŋ/	n. 切断, 切下, 路堑 / [化] 切屑	'kʌtiŋ	n. a part (sometimes a root or leaf or bud) removed from a plant to propagate a new plant through rooting or grafting / n. a piece cut off from the main part of something / n. the act of diluting something / s. (of speech) harsh or hurtful in tone or character
SENIOR_CORE_894	cyclist	n. 骑自行车的人	/'saɪklɪst/	/'saɪklɪst/	n. 骑脚踏车的人	'saiklist	n. a person who rides a bicycle
SENIOR_CORE_5294	dairy	n. 牛奶场；乳品公司	/'deərɪ/	/'dɛri/	n. 牛奶公司, 乳品店, 乳牛场	'dєәri	n. a farm where dairy products are produced
SENIOR_CORE_3980	Daisy	n. 戴茜（女名）	/'deɪzɪ/	/'deɪzɪ/	n. 雏菊, 一流人物 / a. 第一流的	'deizi	n. any of numerous composite plants having flower heads with well-developed ray flowers usually arranged in a single whorl
SENIOR_CORE_5251	dangle	v. 悬挂，摇摆，使晃动	/'dæŋg(ə)l/	/'dæŋɡl/	vi. 摇晃地悬挂着, 追求 / vt. 使摇晃地悬挂 / n. 悬垂	'dæŋgl	v. hang freely / v. cause to dangle or hang freely
SENIOR_CORE_4950	date back	n. 追溯到……	/date back/	/date back/	回溯至	deit bæk	
SENIOR_CORE_5057	date back to	n. 追述到，远在……年代	/date back to/	/date back to/	始于,可以追溯到…		
SENIOR_CORE_4048	day and night	n. 日夜；昼夜；整天	/day and night/	/day and night/	日以继夜		
SENIOR_CORE_4767	day in and day out	n. 日复一日	/day in and day out/	/day in and day out/	天天		
SENIOR_CORE_5730	dedicated	adj. 专心致志的	/'dedɪkeɪtɪd/	/'dɛdə'ketɪd/	a. 专注的, 献身的	'dedikeitid	a. devoted to a cause or ideal or purpose
SENIOR_CORE_5729	dedication	n. 专心致志	/dedɪ'keɪʃ(ə)n/	/,dɛdɪ'keʃən/	n. 奉献, 献身, 献辞 / [计] 专用	.dedi'keiʃәn	n. complete and wholehearted fidelity / n. a ceremony in which something (as a building) is dedicated to some goal or purpose / n. a short message (as in a book or musical work or on a photograph) dedicating it to someone or something
SENIOR_CORE_3667	defence	n. 防御； 防护； 辩护	/dɪ'fens/	/di'fens/	n. 防卫, 防卫设备 / [经] (诉讼程序中的)辩护	di'fens	n (psychiatry) an unconscious process that tries to reduce the anxiety associated with instinctive desires / n (sports) the team that is trying to prevent the other team from scoring / n the defendant and his legal advisors collectively / n an organization of defenders that provides resistance against attack / n the speech act of answering an attack on your assertions / n the justification for some act or belief / n a structure used to defend against attack / n a defendant's answer or plea denying the truth of the charges against him / n (military) military action or resources protecting a country against potential enemies / n protection from harm / n the act of defending someone or something against attack or injury
SENIOR_CORE_4292	defend against	n. 保卫……以免受	/defend against/	/defend against/	防御,防卫		
SENIOR_CORE_5315	Dempsey	n. 登普西（姓）	/Dempsey/	/Dempsey/	登普西（人名）		n. United States prizefighter who was world heavyweight champion (1895-1983)
SENIOR_CORE_956	deserve	v. 应受，应得	/dɪ'zɜːv/	/dɪ'zɝv/	vt. 该得到, 值得 / vi. 应得报答	di'zә:v	v. be worthy or deserving
SENIOR_CORE_3955	designer	n. 设计师	/dɪ'zaɪnə/	/dɪ'zaɪnɚ/	n. 设计者, 谋划者, 制图者 / [计] 设计员	di'zainә	n. a person who devises plots or intrigues
SENIOR_CORE_6087	desktop	n. 台式电脑	/'desktɒp/	/'dɛsk'tɑp/	n. 桌面 / [计] 桌面	'desktɔp	n. the top of a desk
SENIOR_CORE_6231	despise	v. 鄙视	/dɪ'spaɪz/	/dɪ'spaɪz/	vt. 轻视	di'spaiz	v look down on with disdain
SENIOR_CORE_6449	detractor	n. 诽谤者，恶意批评者	/dɪ'træktɚ/	/dɪ'træktɚ/	n. 毁损者, 贬低者	di'træktә(r)	n. one who disparages or belittles the worth of something
SENIOR_CORE_6530	devious	adj. 不率直的，不坦诚的	/'diːvɪəs/	/'divɪəs/	a. 偏僻的, 迂回的	'di:viәs	s. indirect in departing from the accepted or proper way; misleading / s. characterized by insincerity or deceit; evasive / s. deviating from a straight course
SENIOR_CORE_968	devote	v. 致力于；奉献	/dɪ'vəʊt/	/dɪ'vot/	vt. 投入于, 献身	di'vәut	v. set aside or apart for a specific purpose or use
SENIOR_CORE_978	diet	n. 饮食；食物；规定饮食； v. 节食	/'daɪət/	/'daɪət/	n. 日常饮食, 议会 / vt. 照规定饮食 / vi. 忌食	'daiәt	n. a prescribed selection of foods / n. a legislative assembly in certain countries (e.g., Japan) / n. the usual food and drink consumed by an organism (person or animal) / n. the act of restricting your food intake (or your intake of particular foods)
SENIOR_CORE_6121	dietary	adj. 饭食的； n. 规定的食物	/'daɪət(ə)rɪ/	/'daɪə,tɛri/	a. 饮食的 / n. 规定食物	'daiәtәri	n. a regulated daily food allowance / a. of or relating to the diet
SENIOR_CORE_984	dig	v. 挖，掘；探究； n. 戳，刺；挖苦	/dɪg/	/dɪɡ/	vt. 挖, 翻土, 发掘 / vi. 挖掘 / n. 挖掘 / [计] 数字, 数位	dig	n. the site of an archeological exploration / n. a small gouge (as in the cover of a book) / n. the act of touching someone suddenly with your finger or elbow / v. turn up, loosen, or remove earth
SENIOR_CORE_6301	disapproving	adj. 不以为然的，不赞成的	/,disə'pru:viŋ/	/,disə'pru:viŋ/	a. 不满的, 反对的 / v. 不赞成( disapprove的现在分词 )	ˌdɪsəˈpru:vɪŋ	s. expressing or manifesting disapproval
SENIOR_CORE_5747	disconnect	v. 使不连接；切断	/dɪskə'nekt/	/,dɪskə'nɛkt/	vt. 使分离, 使不相连, 拆开 / vi. 断开 / [计] 断开	.diskә'nekt	v. make disconnected, disjoin or unfasten
SENIOR_CORE_1014	discrimination	n. 歧视；区别，辨别；识别力	/dɪ,skrɪmɪ'neɪʃ(ə)n/	/dɪ,skrɪmɪ'neʃən/	n. 差别, 岐视, 辨别力 / [化] 鉴别	dis.krimi'neiʃәn	n. unfair treatment of a person or group on the basis of prejudice / n. the cognitive process whereby two or more stimuli are distinguished
SENIOR_CORE_4902	disguise	v. 伪装；假扮；遮掩； n. 伪装	/dɪs'gaɪz/	/dɪs'ɡaɪz/	n. 假面目, 假装 / vt. 假装, 隐瞒	dis'gaiz	n. an outward semblance that misrepresents the true nature of something / n. any attire that modifies the appearance in order to conceal the wearer's identity / n. the act of concealing the identity of something by modifying its appearance / v. make unrecognizable
SENIOR_CORE_1019	dish	n. 盘；餐具；一盘食物；外貌有吸引力的人； v. 盛于碟盘中；分发；使某人的希望破灭；说（某人）的闲话	/dɪʃ/	/dɪʃ/	n. 盘子, 碟, 菜肴 / [医] 皿, 碟	diʃ	n. a piece of dishware normally used as a container for holding or serving food / n. a particular item of prepared food / n. the quantity that a dish will hold / n. directional antenna consisting of a parabolic reflector for microwave or radio frequency radiation
SENIOR_CORE_5911	disillusioned	adj. 不抱幻想的，理想破灭的	/dɪsɪ'luːʒ(ə)nd; -'ljuː-/	/,dɪsɪ'luʒnd/	a. 幻想破灭了的, 大失所望的, 醒悟了的		s. freed from illusion
SENIOR_CORE_6067	disorganisation	n. 计划不周，混乱	/disorganisation/	/disorganisation/	n. 计划混乱 /  [医]n.瓦解, 结构破坏	dɪsɔ:ɡənaɪ'zeɪʃən	n a condition in which an orderly system has been disrupted / n the disturbance of a systematic arrangement causing disorder and confusion
SENIOR_CORE_5958	dispenser	n. 自动柜员机	/dɪ'spensə/	/dɪ'spɛnsɚ/	n. 分配者, 药剂师, 配药员, 分配器 / [医] 调剂员	dis'pensә	n. a container so designed that the contents can be used in prescribed amounts / n. a person who dispenses
SENIOR_CORE_5140	disrespectfully	adv. 失礼地，无理地	/disrespectfully/	/disrespectfully/	adv. 无礼地；不恭地	,disri'spektfəli	r. in a disrespectful manner
SENIOR_CORE_6296	distinguished	adj. 卓越的，杰出的；高贵的	/dɪ'stɪŋgwɪʃt/	/dɪ'stɪŋgwɪʃt/	a. 卓著的, 著名的	dis'tiŋgwiʃt	s. (used of persons) standing above others in character or attainment or reputation / s. used of a person's appearance or behavior; befitting an eminent person
SENIOR_CORE_4325	diver	n. 潜水员	/'daɪvə/	/'daɪvɚ/	n. 潜水者	'daivә	n. someone who works underwater / n. someone who dives (into water)
SENIOR_CORE_5723	DJ	n. 电台流行音乐主持人	/,di: 'dʒei/	/,di: 'dʒei/	n. 唱片流行音乐节目播音员, 唱片骑师		n a person who announces and plays popular recorded music / v comment on music to be played
SENIOR_CORE_3724	do	v. 用以构成疑问句及否定句； v. 做，干	/duː/	/du/	v. 做, 进行, 完成	du:	n. the syllable naming the first (tonic) note of any major scale in solmization / v. get (something) done / v. proceed or get along / v. create or design, often in a certain way
SENIOR_CORE_6374	dodgy	adj. 冒险的；困难的	/'dɒdʒɪ/	/'dɑdʒi/	a. 狡猾的, 逃避的, 难弄的	'dɒdʒi	s of uncertain outcome; especially fraught with risk / s marked by skill in deception
SENIOR_CORE_4973	doom	v. 注定	/duːm/	/dʊm/	n. 厄运, 不幸, 法律, 宣告, 判决, 死亡 / vt. 命中注定, 判决	du:m	n. an unpleasant or disastrous destiny / v. make certain of the failure or destruction of
SENIOR_CORE_5758	doping	n. 服兴奋剂	/'dəʊpɪŋ/	/'dopɪŋ/	[计] 掺杂 / [化] 掺杂	'dәupiŋ	v take drugs to improve one's athletic performance / v add impurities to (a semiconductor) in order to produce or modify its properties / v give a narcotic to
SENIOR_CORE_6409	double-glazing	n. 双层玻璃	/,dʌbl'gleiziŋ/	/,dʌbl'gleiziŋ/	n. 给窗子配上双层玻璃		v provide with two sheets of glass
SENIOR_CORE_5395	dozens of	n. 许多的	/dozens of/	/dozens of/	几十个,数十个;许多…		
SENIOR_CORE_1053	Dr	abbr. 速度三角形定位法（dead reckoning）；数据记录器（Data Recorder）	/Dr/	/Dr/	n. 博士, 医生 / [医] 英钱		
SENIOR_CORE_3893	dragon	n. 龙	/'dræg(ə)n/	/'dræɡən/	n. 龙, 凶暴的人 / [法] 凶恶的人, 凶恶严厉的监护人	'drægәn	n. a creature of Teutonic mythology; usually represented as breathing fire and having a reptilian body and sometimes wings / n. a fiercely vigilant and unpleasant woman / n. any of several small tropical Asian lizards capable of gliding by spreading winglike membranes on each side of the body
SENIOR_CORE_4332	draw a conclusion	n. 提出结论	/draw a conclusion/	/draw a conclusion/	得出结论		
SENIOR_CORE_5628	draw up	n. 起草	/draw up/	/draw up/	草拟, 停住, 逼近, 拉起, 整队		
SENIOR_CORE_1061	dress	v. 给…穿衣； n. 连衣裙；女装	/dres/	/drɛs/	n. 服装, 覆盖物 / vi. 穿着 / vt. 给...穿衣, 整理	dres	n. a one-piece garment for a woman; has skirt and bodice / v. put on clothes / v. provide with clothes or put clothes on / v. put a finish on
SENIOR_CORE_6444	dress-down	adj. （比平时）穿着随便的	/dress-down/	/dress-down/	na. 梳刷(马)；责骂；鞭打；【美体】打败(对方) / [网络] 便装；下装		
SENIOR_CORE_5393	drop into	n. 进入（某地），顺便拜访	/drop into/	/drop into/	(疲倦地)往...一倒, 顺便进入, 不知不觉变得		
SENIOR_CORE_5174	drunken	adj. 醉的，喝醉的	/'drʌŋk(ə)n/	/'drʌŋkən/	a. 酒醉的	'drʌŋkәn	s given to or marked by the consumption of alcohol
SENIOR_CORE_4739	dry out	n. （使浸水等之物）完全变干；干透	/dry out/	/dry out/	（使）变干, （使）干涸; <非正>（使）戒（酒、毒等）; 晾干	drai aut	
SENIOR_CORE_6524	dummy	n. 笨蛋	/'dʌmɪ/	/'dʌmi/	n. 傀儡, 假人, 仿制品 / a. 虚设的, 假的, 名义上的	'dʌmi	n. a person who does not talk / n. a figure representing the human form / v. make a dummy of / s. having the appearance of being real but lacking capacity to function
SENIOR_CORE_1077	during	prep. 在…的时候，在…的期间； n. (During)人名；(法)迪兰；(瑞典、利比)杜林	/'djʊərɪŋ/	/'dʊrɪŋ/	prep. 在...的时候	'djuәriŋ	prep. In the time of; as long as the action or existence of; /    as, during life; during the space of a year.
SENIOR_CORE_1081	dusty	adj. 落满灰尘的	/'dʌstɪ/	/'dʌsti/	a. 灰尘多的, 无聊的, 含糊的, 粉末状的	'dʌsti	s. covered with a layer of dust
SENIOR_CORE_4254	Edward Lear	n. 爱德华•李尔（英国作家、画家）	/Edward Lear/	/Edward Lear/	n. 爱德华·李尔		
SENIOR_CORE_4725	eel	n. 鳗；鳝	/iːl/	/il/	n. 鳗鱼, 鳝鱼	i:l	n. the fatty flesh of eel; an elongate fish found in fresh water in Europe and America; large eels are usually smoked or pickled / n. voracious snakelike marine or freshwater fishes with smooth slimy usually scaleless skin and having a continuous vertical fin but no ventral fins
SENIOR_CORE_4411	efficient	adj. 效率高的；有能力的	/ɪ'fɪʃ(ə)nt/	/ɪ'fɪʃnt/	a. 有效率的, 能干的	i'fiʃәnt	a. being effective without wasting time or effort or expense
SENIOR_CORE_1119	either	adj. 两者之中任一的；两者之中每一的； prep. 任何一个； conj. 也（用于否定句或否定词组后）；根本； pron. 任一，两方，随便哪一个；两者中的一个或另一个	/'aɪðə; 'iː-/	/'iðɚ/	a. (两者之中)任一的, (两者之中)各一的 / pron. (两者之中)任一 / conj. 或, 要么	'i:ðә	r. after a negative statement used as an intensive meaning something like `likewise' or `also'
SENIOR_CORE_6498	electrodermal	adj. 皮（肤）电活动的	/ɪ,lektrə(ʊ)'dɜːməl/	/ɪ,lɛktro'dɚməl/	a. [生理]皮(肤)电活动的, 皮电性质的	i,lektrәj'd\\:mәl	
SENIOR_CORE_5523	elegantly	adv. 优雅地	/elegantly/	/elegantly/	adv. 优美地		r. with elegance; in a tastefully elegant manner / r. in a gracefully elegant manner
SENIOR_CORE_3865	Elias	n. 伊莱亚斯（男名）	/ɪ'laɪəs/	/ɪ'laɪəs/	n. 伊莱亚斯（希伯来先知, 等于Elijah）	i'laiәs	n English essayist (1775-1834)
SENIOR_CORE_4203	Elizabeth Fry	n. 伊丽莎白•弗赖伊（英国慈善家）	/Elizabeth Fry/	/Elizabeth Fry/	伊丽莎白·弗莱		
SENIOR_CORE_5739	emotional	adj. 情感（上）的	/ɪ'məʊʃ(ə)n(ə)l/	/ɪ'moʃənl/	a. 情绪的, 情感的 / [医] 情绪的	i'mәuʃәnәl	a. determined or actuated by emotion rather than reason / a. of more than usual emotion / a. of or pertaining to emotion
SENIOR_CORE_6192	empathy	n. 同情，同感	/'empəθɪ/	/'ɛmpəθi/	n. 移情作用, 共鸣 / [医] 移情, 神入	'empæθik	n. understanding and entering into another's feelings
SENIOR_CORE_6046	enact	v. 将……制定成法律	/ɪ'nækt; e-/	/ɪ'nækt/	vt. 制定法律, 扮演, 颁布 / [法] 法令, 法规, 条例	i'nækt	v. act out; represent or perform as if in a play
SENIOR_CORE_5044	enclosure	n. 围地,（用于特定目的的）围场	/ɪn'kləʊʒə; en-/	/ɪn'kloʒɚ/	n. 附件, 围墙, 围绕 / [化] 机壳; 外壳	in'klәuʒә	n. a structure consisting of an area that has been enclosed for some purpose / n. the act of enclosing something inside something else / n. a naturally enclosed space / n. something (usually a supporting document) that is enclosed in an envelope with a covering letter
SENIOR_CORE_3976	endanger	v. 危害；使受到危险	/ɪn'deɪn(d)ʒə; en-/	/ɪn'dendʒɚ/	vt. 危及 / [法] 使危险, 危及	in'deindʒә	v. pose a threat to; present a danger to
SENIOR_CORE_1140	ending	n. 结局；结尾	/'endɪŋ/	/'ɛndɪŋ/	n. 终止, 终了, 收场 / [医] 末梢	'endiŋ	n. the end of a word (a suffix or inflectional ending or final morpheme) / n. event whose occurrence ends something
SENIOR_CORE_6066	energise	v. 激励，激发	/'enədʒaɪz/	/'enədʒaiz/	vt. 供给…能量；使精力充沛（等于energize）	'enәdʒaiz	v raise to a higher energy level / v cause to be alert and energetic
SENIOR_CORE_3789	enrich	v. 充实；改善；使富裕	/ɪn'rɪtʃ; en-/	/ɪn'rɪtʃ/	vt. 使富足, 使肥沃	in'ritʃ	v. make better or improve in quality / v. make wealthy or richer
SENIOR_CORE_4598	environmentalist	n. 环境保护论者	/ɪn,vaɪrən'ment(ə)lɪst; en-/	/ɪn,vaɪrən'mɛntəlɪst/	n. 环保人士	in,vaiәrәn'mentlist	n. someone who works to protect the environment from destruction or pollution
SENIOR_CORE_5862	episode	n. (电视连续剧的)一集，一节	/'epɪsəʊd/	/'ɛpɪsod/	n. 插曲, 插话, 有趣的事件, 一段情节 / [医] 插话, 插曲, 发作	'episәud	n. a happening that is distinctive in a series of related events / n. a brief section of a literary or dramatic work that forms part of a connected series / n. a part of a broadcast serial
SENIOR_CORE_1168	eraser	n. 橡皮；擦除器；[计] 清除器	/ɪ'reɪzə/	/ɪ'resɚ/	n. 擦子	i'reisә	n. an implement used to erase something
SENIOR_CORE_3814	ever since	n. 从那以后	/ever since/	/ever since/	从那时到现在		
SENIOR_CORE_4930	excavate	v. 挖掘；发掘	/'ekskəveɪt/	/'ɛkskə'vet/	v. 挖空, 挖出, 凿通	'ekskәveit	v. recover through digging / v. find by digging in the ground / v. form by hollowing / v. remove the inner part or the core of
SENIOR_CORE_6096	exceptional	adj. 杰出的；不寻常的	/ɪk'sepʃ(ə)n(ə)l; ek-/	/ɪk'sɛpʃənl/	a. 例外的, 异常的, 特别的	ik'sepʃәnәl	s. deviating widely from a norm of physical or mental ability; used especially of children below normal in intelligence
SENIOR_CORE_4401	exhausted	adj. 筋疲力尽的；疲惫不堪的	/ɪɡ'zɔːstɪd/	/ɪɡ'zɔstɪd/	a. 耗尽的；疲惫的	iɡ'zɔ:stid	s. drained of energy or effectiveness; extremely tired; completely exhausted / a. depleted of energy, force, or strength / s. drained physically
SENIOR_CORE_6343	expatriate	n. 居住在国外的人	/ɪks'pætrɪət; -'peɪtrɪət; eks-/	/,ɛks'petrɪət/	n. 移居国外者, 侨民, 被流放者, 背井离乡者 / vt. 逐出国外, 脱离国籍, 放逐 / vi. 移居国外	eks'peitrieit	v. expel from a country / v. move away from one's native country and adopt a new residence abroad
SENIOR_CORE_1207	expect	v. 期望；指望；认为；预料	/ɪk'spekt; ek-/	/ɪk'spɛkt/	vt. 预期, 盼望, 期待	iks'pekt	v. regard something as probable or likely / v. look forward to the probable occurrence of / v. consider reasonable or due / v. look forward to the birth of a child
SENIOR_CORE_4394	expertise	n. 专业技能; 专业知识（技能等）	/,ekspɜː'tiːz/	/'ɛkspɝ'tiz/	n. 专家意见, 专门技术 / [法] 专门知识, 专家意见	.ekspә:'ti:z	n skillfulness by virtue of possessing special knowledge
SENIOR_CORE_5999	explosive	adj. 激增的，爆发（性）的	/ɪk'spləʊsɪv; ek-/	/ɪk'splosɪv; ɪk'splozɪv/	n. 炸药, 爆破音 / a. 易爆发的, 爆炸的, 暴躁的	ik'splәusiv	n. a chemical substance that undergoes a rapid chemical change (with the production of gas) on being heated or struck / a. serving to explode or characterized by explosion or sudden outburst / s. liable to lead to sudden change or violence / s. sudden and loud
SENIOR_CORE_3994	extinction	n. 灭绝；消亡	/ɪk'stɪŋ(k)ʃ(ə)n; ek-/	/ɪk'stɪŋkʃən/	n. 消失, 消灭, 废止 / [化] 消光; 熄灭	ik'stiŋkʃәn	n. no longer active; extinguished / n. no longer in existence / n. the reduction of the intensity of radiation as a consequence of absorption and radiation
SENIOR_CORE_6232	extrovert	n. 性格外向者	/'ekstrəvɜːt/	/,ɛkstrə'vɝt/	n. 外向性格的人 / [医] 外倾[性格]者	'ekstrәuvә:t	n. (psychology) a person concerned more with practical realities than with inner thoughts and feelings / s. being concerned with the social and physical environment
SENIOR_CORE_5418	fabulous	adj. 巨大的；绝妙的，精彩的	/'fæbjʊləs/	/'fæbjələs/	a. 传说的, 寓言般的, 难以置信的	'fæbjulәs	s. extremely pleasing / s. based on or told of in traditional stories; lacking factual basis or historical validity / s. barely credible
SENIOR_CORE_4925	fade out	n. （声音、画面）逐渐模糊；渐淡	/fade out/	/fade out/	淡出, 渐弱 / [电] 化出, 渐弱		
SENIOR_CORE_4576	Fahrenheit	adj. 华氏的； n. 华氏温度	/'fær(ə)nhaɪt; 'fɑː-/	/'færən'haɪt/	a. 华氏温度计的 / n. 华氏温度计	'færәnhait	n. German physicist who invented the mercury thermometer and developed the scale of temperature that bears his name (1686-1736) / a. of or relating to a temperature scale proposed by the inventor of the mercury thermometer
SENIOR_CORE_1242	fairness	n. 公平；美好；清晰；顺利性	/'feənɪs/	/'fɛrnəs/	n. 晴朗, 光明正大, 美丽 / [经] 公正, 适当	'fєәnis	n. conformity with rules or standards / n. ability to make judgments free from discrimination or dishonesty
SENIOR_CORE_5527	fairytale	n. 童话	/ˈfeəriteil/	/'fɛrɪ,tel/	n. 童话故事, 虚传	'feәriteil	n. a story about fairies; told to amuse children / n. an interesting but highly implausible story; often told as an excuse
SENIOR_CORE_4438	fall ill	n. 生病	/fall ill/	/fall ill/	得病		
SENIOR_CORE_3776	fall in love	n. 相爱；爱上	/fall in love/	/fall in love/	陷入爱河（歌名）; [电影]追爱总动员	fɔ:l in lʌv	
SENIOR_CORE_6227	fanatically	adv. （对某种事物或活动）入迷地	/fanatically/	/fanatically/	adv. 狂热地, 盲信地	fә'nætәkәli	r. in a passionately fanatic manner
SENIOR_CORE_5462	far too	n. 太…，极为…	/far too/	/far too/	非常,极其,太		
SENIOR_CORE_3840	farmyard	n. 农场；农家	/'fɑːmjɑːd/	/'fɑrmjɑrd/	n. 农家庭院	'fɑ:mjɑ:d	n. an area adjacent to farm buildings
SENIOR_CORE_4057	fashion	n. 时尚；样子；方式	/'fæʃ(ə)n/	/'fæʃən/	n. 流行, 风尚, 时样 / vt. 形成, 造, 作	'fæʃәn	n. characteristic or habitual practice / n. the latest and most admired style in clothes and cosmetics and behavior / n. consumer goods (especially clothing) in the current mode / v. make out of components (often in an improvising manner)
SENIOR_CORE_6344	fashion-conscious	adj. 有时尚意识的	/fashion-conscious/	/fashion-conscious/	赶时髦的；讲究时髦的		
SENIOR_CORE_4112	fathom	n. 英寻（长度单位，等于六英尺）	/'fæð(ə)m/	/'fæðəm/	n. 英寻(长度单位,合6英尺) / vt. 测量深度, 看穿, 彻底了解 / vi. 测深	'fæðәm	n. a linear unit of measurement (equal to 6 feet) for water depth / n. (mining) a unit of volume (equal to 6 cubic feet) used in measuring bodies of ore / v. measure the depth of (a body of water) with a sounding line
SENIOR_CORE_5583	fed up	n. 不愉快的，厌烦的	/fed up/	/fed up/	a. 对…感到厌烦[不满] 的; 烦透了, 受够了	fed ʌp	
SENIOR_CORE_4938	fed up with	n. 受够了；饱受；厌烦	/fed up with/	/fed up with/	受够了…		
SENIOR_CORE_5351	feed on	n. 从……中得到滋养或者满足	/feed on/	/feed on/	以...为食, 以...为能源		
SENIOR_CORE_4550	feel like	n. 想要（做）……	/feel like/	/feel like/	摸起来像是…, 有…的感觉; 想要…	fi:l laik	
SENIOR_CORE_4551	feel like doing	n. 想要（做）……	/feel like doing/	/feel like doing/	想要(做)...		
SENIOR_CORE_6388	fib	n. 无伤大雅的谎言，小谎言	/fɪb/	/fɪb/	n. 小谎话 / vi. 撒小谎 / vt. 一击, 打	fib	n. a trivial lie / v. tell a relatively insignificant lie
SENIOR_CORE_5667	figure out	n. 理解	/figure out/	/figure out/	合计为, 计算出, 明白		
SENIOR_CORE_6098	finalist	n. 参加决赛的选手	/'faɪn(ə)lɪst/	/'faɪnəlɪst/	n. 决赛选手, 决赛队	'fainәlist	n. a contestant who reaches the final stages of a competition
SENIOR_CORE_1302	firefighter	n. 消防队员	/'faɪəfaɪtə/	/'faɪɚfaɪtɚ/	n. <美>消防队员	ˈfaɪəfaɪtə(r)	n a member of a fire department who tries to extinguish fires
SENIOR_CORE_4762	fit in	n. 相适应；相融合	/fit in/	/fit in/	有地方容纳; 有时间从事（某事）; 有时间接待（某人）; 相处融洽	fit in	
SENIOR_CORE_6326	flamboyant	adj. 艳丽的	/flæm'bɒɪənt/	/flæm'bɔɪənt/	a. 火焰似的, 辉耀的, 华丽的	flæm'bɒiәnt	s. marked by ostentation but often tasteless
SENIOR_CORE_5995	flatmate	n. 公寓室友	/'flæt,meɪt/	/'flæt,meit/	n. 合住一套公寓的人	ˈflætmeɪt	n. an associate who shares an apartment with you
SENIOR_CORE_5157	flattery	n. 奉承，恭维话	/'flæt(ə)rɪ/	/'flætəri/	n. 谄媚, 阿谀, 巴结	'flætәri	n. excessive or insincere praise
SENIOR_CORE_1332	fluency	n. （语言、文章）流利；（技能）娴熟	/'fluːənsɪ/	/'fluənsi/	n. 流畅, 雄辩, 善辩	'flu:әnsi	n. skillfulness in speaking or writing / n. the quality of being facile in speech and writing
SENIOR_CORE_6537	flutter	v. 迅速而无规则地动	/'flʌtə/	/'flʌtɚ/	n. 摆动, 鼓翼, 烦扰 / vi. 摆动, 鼓翼, 烦扰 / vt. 拍(翅), 使焦急 / [计] 颤动	'flʌtә	n. abnormally rapid beating of the auricles of the heart (especially in a regular rhythm); can result in heart block / v. flap the wings rapidly or fly with flapping movements
SENIOR_CORE_5998	fly off the handle	n. (为不太重要的事)大发雷霆	/fly off the handle/	/fly off the handle/	冒火, 勃然大怒		
SENIOR_CORE_4242	focus on	n. 集中（注意力、精力等）于	/'fəʊkəs ɒn/	/'fokəs ɑn/	致力于; 使聚焦于; 对（某事或做某事）予以注意; 把…作为兴趣中心	ˈfəukəs ɔn	
