id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
JUNIOR_CORE_2917	done	adj. 做完的	/dʌn/	/dʌn/	a. 完成了的, 好了的 / do的过去分词	dʌn	s. having finished or arrived at completion / s. cooked until ready to serve
JUNIOR_CORE_2117	dragon	n. 龙	/'dræg(ə)n/	/'dræɡən/	n. 龙, 凶暴的人 / [法] 凶恶的人, 凶恶严厉的监护人	'drægәn	n. a creature of Teutonic mythology; usually represented as breathing fire and having a reptilian body and sometimes wings / n. a fiercely vigilant and unpleasant woman / n. any of several small tropical Asian lizards capable of gliding by spreading winglike membranes on each side of the body
JUNIOR_CORE_2622	drama	n. 戏；剧	/'drɑːmə/	/'drɑmə/	n. 戏剧, 戏剧艺术	'drɑ:mә	n. an episode that is turbulent or highly emotional / n. the literary genre of works intended for the theater / n. the quality of being arresting or highly emotional
JUNIOR_CORE_346	dress	v. 给…穿衣； n. 连衣裙；女装	/dres/	/drɛs/	n. 服装, 覆盖物 / vi. 穿着 / vt. 给...穿衣, 整理	dres	n. a one-piece garment for a woman; has skirt and bodice / v. put on clothes / v. provide with clothes or put clothes on / v. put a finish on
JUNIOR_CORE_2636	drop by	n. 顺便访问；随便进入	/drop by/	/drop by/	随便访问		
JUNIOR_CORE_354	during	prep. 在…的时候，在…的期间； n. (During)人名；(法)迪兰；(瑞典、利比)杜林	/'djʊərɪŋ/	/'dʊrɪŋ/	prep. 在...的时候	'djuәriŋ	prep. In the time of; as long as the action or existence of; /    as, during life; during the space of a year.
JUNIOR_CORE_1671	eat	v. [ate-eaten] 吃， 吃饭	/iːt/	/it/	v. 吃, 腐蚀	i:t	v. take in solid food / v. eat a meal; take a meal / v. worry or cause anxiety in a persistent way
JUNIOR_CORE_2114	eat out	n. 出去吃饭	/eat out/	/eat out/	上馆子吃饭, 锈坏, 过度消耗(牧草等), 责骂		
JUNIOR_CORE_370	either	adj. 两者之中任一的；两者之中每一的； prep. 任何一个； conj. 也（用于否定句或否定词组后）；根本； pron. 任一，两方，随便哪一个；两者中的一个或另一个	/'aɪðə; 'iː-/	/'iðɚ/	a. (两者之中)任一的, (两者之中)各一的 / pron. (两者之中)任一 / conj. 或, 要么	'i:ðә	r. after a negative statement used as an intensive meaning something like `likewise' or `also'
JUNIOR_CORE_1907	elbow	v. 用肘推， 用肘挤； n. 肘部	/'elbəu/	/'ɛlbo/	n. 手肘, 弯头, 扶手 / v. 用手肘推开, 推挤	'elbәu	n. hinge joint between the forearm and upper arm and the corresponding joint in the forelimb of a quadruped / n. a sharp bend in a road or river / n. a length of pipe with a sharp bend in it / n. the part of a sleeve that covers the elbow joint
JUNIOR_CORE_2570	electricity	n. 电；电能	/,ɪlek'trɪsɪtɪ; ,el-; ,iːl-/	/ɪ'lɛk'trɪsəti/	n. 电, 电流, 电学, 热情, 电力供应 / [化] 电学; 电	.ilek'trisiti	n. a physical phenomenon associated with stationary or moving electrons and protons / n. energy made available by the flow of electric charge through a conductor / n. keen and shared excitement
JUNIOR_CORE_2778	email	n. 电子邮件	/'iːmeɪl/	/'imel/	n. 电子信函	'i:'meil	n (computer science) a system of world-wide electronic communication in which a computer user can compose a message at one terminal that can be regenerated at the recipient's terminal when the recipient logs in / v communicate electronically on the computer
JUNIOR_CORE_2684	embarrassing	adj. 使人害羞的（难堪的或惭愧的）	/ɪm'bærəsɪŋ/	/ɪm'bærəsɪŋ/	a. 令人为难的, 麻烦的	im'bærәsiŋ	s. causing to feel shame or chagrin or vexation
JUNIOR_CORE_2551	Emily	n. 埃米莉（女名）	/'eməlɪ/	/'emili/	n. 埃米莉（女子名）	'emәli	
JUNIOR_CORE_2811	enjoy oneself	n. 过的愉快	/enjoy oneself/	/enjoy oneself/	过得快乐		
JUNIOR_CORE_388	eraser	n. 橡皮；擦除器；[计] 清除器	/ɪ'reɪzə/	/ɪ'resɚ/	n. 擦子	i'reisә	n. an implement used to erase something
JUNIOR_CORE_2315	event	n. 大事；公开活动	/ɪ'vent/	/ɪ'vɛnt/	n. 事件, 结果, 事情的进程, 竞赛项目 / [计] 事件	i'vent	n. something that happens at a given place and time / n. a special set of circumstances / n. a phenomenon located at a single point in space-time; the fundamental observational entity in relativity theory
JUNIOR_CORE_2459	ever since	n. 自从	/ever since/	/ever since/	从那时到现在		
JUNIOR_CORE_2173	exciting	adj. 使人兴奋的；令人激动的	/ɪk'saɪtɪŋ; ek-/	/ɪk'saɪtɪŋ/	a. 令人兴奋的, 刺激的 / [电] 激磁	ik'saitiŋ	a. creating or arousing excitement / s. stimulating interest and discussion
JUNIOR_CORE_2011	excuse me	n. 劳驾；请原谅	/excuse me/	/excuse me/	对不起		
JUNIOR_CORE_408	expect	v. 期望；指望；认为；预料	/ɪk'spekt; ek-/	/ɪk'spɛkt/	vt. 预期, 盼望, 期待	iks'pekt	v. regard something as probable or likely / v. look forward to the probable occurrence of / v. consider reasonable or due / v. look forward to the birth of a child
JUNIOR_CORE_3102	fairly	adv. 相当；还算	/'feəlɪ/	/'fɛrli/	adv. 美观地, 公平地, 相当地, 清楚地	'fєәli	r. without favoring one party, in a fair evenhanded manner / r. in conformity with the rules or laws and without fraud or cheating
JUNIOR_CORE_2400	fall asleep	n. 进入梦乡，睡着	/fall asleep/	/fall asleep/	入睡, 长眠, 懈怠, 静止不动		
JUNIOR_CORE_2420	fall in love	n. 爱上，喜欢上	/fall in love/	/fall in love/	陷入爱河（歌名）; [电影]追爱总动员	fɔ:l in lʌv	
JUNIOR_CORE_2894	fall off	n. 从⋯⋯跌落	/fall off/	/fall off/	从...跌下, 下降, 减少, 衰退, 离开		
JUNIOR_CORE_2443	fall over	n. 倒下	/fall over/	/fall over/	被…绊倒; 意外地从…上跌落; 落在…之外; 迫不及待做某事	fɔ:l ˈəuvə	
JUNIOR_CORE_2402	fallen	adj. 倒下的，落下的	/'fɔːl(ə)n/	/'fɔlən/	a. 堕落的, 落下来的, 陷落的 / fall的过去分词	'fɒ:lәn	s. having dropped by the force of gravity / s. having fallen in or collapsed / s. having lost your chastity
JUNIOR_CORE_2876	fan club	n. 球迷（或影迷、歌迷）俱乐部	/fan club/	/fan club/	n. 追星族俱乐部; 粉丝俱乐部; 后援会	fæn klʌb	
JUNIOR_CORE_2669	fault	n. 过失；缺点	/fɔːlt; fɒlt/	/fɔlt/	n. 过错, 故障, 毛病 / vt. 挑剔 / vi. 产生断层, 弄错 / [计] 故障	fɒ:lt	n. (geology) a crack in the earth's crust resulting from the displacement of one side with respect to the other / n. (electronics) equipment failure attributable to some defect in a circuit (loose connection or insulation failure or short circuit etc.) / n. responsibility for a bad situation or event / n. (sports) a serve that is illegal (e.g., that lands outside the prescribed area)
JUNIOR_CORE_2920	favourite	n. 最喜欢的人或者事	/'feɪv(ə)rɪt/	/'fevərɪt/	n. 喜欢的事物 / a. 喜爱的, 宠爱的	'feivәrit	n a competitor thought likely to win / n a special loved one / n something regarded with special favor or liking / s appealing to the general public / s preferred above all others and treated with partiality
JUNIOR_CORE_1618	feed	v. [fed-fed] 喂， 为…提供食物； 吃， 以…为	/fiːd/	/fid/	n. 饲料, 一餐, 饲养 / vt. 喂, 饲养, 放牧, 靠...为生 / vi. 吃东西, 用餐, 流入 / [计] 送纸	fi:d	n. food for domestic livestock / v. provide as food / v. give food to / v. feed into; supply
JUNIOR_CORE_2942	feel awful	n. 感到不舒服	/feel awful/	/feel awful/	[网络] 感觉难受；感觉很糟糕；感到痛苦的		
JUNIOR_CORE_2427	feel free	n. （可以）随便（做某事)	/feel free/	/feel free/	感到自由, 无拘束; 〈非正〉随自己之意(做某事)		
JUNIOR_CORE_2690	fin	n. （鱼）鳍	/fɪn/	/fɪn/	n. 鳍, 鱼翅, 鳍状物, 五元纸币 / vi. 猛挥鳍 / vt. 装上翅, 切除鳍	fin	n. a stabilizer on a ship that resembles the fin of a fish / n. organ of locomotion and balance in fishes and some other aquatic animals / v. equip (a car) with fins / v. propel oneself through the water in a finning motion
JUNIOR_CORE_2246	find out	n. 查明、弄清	/find out/	/find out/	找出, 发现, 想出, 揭发		
JUNIOR_CORE_3044	first place	n. 第一名；冠军	/first place/	/first place/	[体]第一名; [计][WIN]冠军	fə:st pleis	
JUNIOR_CORE_2362	fix up	n. 修理，修补	/fix up/	/fix up/	修理好, 安排好		
JUNIOR_CORE_2985	following	adj. 接着的；接下来的	/'fɒləʊɪŋ/	/ˈfɑloʊɪŋ/	n. 下列各项, 部下, 追随者 / a. 下列的, 其次的	'fɒlәuiŋ	n. a group of followers or enthusiasts / s. about to be mentioned or specified / s. immediately following in time or order / a. going or proceeding or coming after in the same direction
JUNIOR_CORE_1854	foot	n. 脚，足	/fut/	/fʊt/	n. 脚, 步调, 英尺, 底部, 末尾, 步兵 / vt. 走在...上, 给...换底, 支付 / vi. 跳舞, 步行, 总计	fut	n. the part of the leg of a human being below the ankle joint / n. a linear unit of length equal to 12 inches or a third of a yard / n. the lower part of anything / n. any of various organs of locomotion or attachment in invertebrates
JUNIOR_CORE_2051	for sure	n. 无疑；肯定	/for sure/	/for sure/	确实		
JUNIOR_CORE_2908	for the first time	n. 首次；初次	/for the first time/	/for the first time/	第一次		
JUNIOR_CORE_2431	freezing	adj. 极冷的；冷冻的	/'friːzɪŋ/	/'frizɪŋ/	a. 冰冻的, 冷冻用的, 严寒的 / [化] 冻结; 冻结作用; 凝固; 凝固作用	'fri:ziŋ	n the withdrawal of heat to change something from a liquid to a solid / v stop moving or become immobilized / v change to ice / v be cold / v cause to freeze / v stop a process or a habit by imposing a freeze on it / v be very cold, below the freezing point / v change from a liquid to a solid when cold / v prohibit the conversion or use of (assets) / v anesthetize by cold / v suddenly behave coldly and formally
JUNIOR_CORE_1676	from	prep. 从…来， 出自； 离； 去除， 免掉； 从， 据； 因	/frəm/	/frʌm/	prep. 从, 来自, 根据	frɒm	prep. Out of the neighborhood of; lessening or losing proximity /    to; leaving behind; by reason of; out of; by aid of; -- used whenever /    departure, setting out, commencement of action, being, state, /    occurrence, etc., or procedure, emanation, absence, separation, etc., /    are to be expressed. It is construed with, and indicates, the point of /    space or time at which the action, state, etc., are regarded as setting /    out or beginning; also, less frequently, the source, the cause, the /    occasion, out of which anything proceeds; -- the aritithesis and /    correlative of to; as, it, is one hundred miles from Boston to /    Springfield; he took his sword from his side; light proceeds from the /    sun; separate the coarse wool from the fine; men have all sprung from /    Adam, and often go from good to bad, and from bad to worse; the merit /    of an action depends on the principle from which it proceeds; men judge /    of facts from personal knowledge, or from testimony.
JUNIOR_CORE_1431	frustrate	v. 使沮丧， 使灰心； 失败	/'frʌstreɪt/	/'frʌstret/	vt. 挫败, 击败, 破坏 / a. 无益的, 挫败的, 挫折的	'frʌstreit	v hinder or prevent (the efforts, plans, or desires) of / v treat cruelly
JUNIOR_CORE_2450	full of	n. 满是…的，（有）丰富的	/full of/	/full of/	充满; 牣; 尽是	ful ɔv	
JUNIOR_CORE_3096	full-time	adj. 专职的；全日制的	/,fʊl'taɪm/	/,ful'taɪm/	a. 全部时间的, 专任的		a. for the entire time appropriate to an activity / r. for the standard number of hours
JUNIOR_CORE_2070	get dressed	n. 穿上衣服	/get dressed/	/get dressed/	穿衣服	ɡet drest	
JUNIOR_CORE_3028	get into trouble	n. 遇上麻烦	/get into trouble/	/get into trouble/	招致不幸, 陷入困境, 被捕		
JUNIOR_CORE_2637	get mad	n. 大动肝火；气愤	/get mad/	/get mad/	生气,发火		
JUNIOR_CORE_2333	get off	n. 下车	/get off/	/get off/	下来, 脱下, 出发, 动身, 开始, 被容忍		
JUNIOR_CORE_2789	get ready for	n. 为⋯⋯做好准备	/get ready for/	/get ready for/	(使)准备好...		
JUNIOR_CORE_2069	get up	n. 站起；起床	/get up/	/get up/	(使)起床, (使)起立, (使)爬上		
JUNIOR_CORE_2513	ghost	n. 鬼；鬼魂	/gəʊst/	/ɡost/	n. 鬼, 灵魂, 幻影, 一丝, 一点 / v. 鬼似地游荡	gәust	n. a mental representation of some haunting experience / n. the visible disembodied soul of a dead person / v. move like a ghost / v. write for someone else
JUNIOR_CORE_2675	give ... a lift	n. 捎（某人）一程	/give ... a lift/	/give ... a lift/	[网络] 让…搭车；搭便车		
JUNIOR_CORE_2363	give away	n. 赠送，捐赠	/give away/	/give away/	分发, 放弃, 泄露, 出卖, 丧失		
JUNIOR_CORE_2028	go	v. 去；走	/gəʊ/	/go/	vi. 去, 走, 达到, 运转, 查阅, 消失, 结束, 放弃, 花费, 流传, 趋于, 打算, 剩下 / vt. 以...打赌, 对付, 忍受, 出产, 为被捕者出(保释金) / n. 去, 尝试, 进行	gou	n. a time for working (after which you will be relieved by someone else) / n. a board game for two players who place counters on a grid; the object is to surround and so capture the opponent's counters / v. follow a procedure or take a course / v. move away from a place into another direction
JUNIOR_CORE_2133	go along	n. 沿着（这条街）走	/go along/	/go along/	前进, 进行		
JUNIOR_CORE_2395	go off	n. （警报器）发出响声	/go off/	/go off/	离开, 去世, 消失, 爆炸, 被发射, 变质, 进行, 睡去, 卖掉		
JUNIOR_CORE_2093	go out	n. 外出（娱乐）	/go out/	/go out/	出去, 熄灭, 过时, 辞职, 倒塌, 罢工		
JUNIOR_CORE_2977	go through	n. 穿过	/go through/	/go through/	经历, 经受, 仔细检查, 搜查, 参加, 履行, 被通过, 用完		
JUNIOR_CORE_2113	go to movies	n. 看电影	/go to movies/	/go to movies/	[网络] 去看电影；美丽华		
JUNIOR_CORE_1991	Good afternoon!	n. 下午好！	/Good afternoon!/	/Good afternoon!/	下午好![午后见面时的招呼语]；再见![午后分别时的招呼语]		
JUNIOR_CORE_2641	gradually	adv. 逐步地；渐进地	/'grædʒʊlɪ; 'grædjʊəlɪ/	/'grædʒʊəli/	adv. 逐渐地	'grædʒuәli	r. in a gradual manner
JUNIOR_CORE_508	grammar	n. 语法；语法书	/'græmə/	/'græmɚ/	n. 语法学, 入门书 / [计] 语法检查	'græmә	n. the branch of linguistics that deals with syntax and morphology (and sometimes also deals with semantics)
JUNIOR_CORE_515	grass	n. 草；草地，草坪； v. 放牧；使……长满草；使……吃草	/grɑːs/	/ɡræs/	n. 草, 草原, 牧场 / [医] 草, 禾本	græs	n. narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay / n. German writer of novels and poetry and plays (born 1927) / v. shoot down, of birds / v. cover with grass
JUNIOR_CORE_2635	greet	v. 打招呼；迎接	/griːt/	/ɡrit/	vt. 问候, 致敬, 欢迎, 映入眼帘	gri:t	v. express greetings upon meeting someone / v. send greetings to / v. react to in a certain way / v. be perceived by
JUNIOR_CORE_2721	Griffin	n. 格里芬（姓）	/Griffin/	/Griffin/	n. 新手, 未经世故的人	'^rifin	n winged monster with the head of an eagle and the body of a lion
JUNIOR_CORE_2256	grow up	n. 长大；成长	/grow up/	/grow up/	成熟, 成年, 发展, 逐渐形成		
JUNIOR_CORE_525	gym	n. 健身房；体育；体育馆	/dʒɪm/	/dʒɪm/	n. +体育馆, 体育训练, 体育课, 体操	dʒim	n athletic facility equipped for sports or physical training
JUNIOR_CORE_2779	ha ha	n. 哈哈（表笑声）	/ha ha/	/ha ha/	n. 哈哈的笑声	hɑ: hɑ:	
JUNIOR_CORE_2521	Halloween	n. 万圣节前夕	/ˌhæləʊ'iːn/	/ˌhæloˈin/	n. (基督教)万圣节前夕	.hælәu'i:n	n. the evening before All Saints' Day; often devoted to pranks played by young people
JUNIOR_CORE_2900	hang on	n. [口]稍等	/hang on/	/hang on/	坚持, 不挂断, 靠着, 渴望, 有赖于		
JUNIOR_CORE_2298	hang out	n. 常去某处；泡在某处	/hang out/	/hang out/	挂出		
JUNIOR_CORE_2029	has	v. (have的第三人称单数形式)有	/hæz/	/hæz/	have的第三人称单数现在式	hæz	n (astronomy) the angular distance of a celestial point measured westward along the celestial equator from the zenith crossing; the right ascension for an observer at a particular location and time of day / v have or possess, either in a concrete or an abstract sense / v have as a feature / v go through (mental or physical states or experiences) / v have ownership or possession of / v cause to move; cause to be in a certain position or condition / v serve oneself to, or consume regularly / v have a personal or business relationship with someone / v organize or be responsible for / v have left / v be confronted with / v undergo / v suffer from; be ill with / v cause to do; cause to act in a specified manner / v receive willingly something given or offered / v get something; come into possession of / v undergo (as of injuries and illnesses) / v achieve a point or goal / v cause to be born / v have sex with; archaic use
JUNIOR_CORE_2326	have a cold	n. 感冒	/have a cold/	/have a cold/	患感冒		
JUNIOR_CORE_2195	have a good time	v. 等于enjoy oneself/have fun(doing sth)玩得痛快	/have a good time/	/have a good time/	过得快乐		
JUNIOR_CORE_2328	have a stomachache	n. 胃痛	/have a stomachache/	/have a stomachache/	有胃口,想吃东西		
JUNIOR_CORE_2759	have breakfast	n. 吃早餐	/hæv 'brekfəst/	/hæv 'brɛkfəst/	吃早饭	hæv ˈbrekfəst	
JUNIOR_CORE_2762	have dinner	n. 吃饭；吃晚餐	/have dinner/	/have dinner/	吃晚饭		
JUNIOR_CORE_2267	have to do with	n. 关于;与……有关系	/have to do with/	/have to do with/	与...有关		
JUNIOR_CORE_2703	Hayes	n. 海斯（姓）	/heiz/	/heiz/	n. 海耶斯（男子名）	heiz	n. acclaimed actress of stage and screen (1900-1993) / n. 19th President of the United States; his administration removed federal troops from the South and so ended the Reconstruction Period (1822-1893)
JUNIOR_CORE_2314	headmaster	n. 男校长	/hed'mɑːstə/	/,hɛd'mæstɚ/	n. (中小学)校长, 监工	'hed'mɑ:stә	n. presiding officer of a school
JUNIOR_CORE_3107	health care	n. 医疗保健（服务）	/health care/	/health care/	卫生保健	helθ kɛə	
JUNIOR_CORE_2311	hear from	n. 收到......来信	/hear from/	/hear from/	接到...的信, 受...批评		
JUNIOR_CORE_2396	heavily	adv. 在很大程度上，大量地	/'hevɪlɪ/	/'hɛvɪli/	adv. 很重地, 严重地, 难以忍受地	'hevili	r. to a considerable degree / r. in a heavy-footed manner / r. with great force / r. in a manner designed for heavy duty
JUNIOR_CORE_1881	hello	int. 喂， 你好	/hə'ləu/	/həˈlo/	interj. 喂, 嘿	hә'lәu	n. an expression of greeting
JUNIOR_CORE_3113	help yourself	n. 随便做（或用）吧；请自便	/help yourself/	/help yourself/	请自己动手用餐吧		
JUNIOR_CORE_2966	helpline	n. 服务热线	/'hɛlplaɪn/	/'hɛlplaɪn/	n. 热线服务电话	ˈhelplaɪn	
JUNIOR_CORE_3059	here we go	n. 我们这就看看	/here we go/	/here we go/	[网络] 我们开始吧；又来了；我们一起开始吧		
JUNIOR_CORE_2043	Here you are.	n. 给你。	/Here you are./	/Here you are./	[口语]；我们(或你，你们)到了!；这就是我们(或你，你们)所要的东西。		
JUNIOR_CORE_1526	hey	int. 嘿	/heɪ/	/he/	interj. 嗨	hei	a. High. / interj. An exclamation of joy, surprise, or encouragement. / interj. A cry to set dogs on.
JUNIOR_CORE_2856	hmm	int. 嗯	/(h)m/	/(h)m/	abbr. 隐马尔可夫模型（Hidden Markov Model）；Hardware Maintenance Manual；Hyundai Merchant Marine		
JUNIOR_CORE_1571	hold	v. [held-held] 拿， 握； 使保持某种状态；	/həuld/	/hold/	n. 把握, 把持力, 柄, 控制, 掌握, 监禁 / vt. 保存, 握住, 拿住, 占据, 持有, 拥有 / vi. 支持, 持续, 有效 / n. 保留 / [计] 保留	hәuld	n. power by which something or someone is affected or dominated / n. a stronghold / n. a cell in a jail or prison / v. have or hold in one's hands or grip
JUNIOR_CORE_2672	Holly	n. 霍莉（女名）	/'hɒlɪ/	/'hɑli/	n. 冬青树	'hɒli	n. any tree or shrub of the genus Ilex having red berries and shiny evergreen leaves with prickly edges / n. United States rock star (1936-1959)
JUNIOR_CORE_1847	homeland	n. 祖国， 家乡	/'həumlænd/	/'homlænd/	n. 本国, 故国	'hәumlænd	n the country where you were born
JUNIOR_CORE_2955	homestay	n. 家庭寄宿	/'həʊmsteɪ/	/'homste/	n. （在国外的访问者）在当地居民家居住的时期	'hәumstei	
JUNIOR_CORE_3082	hopeless	adj. 无望的	/'həʊpləs/	/ˈhoʊpləs/	a. 无希望的, 绝望的, 不可救药的	'hәuplis	a. without hope because there seems to be no possibility of comfort or success / s. of a person unable to do something skillfully / s. certain to fail / s. (informal to emphasize how bad it is) beyond hope of management or reform
JUNIOR_CORE_2788	hot dog	n. 热狗（一种中间夹香肠的三明治）	/hot dog/	/hot dog/	n. <口>热狗（一种中间夹有熏红肠并配有芥菜, 作料等的面包）	hɔt dɔɡ	
JUNIOR_CORE_2036	How about...?	n. (提出建议)......怎么样？	/How about...?/	/How about...?/	(你认为)...怎么样?		
JUNIOR_CORE_1993	How are you?	n. 你好吗？	/haʊ ɑr ju/	/haʊ ɑr ju/	[口语]；你好![招呼用语]；你好吗?，你身体怎么样?		
JUNIOR_CORE_2281	hundreds of	n. 许多 ；大量； 成百上千	/hundreds of/	/hundreds of/	几百..., 许许多多...		
JUNIOR_CORE_3038	hurdling	n. 跨栏赛跑	/hurdling/	/hurdling/	n. 跳栏赛跑	'hә:dliŋ	n a footrace in which contestants must negotiate a series of hurdles / v jump a hurdle
JUNIOR_CORE_2781	I'm afraid	n. [口] 恐怕（用于礼貌地拒绝）	/I'm afraid/	/I'm afraid/	[口语]恐怕，担心；大概；对不起[因为要说不受欢迎的话而用的客套语]		
JUNIOR_CORE_2751	ice cream	n. 冰激凌	/aɪs kri:m/	/aɪs krim/	冰淇淋 / [化] 冰淇淋		
JUNIOR_CORE_2034	ice-cream	n. 冰激凌	/'aɪskri:m/	/'aɪskrim/	a. 冰淇淋的, 乳白色的	'aiskri:m	
JUNIOR_CORE_2884	in danger	n. 处于危险中	/in danger/	/in danger/	在危险中		
JUNIOR_CORE_2941	in excellent condition	n. 健康状况很好	/in excellent condition/	/in excellent condition/	[网络] 情况特别好；处于极佳的状况；状态非常好		
JUNIOR_CORE_2132	in front of	n. 在……前面	/ɪn frʌnt əv/	/ɪn frʌnt ʌv/	在...前面		
JUNIOR_CORE_2392	in one's opinion	n. 依… 看	/in one's opinion/	/in one's opinion/	na. 据某人意见 / [网络] 在……看来；在某人看来；就某人看来		
JUNIOR_CORE_2374	in order to	n. 目的是，为了	/in order to/	/in order to/	为了…	in ˈɔ:də tu:	
JUNIOR_CORE_2839	in pieces	n. 破碎	/in pieces/	/in pieces/	破碎的, 损坏的		
JUNIOR_CORE_2409	in silence	n. 沉默，无声	/in silence/	/in silence/	沉默着		
JUNIOR_CORE_2620	in that case	n. 既然那样；假使那样的话	/in that case/	/in that case/	如果是那样的话	in ðæt keis	
JUNIOR_CORE_3007	in trouble	n. 遇上麻烦；处于困境	/in trouble/	/in trouble/	处于不幸中, 在监禁中		
JUNIOR_CORE_2016	in.	prep. 在...里	/ɪn/	/ɪn/	[医] 英寸		
JUNIOR_CORE_1670	indoors	adv. 在屋内， 在室内	/ˌɪn'dɔːz/	/,ɪn'dɔrz/	adv. 在户内	'in'dɒ:z	r within a building
JUNIOR_CORE_3048	instructions	n. [复数] 说明书	/ɪn'strʌkʃənz/	/ɪn'strʌkʃənz/	n. 指令；说明（instruction的复数形式）		n a manual usually accompanying a technical device and explaining how to install or operate it / n a message describing how something is to be done / n the activities of educating or instructing; activities that impart knowledge or skill / n the profession of a teacher / n (computer science) a line of code written as part of a computer program
JUNIOR_CORE_614	into	prep. 到…里；深入…之中；成为…状况；进入到…之内； n. (Into)人名；(芬、英)因托	/'ɪntʊ; 'ɪntə/	/ˈɪntu/	prep. 进入...之内, 朝..., 深入...之中, 成为...状况	'intu:	prep. To the inside of; within. It is used in a variety of /    applications. / prep. Expressing entrance, or a passing from the outside of a /    thing to its interior parts; -- following verbs expressing motion; as, /    come into the house; go into the church; one stream falls or runs into /    another; water enters into the fine vessels of plants. / prep. Expressing penetration beyond the outside or surface, or /    access to the inside, or contents; as, to look into a letter or book; /    to look into an apartment. / prep. Indicating insertion; as, to infuse more spirit or /    animation into a composition. / prep. Denoting inclusion; as, put these ideas into other words. / prep. Indicating the passing of a thing from one form, /    condition, or state to another; as, compound substances may be resolved /    into others which are more simple; ice is convertible into water, and /    water into vapor; men are more easily drawn than forced into /    compliance; we may reduce many distinct substances into one mass; men /    are led by evidence into belief of truth, and are often enticed into /    the commission of crimes'into; she burst into tears; children are /    sometimes frightened into fits; all persons are liable to be seduced /    into error and folly.
JUNIOR_CORE_1876	is	v. 存在， 是	/ɪz/	/ɪz/	be的现在式第三人称 / [计] 加下标次序, 信息系统, 国际标准, 中间系统	iz	v have the quality of being; (copula, used with an adjective or a predicate noun) / v be identical to; be someone or something / v occupy a certain position or area; be somewhere / v have an existence, be extant / v happen, occur, take place; this was during the visit to my parents' house" / v be identical or equivalent to / v form or compose / v work in a specific place, with a specific subject, or in a specific function / v represent, as of a character on stage / v spend or use time / v have life, be alive / v to remain unmolested, undisturbed, or uninterrupted -- used only in infinitive form / v be priced at
JUNIOR_CORE_2701	Jason	n. 杰森（男名）	/ˈdʒeɪsən/	/'dʒesən/	n. 詹森（男子名）		n. (Greek mythology) the husband of Medea and leader of the Argonauts who sailed in quest of the Golden Fleece
JUNIOR_CORE_2616	Jean	n. 琼（女名）	/dʒiːn/	/dʒiːn/	n. 牛仔裤, 牛仔布, 斜纹棉布	dʒi:n	n. (usually plural) close-fitting trousers of heavy denim for manual work or casual wear
JUNIOR_CORE_2550	Jerry	n. 杰里（男名）；杰丽（女名）	/Jerry/	/Jerry/	a. 草率的, 偷工减料的 / [经] 偷工减料的, 工程粗略的	'dʒeri	n offensive term for a person of German descent
JUNIOR_CORE_2704	Jessica	n. 杰茜卡（女名）	/'dʒesɪkə/	/'dʒesikə/	n. 杰西卡（女子名）	'dʒesikә	
JUNIOR_CORE_634	juice	n. （水果）汁，液；果汁	/dʒuːs/	/dʒus/	n. 汁, 活力, 体液 / vt. 挤出汁来, 加汁	dʒu:s	n. the liquid part that can be extracted from plant or animal tissue by squeezing or cooking / n. energetic vitality / n. electric current / n. any of several liquids of the body
JUNIOR_CORE_2107	Julie	n. 朱莉（女名）	/Julie/	/Julie/	n. 朱莉（女子名）		
JUNIOR_CORE_2483	junior	adj. 地位低下的	/'dʒuːnɪə/	/'dʒunɪɚ/	n. 年少者, 地位较低者, 大学三年级学生 / a. 年少的, 下级的, 后进的	'dʒu:njә	n. term of address for a disrespectful and annoying male / n. a third-year undergraduate / n. the younger of two persons / n. a son who has the same first name as his father
JUNIOR_CORE_1566	junk	v. 丢弃， 废弃； n. 废旧物品，破烂	/dʒʌŋk/	/dʒʌŋk/	n. 垃圾, 乌七八糟的东西, 舢板 / [计] 清除	dʒʌŋk	n. any of various Chinese boats with a high poop and lugsails
JUNIOR_CORE_2649	Katie	n. 凯蒂（女名）	/Katie/	/Katie/	n. 卡蒂（女子名, 等于Kate）	'keiti	
JUNIOR_CORE_2600	keep away from	n. 避免接近；远离	/keep away from/	/keep away from/	离开,避开,不接近,戒除…		
JUNIOR_CORE_2702	Ken	n. 肯（男名）	/Ken/	/Ken/	n. 视野范围, 知识范围, 见地	ken	n range of what one can know or understand / n the range of vision
JUNIOR_CORE_2536	Kevin	n. 凯文（男名）	/'kɛvɪn/	/'kevin/	n. 凯文（男子名）	'kenin	n. The gazelle.
JUNIOR_CORE_1866	knife	n. 刀， 餐刀	/naɪf/	/naɪf/	n. 小刀, 匕首 / vt. 切割, 伤害, 切, 戳 / vi. 劈开, 穿过	naif	n. edge tool used as a cutting instrument; has a pointed blade with a sharp edge and a handle / n. a weapon with a handle and blade with a sharp point / v. use a knife on
JUNIOR_CORE_2061	kungfu	n. （中国）功夫	/kungfu/	/kungfu/	[中]功夫	kʌŋ'fu:	
